childid	passid	passet	numpass	valpass	decpass
PE161072	2	19	5	10	2
PE161072	3	5	1	20	2
PE161072	4	20	2	15	2
PE161072	5	33	8	2.5	1
PE161073	1	18	6	25	1
PE161073	2	18	5	3	1
PE161073	3	5	2	20	1
PE161073	4	7	4	10	1
PE161074	1	5	1	15	1
PE161074	2	18	2	20	1
PE161075	1	13	1	3000	1
PE161075	2	18	4	25	1
PE161075	3	20	1	20	1
PE161075	4	19	2	20	1
PE161075	5	21	1	50	1
PE161075	6	6	1	50	1
PE161076	1	3	1	50	80
PE161076	2	6	1	10	80
PE161076	3	7	1	10	1
PE161076	4	18	2	10	1
PE161076	5	20	4	15	1
PE161077	1	18	2	20	1
PE161077	2	5	1	50	1
PE161077	3	18	1	40	1
PE161077	4	19	1	10	1
PE161077	5	20	1	30	1
PE161078	1	5	1	100	1
PE161078	2	18	5	17	1
PE161078	3	18	2	20	1
PE161078	4	20	1	30	1
PE161079	1	5	2	20	1
PE161079	2	18	2	30	1
PE161080	1	1	0	 	 
PE161080	2	18	2	20	1
PE161082	1	18	6	15	1
PE161082	2	5	4	50	1
PE161082	3	21	4	50	1
PE161082	4	3	1	120	1
PE161083	1	5	1	10	1
PE161083	2	7	1	10	1
PE161083	3	18	3	10	1
PE161083	4	20	1	10	1
PE161085	1	8	1	100	1
PE161085	2	18	3	10	1
PE161085	3	19	1	10	1
PE161086	1	6	2	10	1
PE161086	2	18	6	25	1
PE161086	3	20	1	10	1
PE161086	4	18	2	30	1
PE161086	5	19	2	5	1
PE161087	1	18	2	10	1
PE161087	2	18	3	25	1
PE161087	3	5	2	50	1
PE161087	4	8	2	100	1
PE161087	5	1	0	 	 
PE161088	1	18	3	10	1
PE161088	2	5	1	20	1
PE161088	3	21	1	5	1
PE161088	4	20	1	2	1
PE161089	1	6	2	50	1
PE161089	2	18	6	25	1
PE161089	3	18	1	30	1
PE161089	4	20	1	15	1
PE161089	5	19	2	17	1
PE161090	1	18	5	15	1
PE161090	2	5	2	30	1
PE161090	3	3	1	20	1
PE161090	4	7	1	20	1
PE161090	5	20	1	25	1
PE161091	1	6	2	30	1
PE161091	2	18	3	25	1
PE161091	3	18	2	35	1
PE161091	4	19	2	10	1
PE161092	1	3	1	15	1
PE161092	2	6	1	50	1
PE161092	3	8	1	80	1
PE161092	4	18	14	5	1
PE161093	1	6	1	30	1
PE161093	2	18	4	25	1
PE161093	3	18	4	25	1
PE161093	4	18	2	20	1
PE161094	1	1	0	 	 
PE161094	2	5	1	10	80
PE161094	3	6	1	5	1
PE161094	4	18	4	10	1
PE161095	1	18	1	8	1
PE161095	2	19	2	2	1
PE161095	3	18	1	15	1
PE161095	4	5	1	40	1
PE161096	1	18	2	45	1
PE161096	2	18	1	40	1
PE161096	3	18	5	20	1
PE161096	4	6	1	60	1
PE161097	1	18	3	15	1
PE161097	2	19	2	10	1
PE161097	3	20	2	30	1
PE161098	1	18	2	10	1
PE161098	2	6	2	15	1
PE161098	3	18	2	15	1
PE161098	4	19	3	5	1
PE161099	1	18	4	10	1
PE161099	2	5	1	25	1
PE161099	3	18	1	10	1
PE161100	1	18	1	13	1
PE161100	2	19	2	5	1
PE161100	3	20	1	6	1
PE161100	4	5	2	15	1
PE161101	1	18	5	15	2
PE161101	2	18	3	35	2
PE161101	3	20	2	30	2
PE161101	4	6	1	35	2
PE161103	1	18	2	20	80
PE161103	2	18	1	32	80
PE161104	1	18	3	13	1
PE161104	2	20	1	50	1
PE161105	1	8	1	200	1
PE161105	2	6	2	50	1
PE161105	3	18	6	15	1
PE161105	4	20	1	30	1
PE161106	1	33	1	80	5
PE161106	2	18	4	13	5
PE161106	3	8	1	25	5
PE161107	1	18	4	1	1
PE161107	2	20	1	30	1
PE161108	1	18	4	7	1
PE161108	2	3	1	60	1
PE161108	3	9	1	50	1
PE161108	4	33	1	10	1
PE161108	5	33	1	5	1
PE171001	1	18	4	20	1
PE171001	2	19	2	5	1
PE171002	1	18	9	10	1
PE171002	2	33	4	80	80
PE171002	3	33	3	130	80
PE171002	4	3	1	50	5
PE171002	5	5	1	40	5
PE171003	1	18	2	10	1
PE171003	2	5	1	100	1
PE171003	3	8	1	200	1
PE171003	4	20	3	20	1
PE171003	5	19	3	5	1
PE171004	1	18	4	20	1
PE171004	2	39	2	50	1
PE171005	1	33	2	10	2
PE171007	1	18	6	50	2
PE171007	2	21	2	80	2
PE171007	3	3	1	200	2
PE171007	4	20	2	120	2
PE171008	1	18	14	15	2
PE171008	2	20	3	15	2
PE171008	3	19	3	5	2
PE171008	4	3	0	 	 
PE171008	5	1	0	 	 
PE171011	1	3	1	40	1
PE171011	2	5	0	 	 
PE171011	3	8	0	 	 
PE171011	4	18	4	10	1
PE171013	1	18	7	11	4
PE171013	2	5	1	50	4
PE171014	1	13	1	2560	7
PE171014	2	18	6	10	1
PE171014	3	20	1	30	1
PE171014	4	33	1	5000	80
PE171017	1	33	30	10	1
PE171017	2	33	4	8	1
PE171017	3	33	3	3	1
PE171017	4	33	5	50	1
PE171017	5	33	4	10	1
PE171018	1	18	2	10	80
PE171018	2	9	1	15	80
PE171018	3	19	2	5	80
PE171018	4	20	1	10	80
PE171018	5	3	1	50	80
PE171019	1	18	6	15	1
PE171019	2	19	3	5	1
PE171019	3	5	1	100	1
PE171022	1	18	0	 	 
PE171023	1	18	4	10	2
PE171023	2	3	1	60	2
PE171023	3	8	1	50	2
PE171023	4	5	2	20	2
PE171023	5	19	3	10	2
PE171023	6	20	3	30	2
PE171025	1	18	3	20	1
PE171025	2	20	1	30	1
PE171025	3	5	1	10	1
PE171026	1	18	13	11	1
PE171027	1	18	4	8	1
PE171028	1	18	4	5	80
PE171028	2	3	1	20	80
PE171028	3	5	1	5	80
PE171030	1	5	1	50	1
PE171030	2	18	5	10	1
PE171031	1	1	0	 	 
PE171031	2	18	6	15	1
PE171031	3	19	2	10	1
PE171031	4	20	1	15	1
PE171031	5	26	0	 	 
PE171032	1	5	1	40	1
PE171032	2	18	6	10	1
PE171032	3	7	1	30	1
PE171032	4	19	1	20	1
PE171032	5	5	0	 	 
PE171033	1	18	4	10	1
PE171033	2	5	2	50	1
PE171033	3	3	1	150	1
PE171033	4	20	1	80	1
PE171033	5	19	3	20	1
PE171033	6	21	1	15	1
PE171033	7	33	1	150	1
PE171036	1	18	6	10	1
PE171036	2	19	2	10	1
PE171037	1	18	2	10	4
PE171037	2	40	1	10	4
PE171037	3	18	2	10	4
PE171037	4	3	1	20	4
PE171037	5	33	0	 	 
PE171038	1	18	2	5	1
PE171038	2	20	1	10	1
PE171039	1	18	6	20	1
PE171039	2	20	1	30	1
PE171040	1	13	2	2500	7
PE171040	2	20	2	20	7
PE171042	1	18	4	30	1
PE171042	2	5	1	50	1
PE171042	3	21	1	30	1
PE171042	4	20	1	30	1
PE171043	1	18	3	12	1
PE171044	1	18	3	10	1
PE171044	2	19	2	10	1
PE171045	1	18	4	20	1
PE171045	2	5	1	50	1
PE171046	1	18	3	10	1
PE171046	2	20	1	20	1
PE171046	3	19	2	5	1
PE171047	1	18	3	20	1
PE171049	1	18	3	10	1
PE171049	2	5	1	50	1
PE171049	3	19	2	5	1
PE171049	4	20	1	30	1
PE171050	1	18	0	 	 
PE171050	2	19	1	10	7
PE171051	1	3	1	30	1
PE171051	2	18	0	 	 
PE171053	1	18	7	8	4
PE171053	2	20	1	5	4
PE171054	1	18	6	10	1
PE171054	2	3	1	30	1
PE171054	3	5	1	50	1
PE171054	4	19	2	5	1
PE171054	5	20	2	30	1
PE171055	1	18	6	23	1
PE171055	2	20	2	40	1
PE171057	1	34	0	 	 
PE171058	1	18	9	25	1
PE171058	2	20	3	30	1
PE171059	1	18	3	15	1
PE171060	1	18	6	10	1
PE171061	1	18	3	20	1
PE171061	2	20	1	20	1
PE171061	3	19	2	9	1
PE171062	1	18	4	17.5	1
PE171062	2	20	1	30	1
PE171063	1	33	2	20	6
PE171063	2	33	1	1	6
PE171063	3	33	1	1	6
PE171064	1	18	5	15	1
PE171064	2	5	1	25	1
PE171065	1	18	5	10	2
PE171065	2	19	2	10	2
PE171065	3	20	1	30	2
PE171066	1	3	0	 	 
PE171066	2	5	1	40	5
PE171066	3	8	0	 	 
PE171066	4	18	12	18	5
PE171066	5	19	3	6	5
PE171066	6	20	1	20	5
PE171067	1	18	1	10	4
PE171068	1	5	1	30	1
PE171068	2	18	13	14	1
PE171068	3	19	4	5	1
PE171068	4	20	1	30	1
PE171069	1	18	8	15	1
PE171069	2	5	1	30	1
PE171070	1	18	2	10	1
PE171071	1	5	1	50	1
PE171071	2	18	5	11	1
PE171071	3	19	2	12	1
PE171071	4	20	2	30	1
PE171072	1	18	2	5	80
PE171073	1	5	1	50	1
PE171073	2	7	1	20	1
PE171073	3	18	4	10	1
PE171073	4	20	3	30	1
PE171073	5	3	1	100	1
PE171074	1	18	3	10	1
PE171074	2	5	1	50	1
PE171074	3	19	2	10	1
PE171074	4	20	2	15	1
PE171075	1	5	1	40	2
PE171075	2	8	0	 	 
PE171075	3	18	5	10	2
PE171075	4	20	1	10	2
PE171075	5	19	2	5	2
PE171076	1	18	8	15	1
PE171077	1	18	2	15	1
PE171077	2	20	1	40	1
PE171077	3	19	3	10	1
PE171078	1	18	5	9	3
PE171079	1	18	4	50	1
PE171079	2	5	1	50	1
PE171081	1	18	24	15	1
PE171081	2	20	2	20	1
PE171081	3	5	1	80	1
PE171081	4	18	2	10	1
PE171082	1	5	1	30	1
PE171082	2	6	1	10	1
PE171082	3	18	5	12	1
PE171082	4	19	2	11	1
PE171082	5	20	2	30	1
PE171084	1	18	3	20	1
PE171084	2	20	1	15	1
PE171085	1	18	2	10	1
PE171085	2	5	2	5	1
PE171086	1	18	4	5	1
PE171086	2	9	1	5	1
PE171087	1	18	5	20	1
PE171087	2	5	1	25	1
PE171088	1	19	6	10	1
PE171088	2	33	2	5	1
PE171089	1	18	8	10	1
PE171089	2	20	1	10	1
PE171090	1	33	1	90	1
PE171091	1	18	2	20	1
PE171091	2	5	1	50	1
PE171092	1	18	4	50	1
PE171092	2	20	1	80	1
PE171092	3	3	1	100	1
PE171093	1	38	0	 	 
PE171093	2	18	0	 	 
PE171094	1	18	3	5	1
PE171094	2	5	1	50	1
PE171094	3	7	1	20	1
PE171094	4	20	2	10	1
PE171094	5	19	2	5	1
PE171094	6	33	1	1500	1
PE171095	1	18	6	15	1
PE171095	2	5	1	80	1
PE171096	1	18	4	11	1
PE171096	2	19	2	6	1
PE171098	1	18	6	25	1
PE171098	2	5	1	50	1
PE171099	1	5	1	50	1
PE171099	2	18	4	20	1
PE171100	1	5	1	70	1
PE171100	2	8	0	 	 
PE171100	3	18	14	19	1
PE171100	4	19	2	10	1
PE171100	5	20	2	12	1
PE171101	1	18	5	10	1
PE171102	1	18	2	27.5	1
PE171103	1	18	3	15	1
PE171104	1	5	1	100	1
PE171104	2	18	6	30	1
PE171104	3	18	2	30	1
PE171105	1	18	6	10	80
PE171105	2	20	1	10	80
PE171105	3	5	0	 	 
PE171105	4	21	1	3	80
PE171105	5	19	2	3	80
PE171106	1	18	8	10	1
PE171106	2	20	2	30	1
PE171106	3	5	2	20	1
PE171106	4	19	2	5	1
PE171106	5	8	0	 	 
PE181001	1	19	8	3	2
PE181001	2	18	13	3	2
PE181001	3	21	1	1	2
PE181001	4	21	2	2	2
PE181001	5	21	21	1	2
PE181001	6	13	1	2000	2
PE181003	1	18	120	6.5	1
PE181003	2	19	1	12	1
PE181003	3	5	0	 	1
PE181004	1	1	0	 	 
PE181004	2	8	1	150	1
PE181004	3	18	4	8	1
PE181004	4	20	1	10	1
PE181005	1	5	1	10	1
PE181005	2	7	1	15	1
PE181005	3	8	0	 	 
PE181005	4	18	9	13	1
PE181005	5	19	1	10	1
PE181005	6	20	1	20	1
PE181006	1	18	5	5	1
PE181006	2	5	1	20	1
PE181006	3	8	1	150	1
PE181006	4	20	3	4	1
PE181006	5	19	2	10	1
PE181006	6	3	1	90	1
PE181007	1	18	4	120	1
PE181007	2	6	1	20	1
PE181008	1	18	9	10	2
PE181008	2	8	0	 	 
PE181008	3	6	1	40	2
PE181008	4	7	1	50	2
PE181009	1	18	14	15	1
PE181009	2	8	1	250	1
PE181009	3	5	2	10	1
PE181010	1	21	1	5	1
PE181010	2	18	3	12	1
PE181011	1	5	1	30	1
PE181011	2	7	1	10	1
PE181011	3	8	0	 	 
PE181011	4	18	8	10	1
PE181011	5	20	1	15	1
PE181011	6	19	3	5	1
PE181012	1	18	10	5	1
PE181012	2	20	1	10	1
PE181013	1	7	2	1600	1
PE181013	2	18	4	20	1
PE181013	3	6	1	40	1
PE181014	1	18	3	5	1
PE181014	2	19	2	5	1
PE181014	3	5	1	10	1
PE181015	1	18	3	15	2
PE181016	1	13	5	20	1
PE181017	1	18	5	5	80
PE181017	2	5	1	30	80
PE181017	3	3	1	60	80
PE181017	4	8	1	150	80
PE181017	5	20	3	20	80
PE181017	6	9	1	10	80
PE181018	1	21	1	20	1
PE181018	2	18	2	20	1
PE181019	1	1	0	 	 
PE181019	2	5	2	5	1
PE181019	3	8	1	100	1
PE181019	4	18	5	10	1
PE181019	5	20	1	10	1
PE181020	1	1	0	 	 
PE181020	2	3	1	40	1
PE181020	3	5	1	10	1
PE181020	4	7	1	5	1
PE181020	5	18	5	10	1
PE181020	6	20	1	5	1
PE181021	1	8	1	150	2
PE181021	2	7	1	2	2
PE181021	3	18	20	5	2
PE181021	4	20	3	7	2
PE181022	1	18	3	10	2
PE181022	2	20	0	 	 
PE181023	1	18	9	18	1
PE181023	2	19	1	10	1
PE181024	1	1	0	 	 
PE181024	2	18	11	17	1
PE181025	1	18	3	10	1
PE181025	2	8	1	150	1
PE181025	3	20	1	5	1
PE181025	4	19	1	5	1
PE181026	1	18	14	18	1
PE181026	2	3	1	130	1
PE181026	3	20	2	30	1
PE181027	1	20	1	20	1
PE181027	2	18	3	15	1
PE181027	3	5	1	25	1
PE181027	4	19	2	10	1
PE181029	1	18	9	20	1
PE181029	2	20	2	10	1
PE181029	3	21	1	15	1
PE181030	1	18	6	15	1
PE181030	2	9	1	30	1
PE181030	3	5	1	20	1
PE181031	1	18	5	10	1
PE181031	2	5	1	20	1
PE181031	3	19	2	3	1
PE181031	4	8	1	30	1
PE181033	1	18	4	10	1
PE181033	2	8	1	230	1
PE181033	3	3	1	150	1
PE181033	4	20	2	15	1
PE181033	5	5	1	20	1
PE181033	6	7	1	20	1
PE181034	1	18	5	14	1
PE181034	2	8	1	140	1
PE181034	3	19	1	15	1
PE181035	1	18	5	10	1
PE181035	2	15	1	25	1
PE181036	1	8	1	100	1
PE181036	2	18	3	30	1
PE181037	1	18	7	15	1
PE181037	2	20	1	13	1
PE181038	1	18	8	13	16
PE181038	2	5	2	20	16
PE181038	3	19	2	10	16
PE181039	1	18	2	20	1
PE181040	1	18	8	20	1
PE181040	2	5	2	25	1
PE181040	3	20	1	25	1
PE181040	4	19	1	12	1
PE181041	1	3	1	50	1
PE181041	2	18	4	10	1
PE181041	3	20	2	5	1
PE181041	4	19	3	10	1
PE181042	1	18	6	15	1
PE181042	2	19	3	10	1
PE181042	3	8	1	200	1
PE181042	4	5	1	10	1
PE181042	5	20	1	20	1
PE181043	1	18	5	20	1
PE181043	2	8	1	150	1
PE181044	1	18	8	10	1
PE181044	2	19	2	13	1
PE181045	1	18	10	15	1
PE181045	2	8	1	150	1
PE181046	1	18	4	10	1
PE181047	1	18	4	20	1
PE181047	2	8	1	250	1
PE181048	1	18	5	18	1
PE181049	1	18	2	20	1
PE181050	1	1	0	 	 
PE181050	2	18	9	7	1
PE181050	3	20	2	8	1
PE181051	1	18	5	10	1
PE181051	2	6	1	20	1
PE181052	1	18	5	7	1
PE181052	2	8	1	120	1
PE181052	3	20	2	7	1
PE181052	4	19	3	3	1
PE181052	5	5	2	50	1
PE181052	6	7	2	30	1
PE181053	1	18	9	16	1
PE181053	2	19	2	6.5	1
PE181053	3	5	1	20	1
PE181054	1	6	1	50	1
PE181054	2	21	1	30	1
PE181054	3	18	1	15	1
PE181055	1	18	5	10	1
PE181056	1	1	0	 	 
PE181056	2	3	1	100	1
PE181056	3	5	1	20	1
PE181056	4	7	1	5	1
PE181056	5	8	1	150	1
PE181056	6	18	11	11	1
PE181056	7	20	1	15	1
PE181057	1	18	7	20	1
PE181058	1	18	6	15	1
PE181058	2	8	1	250	1
PE181059	1	1	0	 	 
PE181059	2	18	6	11.5	1
PE181059	3	19	1	16	1
PE181059	4	20	1	15	1
PE181060	1	18	7	7	1
PE181060	2	5	3	20	1
PE181060	3	7	2	15	1
PE181060	4	20	1	7	1
PE181060	5	19	3	10	1
PE181061	1	18	16	19	1
PE181061	2	20	1	30	1
PE181061	3	19	1	10	1
PE181062	1	18	6	7	80
PE181062	2	19	1	10	80
PE181062	3	8	1	200	80
PE181062	4	20	1	5	80
PE181063	1	18	2	10	1
PE181063	2	8	1	150	1
PE181063	3	5	1	30	1
PE181063	4	19	2	3	1
PE181065	1	8	1	220	1
PE181065	2	18	6	10	1
PE181065	3	19	3	2	1
PE181066	1	18	4	5	1
PE181066	2	5	2	20	1
PE181067	1	20	4	10	7
PE181067	2	19	3	5	7
PE181067	3	18	5	10	7
PE181067	4	21	2	80	7
PE181068	1	3	1	30	1
PE181068	2	5	1	20	1
PE181068	3	7	1	25	1
PE181068	4	18	4	10	1
PE181068	5	20	1	15	1
PE181069	1	18	1	15	1
PE181069	2	19	2	10	1
PE181070	1	37	0	 	 
PE181070	2	18	2	20	0
PE181070	3	19	2	10	5
PE181070	4	20	2	20	5
PE181070	5	3	1	100	5
PE181070	6	9	1	80	5
PE181071	1	3	1	100	16
PE181071	2	18	5	10	16
PE181071	3	5	2	60	16
PE181071	4	8	1	200	16
PE181071	5	20	2	15	16
PE181071	6	19	2	10	16
PE181072	1	18	4	10	1
PE181072	2	3	1	30	1
PE181072	3	5	1	20	1
PE181073	1	6	1	20	1
PE181073	2	18	4	20	1
PE181073	3	8	1	120	1
PE181074	1	18	7	10	1
PE181074	2	8	1	150	1
PE181074	3	19	2	5	1
PE181075	1	18	9	12	1
PE181075	2	19	2	10	1
PE181075	3	20	1	8	1
PE181076	1	18	12	10	1
PE181076	2	8	1	250	1
PE181077	1	18	6	18	1
PE181077	2	19	2	15	1
PE181078	1	18	4	8	1
PE181079	1	3	1	40	1
PE181079	2	5	1	50	1
PE181079	3	7	1	20	1
PE181079	4	8	1	100	1
PE181079	5	18	2	10	1
PE181080	1	18	4	10	1
PE181081	1	18	4	20	2
PE181082	1	13	1	2000	1
PE181082	2	18	4	12.5	1
PE181083	1	21	0	 	1
PE181083	2	21	0	 	1
PE181083	3	18	7	20	1
PE181083	4	33	1	70	1
PE181083	5	21	1	20	1
PE181083	6	21	1	30	1
PE181084	1	6	1	25	1
PE181084	2	18	4	20	1
PE181084	3	8	1	180	1
PE181084	4	13	1	2000	1
PE181086	1	6	1	50	1
PE181086	2	18	6	20	1
PE181087	1	18	2	10	1
PE181088	1	18	4	10	1
PE181089	1	18	22	14	2
PE181090	1	18	7	10	1
PE181090	2	20	2	20	1
PE181090	3	8	1	300	1
PE181091	1	18	11	6	1
PE181091	2	19	4	5	1
PE181091	3	5	1	30	1
PE181092	1	5	1	30	1
PE181092	2	7	1	30	1
PE181092	3	8	1	250	1
PE181092	4	9	1	25	1
PE181092	5	18	11	12	1
PE181092	6	20	2	15	1
PE181092	7	19	5	12	1
PE181093	1	1	0	 	 
PE181093	2	3	1	40	1
PE181093	3	5	1	25	1
PE181093	4	8	2	80	1
PE181093	5	18	9	10	1
PE181093	6	20	2	10	1
PE181094	1	18	7	12	1
PE181094	2	19	2	5	1
PE181094	3	8	2	200	1
PE181095	1	1	0	 	 
PE181095	2	3	1	50	1
PE181095	3	5	2	25	1
PE181095	4	8	2	180	1
PE181095	5	9	1	90	1
PE181095	6	18	13	15	1
PE181096	1	18	4	5	1
PE181096	2	8	1	80	1
PE181096	3	19	2	5	1
PE181096	4	5	1	20	1
PE181096	5	20	1	10	1
PE181097	1	18	10	12	1
PE181097	2	19	2	10	1
PE181098	1	18	5	10	2
PE181098	2	19	3	10	2
PE181099	1	18	12	15	1
PE181099	2	5	1	25	1
PE181099	3	8	1	100	1
PE181100	1	18	7	8	1
PE181101	1	37	2	1500	80
PE181101	2	8	1	150	1
PE181101	3	18	5	5	2
PE181102	1	18	10	18	1
PE181102	2	20	1	30	1
PE181102	3	8	2	250	1
PE181102	4	5	1	35	1
PE181103	1	1	0	 	 
PE181103	2	5	1	50	1
PE181103	3	7	2	30	1
PE181103	4	8	1	100	1
PE181103	5	18	8	10	1
PE181103	6	19	1	10	1
PE181104	1	18	12	12	1
PE181104	2	18	2	8	1
PE181104	3	5	1	25	1
PE181104	4	20	1	20	1
PE181105	1	18	4	10	1
PE191001	1	34	0	 	 
PE191002	1	33	1	50	1
PE191002	2	36	1	1000	2
PE191003	1	40	2	20	1
PE191003	2	3	1	110	1
PE191004	1	19	1	10	1
PE191004	2	21	1	3	1
PE191005	1	36	1	500	3
PE191006	1	18	2	20	2
PE191006	2	19	2	20	2
PE191007	1	18	0	 	 
PE191007	2	19	2	5	2
PE191007	3	21	0	 	 
PE191008	1	18	1	5	1
PE191008	2	19	1	3	1
PE191009	1	25	1	1750	2
PE191016	1	33	1	1000	2
PE191016	2	3	1	100	2
PE191018	1	18	5	25	8
PE191018	2	8	1	160	8
PE191018	3	19	3	30	8
PE191021	1	22	1	550	2
PE191022	1	 	0	 	 
PE191027	1	33	1	30	1
PE191027	2	33	1	5	1
PE191029	1	1	0	 	 
PE191029	2	8	1	100	3
PE191029	3	16	0	 	 
PE191029	4	18	5	15	3
PE191029	5	19	3	5	3
PE191032	1	1	0	 	 
PE191032	2	8	2	120	1
PE191032	3	16	0	 	 
PE191032	4	18	5	25	1
PE191032	5	19	3	8	1
PE191033	1	33	2	10	1
PE191033	2	33	3	10	1
PE191033	3	3	1	30	1
PE191033	4	18	2	15	1
PE191033	5	33	2	5	1
PE191033	6	40	1	10	1
PE191042	1	36	1	1500	3
PE191042	2	33	3	100	3
PE191042	3	33	3	100	3
PE191043	1	33	1	50	16
PE191043	2	33	1	5	16
PE191043	3	33	1	5	16
PE191043	4	1	0	 	 
PE191043	5	18	1	10	16
PE191043	6	8	0	 	 
PE191044	1	18	2	15	3
PE191044	2	19	4	10	3
PE191045	1	34	1	6400	1
PE191051	1	33	1	450	80
PE191051	2	33	1	200	1
PE191051	3	35	4	5000	1
PE191053	1	34	1	7040	1
PE191053	2	33	1	400	1
PE191054	1	18	1	50	1
PE191054	2	19	1	10	1
PE191055	1	33	1	150	4
PE191056	1	26	1	1000	3
PE191056	2	33	1	200	3
PE191056	3	33	2	50	3
PE191056	4	33	1	80	3
PE191056	5	30	1	50	3
PE191057	1	34	1	8125	1
PE191058	1	1	0	 	 
PE191058	2	16	0	 	 
PE191058	3	18	0	 	 
PE191059	1	18	3	30	2
PE191059	2	19	1	25	2
PE191059	3	20	1	40	2
PE191060	1	1	0	 	 
PE191060	2	4	0	 	 
PE191060	3	8	0	 	 
PE191060	4	18	1	20	1
PE191060	5	19	1	5	1
PE191060	6	30	1	50	1
PE191061	1	38	0	 	 
PE191061	2	19	1	10	1
PE191062	1	19	1	4	2
PE191062	2	18	2	20	2
PE191062	3	21	3	3	2
PE191063	1	33	20	1	1
PE191063	2	33	1	10	1
PE191070	1	18	1	20	2
PE191070	2	19	2	5	2
PE191071	1	30	1	20	1
PE191071	2	33	1	7	1
PE191071	3	33	1	10	1
PE191072	1	18	2	50	4
PE191072	2	19	2	8	4
PE191073	1	33	1	30	1
PE191073	2	33	2	50	1
PE191073	3	33	2	4	1
PE191073	4	18	2	5	1
PE191073	5	19	3	5	1
PE191074	1	18	2	15	1
PE191074	2	19	1	5	1
PE191075	1	33	3	10	1
PE191075	2	33	2	150	80
PE191075	3	33	2	5	80
PE191076	1	33	1	15	1
PE191076	2	33	1	270	1
PE191076	3	33	1	4	1
PE191076	4	33	1	3	1
PE191077	1	40	2	30	1
PE191077	2	20	2	40	1
PE191078	1	19	2	5	1
PE191078	2	18	1	10	1
PE191079	1	1	0	 	 
PE191079	2	21	1	150	1
PE191080	1	33	4	10	4
PE191080	2	33	2	50	80
PE191080	3	33	4	1	80
PE191080	4	33	4	5	80
PE191080	5	33	4	10	80
PE191081	1	33	2	25	1
PE191081	2	33	1	40	1
PE191081	3	33	1	280	1
PE191081	4	33	1	7	1
PE191084	1	1	0	 	 
PE191084	2	16	0	 	 
PE191084	3	4	0	 	 
PE191084	4	18	3	20	3
PE191088	1	19	6	15	1
PE191088	2	18	2	50	1
PE191089	1	1	0	 	 
PE191089	2	4	0	 	 
PE191089	3	8	0	 	 
PE191089	4	16	0	 	 
PE191089	5	18	1	10	1
PE191089	6	19	1	5	1
PE191091	1	34	0	 	 
PE191091	2	34	1	 	6
PE191093	1	33	2	2	1
PE191093	2	40	1	5	1
PE191093	3	33	2	5	1
PE191093	4	33	1	5	1
PE191093	5	33	1	3	1
PE191093	6	18	1	10	1
PE191095	1	18	3	35	1
PE191095	2	19	4	11.5	1
PE191096	1	1	0	 	 
PE191096	2	18	3	10	6
PE191097	1	19	2	12	1
PE191099	1	33	1	250	1
PE191103	1	24	1	7000	1
PE191103	2	33	2	125	1
PE191103	3	33	6	10	1
PE201002	1	20	12	80	5
PE201002	2	3	6	100	5
PE201002	3	18	9	27	5
PE201003	1	18	0	 	 
PE201003	2	19	0	 	 
PE201005	1	33	50	2	1
PE201005	2	3	1	20	1
PE201005	3	18	2	10	1
PE201005	4	33	2	5	1
PE201005	5	33	0	 	 
PE201005	6	33	100	2	1
PE201006	1	33	1	320	1
PE201006	2	30	2	50	1
PE201006	3	33	1	150	1
PE201006	4	33	1	400	1
PE201011	1	6	1	30	3
PE201011	2	18	4	15	3
PE201011	3	19	2	5	3
PE201012	1	5	0	 	 
PE201012	2	8	0	 	 
PE201012	3	19	2	5	2
PE201012	4	34	1	16250	80
PE201014	1	33	2	35	1
PE201014	2	40	2	5	1
PE201014	3	30	2	150	1
PE201014	4	33	2	5	1
PE201014	5	33	1	650	2
PE201014	6	33	1	250	2
PE201016	1	22	2	1000	1
PE201016	2	29	2	1700	1
PE201016	3	33	1	900	1
PE201017	1	40	2	12	1
PE201018	1	18	4	20	4
PE201018	2	20	2	35	4
PE201021	1	38	1	300	1
PE201022	1	25	1	966	2
PE201023	1	18	9	10	1
PE201025	1	38	1	150	1
PE201026	1	33	40	30	80
PE201027	1	35	1	1800	6
PE201027	2	33	1	350	6
PE201028	1	22	4	2925	80
PE201030	1	22	2	470	80
PE201034	1	33	2	6	3
PE201036	1	37	0	 	 
PE201036	2	33	2	1800	1
PE201042	1	3	2	70	1
PE201042	2	8	2	100	1
PE201042	3	18	4	10	1
PE201042	4	19	5	5	1
PE201042	5	20	2	15	1
PE201043	1	21	1	 	1
PE201043	2	19	4	10	1
PE201045	1	38	1	200	1
PE201045	2	34	1	32000	80
PE201048	1	33	20	70	80
PE201048	2	22	2	500	80
PE201049	1	33	4	100	2
PE201049	2	33	2	170	2
PE201049	3	38	1	250	2
PE201051	1	37	1	7000	1
PE201054	1	40	2	12	1
PE201054	2	33	2	5	1
PE201054	3	33	1	5	1
PE201054	4	33	2	15	1
PE201055	1	37	1	800	16
PE201059	1	29	3	200	1
PE201059	2	33	5	200	1
PE201059	3	33	2	250	1
PE201059	4	33	1	 	1
PE201060	1	37	1	3200	2
PE201060	2	33	1	100	1
PE201060	3	8	1	350	2
PE201061	1	25	2	350	1
PE201061	2	35	1	350	1
PE201061	3	33	1	100	2
PE201061	4	33	3	50	2
PE201062	1	33	1	500	80
PE201063	1	20	2	50	1
PE201063	2	18	2	15	1
PE201063	3	3	1	115	1
