CHILDCODE	MEMIDR5	EXISTHH	ALIVE	PANELSIB	MEMMOVR5	RELATER4	RELATER5	CAREGVR5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEMSEXR5	CHLBRNR5	WHRNOWR5	SEENMER5	EVRLVDR5	LNGLVDR5	GETMOMBIRTH	GETCHILDBIRTH	MTHBRNR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	THSDISR5	BRNDISR5	GRADER5	STILLR5	SCHTYPR5	LSTTYPR5	ATTPRER5	AGESTR5	AGEGRDR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	MEMCNSR5	MEMHLTR5	MEMDISBR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	MEMSMKR5	SMKHSER5	DYSSMKR5	MEMALCR5	DYSALCR5
21093	8	1	1	0	 	13	13	0	4	 	17	21	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21093	9	1	1	0	 	1	1	0	1	 	38	41	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	5	1	2
21093	10	1	1	1	 	7	7	0	1	 	8	11	2	 	 	 	 	 	0	0	12	3	 	1	9	 	 	6	1	4	 	1	7	 	9	1	1	0	0	6	2	5	N	4	0	 	0	 	 	 	 	 	 	 
21093	11	1	1	0	 	7	7	0	1	 	2	5	2	 	 	 	 	 	0	0	5	3	 	1	9	 	 	20	1	4	 	1	 	 	10	0	0	0	0	5	0	10	N	 	 	 	 	 	 	 	 	 	 	 
21094	0	1	1	0	 	0	0	 	1	 	12	15	1	 	 	 	 	 	0	0	5	3	6	2	1	 	 	10	1	4	 	1	6	 	8	1	1	0	0	9	1	4	N	 	 	 	 	 	 	 	 	 	 	 
21094	1	1	1	0	 	1	1	0	1	 	42	45	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
21094	2	1	1	0	 	1	1	1	1	 	35	37	2	1	 	 	 	 	0	0	 	2	3	98	98	 	 	14	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
21094	3	1	1	1	 	7	7	0	1	 	6	9	1	 	 	 	 	 	0	0	4	3	 	2	1	 	 	4	1	4	 	1	6	 	9	1	1	0	0	6	2	5	N	4	0	 	0	 	 	 	 	 	 	 
21094	4	 	 	 	 	 	1	0	1	 	 	2	1	 	 	 	 	 	 	 	 	3	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	 	 	 	 	 
21095	0	1	1	0	 	0	0	 	1	 	12	15	1	 	 	 	 	 	0	0	5	3	6	2	1	 	 	9	1	4	 	1	6	 	8	0	3	3	0	8	2	3	N	 	 	 	 	 	 	 	 	 	 	 
21095	1	1	1	0	 	1	1	0	1	 	43	48	1	 	 	 	 	 	0	0	 	2	3	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	1	6	0	 	 	0	 	1	1	4
21095	2	1	1	0	 	1	1	1	1	 	40	43	2	0	 	 	 	 	0	0	 	1	3	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	1	17	2	0	 	1	1	4
21095	3	1	1	0	 	7	7	0	4	 	21	24	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21095	4	1	1	0	 	7	7	0	4	 	18	22	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21095	15	1	1	0	 	7	7	0	1	 	15	18	1	 	 	 	 	 	0	0	 	3	6	2	1	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21095	16	1	1	1	 	7	7	0	1	 	7	10	2	 	 	 	 	 	0	0	1	3	 	2	1	 	 	5	1	4	 	1	6	 	9	0	0	0	0	6	2	5	N	4	0	 	0	 	 	 	 	 	 	 
21096	0	1	1	0	 	0	0	 	1	 	12	15	2	 	 	 	 	 	0	0	6	3	6	2	1	 	 	10	1	11	 	1	6	 	7	0	2	0	0	9	4	3	N	 	 	 	 	 	 	 	 	 	 	 
21096	1	1	1	0	 	1	1	0	1	 	42	45	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	14	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	1	4
21096	2	1	1	0	 	1	1	1	1	 	38	41	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	9	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
21096	3	1	0	0	 	7	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21096	4	1	1	1	 	7	7	0	1	 	10	13	2	 	 	 	 	 	0	0	6	3	6	2	1	 	 	8	1	4	 	1	6	 	9	0	0	0	0	9	3	5	N	4	0	 	0	 	 	0	 	1	0	 
21096	5	1	1	0	 	7	7	0	1	 	8	11	1	 	 	 	 	 	0	0	8	3	 	2	1	 	 	5	1	4	 	1	6	 	10	0	0	0	0	6	2	6	N	 	 	 	 	 	 	 	 	 	 	 
21096	6	1	1	0	 	7	7	0	1	 	6	9	1	 	 	 	 	 	0	0	7	3	 	2	1	 	 	3	1	4	 	1	6	 	10	0	0	0	0	7	3	5	N	 	 	 	 	 	 	 	 	 	 	 
21096	7	1	1	0	 	7	7	0	1	 	4	7	1	 	 	 	 	 	0	0	7	3	 	2	1	 	 	1	1	4	 	1	6	 	10	0	0	0	0	7	3	6	N	 	 	 	 	 	 	 	 	 	 	 
21097	0	1	1	0	 	0	0	 	2	 	12	15	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	9	0	 	4	1	6	15	10	0	1	0	0	7	2	4	 	 	 	 	 	 	 	 	 	 	 	 
21097	1	1	1	0	 	1	1	0	1	 	41	45	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	5	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	5	1	2
21097	2	1	1	0	 	1	1	0	1	 	38	40	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	4	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
21097	3	1	1	0	 	7	7	0	4	 	20	23	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21097	4	1	1	0	 	7	7	0	1	 	16	20	1	 	 	 	 	 	0	0	 	3	6	2	1	 	 	7	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21097	5	1	1	1	 	7	7	0	1	 	8	11	1	 	 	 	 	 	0	0	9	3	 	2	1	 	 	4	1	4	 	1	6	 	10	0	0	0	0	6	1	7	N	4	0	 	0	 	 	 	 	 	 	 
21098	0	1	1	0	 	0	0	 	1	 	12	15	1	 	 	 	 	 	0	0	4	7	6	2	98	 	 	7	0	 	4	1	6	12	9	0	1	5	0	0	0	8	N	 	 	 	 	 	 	 	 	 	 	 
21098	1	1	1	0	 	1	1	0	4	 	38	41	1	 	0	1	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21098	2	1	1	0	 	1	1	1	1	 	29	32	2	1	 	 	 	 	0	0	 	2	1	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
21098	3	1	1	0	 	6	6	0	4	 	-88	-88	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21098	4	1	1	0	 	6	6	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21098	5	1	1	0	 	13	13	0	4	 	-88	-88	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21098	6	1	1	0	 	7	7	0	1	 	4	7	2	 	 	 	 	 	0	0	12	7	 	2	98	 	 	3	1	1	 	1	6	 	10	0	0	0	0	6	2	5	N	 	 	 	 	 	 	 	 	 	 	 
21098	7	1	1	0	 	13	13	0	4	 	40	43	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21098	8	1	1	0	 	13	13	0	4	 	31	34	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21098	9	1	1	0	 	14	14	0	4	 	9	12	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21098	10	1	1	0	 	14	14	0	4	 	7	10	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
21098	11	 	 	 	 	 	2	0	1	 	 	34	1	 	 	 	 	 	 	 	 	1	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21098	12	 	 	 	 	 	9	0	1	 	 	2	2	 	 	 	 	 	 	 	 	3	 	2	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21099	0	1	1	0	 	0	0	 	1	 	11	14	2	 	 	 	 	 	0	0	1	3	6	2	1	 	 	9	1	11	 	1	6	 	10	0	1	0	0	9	4	3	N	 	 	 	 	 	 	 	 	 	 	 
21099	1	1	1	0	 	1	1	0	1	 	38	41	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
21099	2	1	1	0	 	1	1	1	1	 	35	38	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	9	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
21099	3	1	1	1	 	7	7	0	1	 	8	11	1	 	 	 	 	 	0	0	6	3	 	2	1	 	 	0	0	 	5	0	 	 	10	0	0	0	0	0	0	14	N	3	1	5	1	3	7	 	 	 	 	 
21099	4	1	1	0	 	7	7	0	1	 	0	3	1	 	 	 	 	 	0	0	 	3	 	2	1	 	 	20	1	4	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21100	0	1	1	0	 	0	0	 	1	 	11	14	1	 	 	 	 	 	0	0	3	3	6	2	1	 	 	9	1	11	 	1	6	 	8	0	1	0	0	10	2	4	N	 	 	 	 	 	 	 	 	 	 	 
21100	1	1	1	0	 	1	1	0	1	 	46	49	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
21100	2	1	1	0	 	1	1	1	1	 	42	45	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	1	17	18	0	 	1	0	 
21100	3	1	1	0	 	7	7	0	1	 	21	24	2	 	 	 	 	 	0	0	 	3	1	2	1	 	 	13	1	4	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21100	4	1	1	0	 	7	7	0	1	 	19	22	2	 	 	 	 	 	0	0	 	3	1	2	1	 	 	14	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21100	5	 	 	 	 	 	16	0	1	 	 	23	1	 	 	 	 	 	 	 	 	4	1	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21100	6	 	 	 	 	 	16	0	1	 	 	26	1	 	 	 	 	 	 	 	 	4	1	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21100	7	 	 	 	 	 	15	0	1	 	 	0	2	 	 	 	 	 	 	 	 	5	 	4	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
21100	8	 	 	 	 	 	15	0	1	 	 	1	2	 	 	 	 	 	 	 	 	5	 	3	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31002	0	1	1	0	 	0	0	 	1	 	12	15	1	 	 	 	 	 	0	0	9	3	6	2	1	 	 	9	1	4	 	1	6	 	8	0	2	2	0	6	3	1	N	 	 	 	 	 	 	 	 	 	 	 
31002	1	1	1	0	 	1	1	0	1	 	53	56	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
31002	2	1	1	0	 	1	1	1	1	 	52	55	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	0	0	 	88	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
31002	3	1	1	0	 	7	7	0	4	 	30	33	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31002	4	1	1	0	 	7	7	0	4	 	-88	32	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31002	5	1	1	0	 	7	7	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31002	6	1	1	0	 	7	7	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31002	7	1	1	0	 	7	7	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31002	8	1	1	0	 	7	7	0	4	 	20	23	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31002	9	1	1	0	 	7	7	0	1	 	17	20	1	 	 	 	 	 	0	0	 	3	6	2	1	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31002	15	1	1	0	 	7	7	0	1	 	16	19	2	 	 	 	 	 	0	0	 	3	6	2	1	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31002	16	1	1	0	 	7	7	1	1	 	13	16	1	 	 	 	 	 	0	0	3	3	6	2	1	 	 	6	0	 	4	0	8	13	8	0	1	10	0	0	0	3	N	4	0	 	0	 	 	0	 	1	0	 
31002	17	1	1	1	 	7	7	0	1	 	9	12	2	 	 	 	 	 	0	0	11	3	 	2	1	 	 	7	1	4	 	1	7	 	9	0	2	0	0	6	2	3	N	4	0	 	0	 	 	0	 	1	0	 
31002	18	1	1	0	 	7	7	0	1	 	7	10	2	 	 	 	 	 	0	0	6	3	 	2	1	 	 	3	1	4	 	1	6	 	8	0	1	2	0	5	1	5	N	 	 	 	 	 	 	 	 	 	 	 
31002	19	1	1	0	 	7	7	0	1	 	5	8	2	 	 	 	 	 	0	0	5	3	 	2	1	 	 	2	1	4	 	1	6	 	8	0	1	0	0	6	2	5	N	 	 	 	 	 	 	 	 	 	 	 
31003	0	1	1	0	 	0	0	 	1	 	12	15	2	 	 	 	 	 	0	0	6	3	6	1	98	 	 	6	1	4	 	0	7	 	7	0	3	0	0	7	2	4	N	 	 	 	 	 	 	 	 	 	 	 
31003	1	1	1	0	 	1	1	1	1	 	46	49	2	0	 	 	 	 	0	0	 	1	6	98	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
31003	2	1	1	0	 	7	7	0	1	 	-88	29	2	 	 	 	 	 	0	0	 	3	6	1	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31003	3	1	1	0	 	7	7	0	1	 	17	20	1	 	 	 	 	 	0	0	 	3	6	1	98	 	 	4	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31003	15	1	1	0	 	7	7	0	4	 	14	17	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31004	0	1	1	0	1	0	0	 	1	 	12	15	1	 	 	 	 	 	0	0	9	10	6	2	98	 	 	6	1	4	 	1	7	 	6	0	1	4	0	6	2	3	N	 	 	 	 	 	 	 	 	 	 	 
31004	1	1	0	0	 	1	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31004	2	1	1	0	3	1	1	1	1	 	34	37	2	1	 	 	 	 	0	0	 	2	1	98	98	 	 	5	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	1	1	0	 	 	0	 	1	1	4
31004	3	1	 	0	0	7	7	0	4	 	-88	19	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31004	15	1	1	0	0	7	7	0	4	 	14	17	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31004	16	1	1	1	3	7	7	0	1	 	10	13	1	 	 	 	 	 	0	0	9	10	6	2	98	 	 	7	1	4	 	1	7	 	4	0	1	4	0	7	2	4	N	3	0	 	0	 	 	0	 	1	0	 
31004	17	1	1	0	3	7	7	0	1	 	8	11	2	 	 	 	 	 	0	0	8	7	 	2	98	 	 	5	1	4	 	1	7	 	9	4	1	0	0	6	2	2	N	 	 	 	 	 	 	 	 	 	 	 
31004	18	1	1	0	0	13	13	0	4	 	24	27	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31004	19	 	 	 	3	 	9	0	1	 	 	2	2	 	 	 	 	 	 	 	 	3	 	2	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31004	20	 	 	 	3	 	2	0	1	 	 	28	2	0	 	 	 	 	 	 	 	1	1	98	98	 	 	2	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31005	0	1	1	0	 	0	0	 	1	 	12	15	1	 	 	 	 	 	0	0	9	5	6	98	98	 	 	2	0	 	4	0	7	14	7	1	1	9	0	0	0	4	N	 	 	 	 	 	 	 	 	 	 	 
31005	1	1	1	0	 	1	1	0	4	 	36	39	2	0	0	2	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31005	2	1	1	0	 	5	5	0	1	 	70	73	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31005	3	1	1	0	 	5	5	1	1	 	65	68	2	 	 	 	 	 	0	0	 	2	3	98	98	 	 	0	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	2	0	 	1	19	15	0	 	1	0	 
31005	4	1	1	0	 	13	13	0	4	 	29	32	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31005	5	1	1	0	 	14	14	0	4	 	16	19	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31005	15	1	1	0	 	9	9	0	4	 	14	18	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31005	16	1	1	0	 	14	14	0	1	 	7	10	1	 	 	 	 	 	0	0	8	5	 	98	98	 	 	 	 	 	 	 	 	 	8	0	1	0	0	8	1	4	N	 	 	 	 	 	 	 	 	 	 	 
31005	17	1	1	0	 	2	2	0	4	 	43	46	1	 	0	2	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31005	18	1	1	0	 	9	9	0	4	 	1	4	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31005	19	1	1	0	 	9	9	0	4	 	0	3	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31006	0	1	1	0	 	0	0	 	1	 	12	15	1	 	 	 	 	 	0	0	5	3	6	2	1	 	 	10	1	4	 	1	5	 	8	1	2	3	0	6	2	3	N	 	 	 	 	 	 	 	 	 	 	 
31006	1	1	1	0	 	1	1	0	1	 	40	43	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	5	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	4	1	4
31006	2	1	1	0	 	1	1	1	1	 	37	40	2	1	 	 	 	 	0	0	 	2	3	98	98	 	 	2	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
31006	3	1	1	0	 	7	7	0	1	 	20	23	1	 	 	 	 	 	0	0	 	3	6	2	1	 	 	5	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31006	4	1	1	0	 	7	7	0	1	 	16	20	1	 	 	 	 	 	0	0	 	3	6	2	1	 	 	8	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31006	15	1	1	0	 	7	7	0	1	 	14	17	1	 	 	 	 	 	0	0	5	3	6	2	1	 	 	11	1	4	 	1	6	 	8	1	2	3	0	6	2	3	N	 	 	 	 	 	 	 	 	 	 	 
31006	16	1	1	1	 	7	7	0	1	 	10	13	2	 	 	 	 	 	0	0	8	3	6	2	1	 	 	7	1	4	 	1	6	 	8	2	3	1	0	6	2	3	N	3	0	 	0	 	 	0	 	1	0	 
31006	17	1	1	0	 	7	7	0	1	 	8	11	2	 	 	 	 	 	0	0	8	3	 	2	1	 	 	5	1	4	 	1	6	 	8	1	3	1	0	6	2	4	N	 	 	 	 	 	 	 	 	 	 	 
31006	18	1	1	0	 	7	7	0	1	 	6	9	2	 	 	 	 	 	0	0	8	3	 	2	1	 	 	3	1	4	 	1	6	 	8	1	3	1	0	5	2	4	N	 	 	 	 	 	 	 	 	 	 	 
31006	19	 	 	 	 	 	7	0	1	 	 	2	2	 	 	 	 	 	 	 	 	3	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
31007	0	1	1	0	 	0	0	 	1	 	11	14	1	 	 	 	 	 	0	0	3	3	6	2	1	 	 	8	1	4	 	1	6	 	7	1	3	4	0	6	2	3	N	 	 	 	 	 	 	 	 	 	 	 
31007	1	1	1	0	 	1	1	0	1	 	53	56	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	2	0	 	1	21	5	0	 	1	0	 
31007	2	1	1	0	 	1	1	1	1	 	44	47	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	0	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	1	3	5	0	 	1	0	 
31007	3	1	1	0	 	7	7	0	4	 	19	22	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31007	4	1	1	0	 	7	7	0	2	 	16	19	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31007	15	1	1	0	 	7	7	0	4	 	14	17	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
31007	16	1	1	1	 	7	7	0	1	 	9	12	2	 	 	 	 	 	0	0	7	3	 	2	1	 	 	7	1	4	 	1	6	 	9	1	4	1	0	6	1	3	N	3	0	 	0	 	 	0	 	1	0	 
31007	17	1	1	0	 	7	7	0	1	 	6	9	2	 	 	 	 	 	0	0	3	3	 	2	1	 	 	4	1	4	 	1	6	 	8	1	3	2	0	6	2	4	N	 	 	 	 	 	 	 	 	 	 	 
31007	18	1	1	0	 	7	7	0	1	 	3	6	1	 	 	 	 	 	0	0	3	3	 	2	1	 	 	20	1	4	 	1	 	 	9	0	2	2	0	4	1	6	N	 	 	 	 	 	 	 	 	 	 	 
31009	0	1	1	0	 	0	0	 	1	 	11	14	1	 	 	 	 	 	0	0	11	3	6	2	1	 	 	6	1	4	 	1	6	 	8	0	1	2	0	7	1	4	N	 	 	 	 	 	 	 	 	 	 	 
31009	1	1	1	0	 	1	1	0	1	 	35	38	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	1	4
31009	2	1	1	0	 	1	1	1	1	 	35	38	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
31009	15	1	1	0	 	7	7	0	1	 	14	18	2	 	 	 	 	 	0	0	 	3	6	2	1	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
