CHILDCODE	LANDIDR5	LNDTYPR5	ALQTYR5	ALUNTR5	ALMUSER5	ALPRIRR5	NALQTYR5	NALUNTR5	NAMUSER5	BSLQTYR5	BSLUNTR5	BSMUSER5
101085	3	N	 	 	 	 	 	 	 	 	 	 
101085	4	N	 	 	 	 	 	 	 	 	 	 
101085	5	N	 	 	 	 	 	 	 	 	 	 
101085	6	N	 	 	 	 	 	 	 	 	 	 
101085	7	N	 	 	 	 	 	 	 	 	 	 
101086	1	N	 	 	 	 	 	 	 	 	 	 
101086	2	N	 	 	 	 	 	 	 	 	 	 
101086	3	Y	 	 	 	 	100	1	1	0	 	 
101086	4	N	 	 	 	 	 	 	 	 	 	 
101086	5	N	 	 	 	 	 	 	 	 	 	 
101086	6	N	 	 	 	 	 	 	 	 	 	 
101086	7	N	 	 	 	 	 	 	 	 	 	 
101087	1	N	 	 	 	 	 	 	 	 	 	 
101087	2	N	 	 	 	 	 	 	 	 	 	 
101087	3	N	 	 	 	 	 	 	 	 	 	 
101087	4	N	 	 	 	 	 	 	 	 	 	 
101087	5	N	 	 	 	 	 	 	 	 	 	 
101087	6	N	 	 	 	 	 	 	 	 	 	 
101087	7	Y	 	 	 	 	60	1	1	0	 	 
101088	1	N	 	 	 	 	 	 	 	 	 	 
101088	2	N	 	 	 	 	 	 	 	 	 	 
101088	3	Y	 	 	 	 	40	1	1	0	 	 
101088	4	N	 	 	 	 	 	 	 	 	 	 
101088	5	N	 	 	 	 	 	 	 	 	 	 
101088	6	N	 	 	 	 	 	 	 	 	 	 
101088	7	N	 	 	 	 	 	 	 	 	 	 
101089	1	N	 	 	 	 	 	 	 	 	 	 
101089	2	N	 	 	 	 	 	 	 	 	 	 
101089	3	N	 	 	 	 	 	 	 	 	 	 
101089	4	N	 	 	 	 	 	 	 	 	 	 
101089	5	N	 	 	 	 	 	 	 	 	 	 
101089	6	N	 	 	 	 	 	 	 	 	 	 
101089	7	Y	 	 	 	 	50	1	1	0	 	 
101090	1	Y	 	 	 	 	80	1	1	0	 	 
101090	2	N	 	 	 	 	 	 	 	 	 	 
101090	3	N	 	 	 	 	 	 	 	 	 	 
101090	4	Y	 	 	 	 	0	 	 	5	1	8
101090	5	N	 	 	 	 	 	 	 	 	 	 
101090	6	N	 	 	 	 	 	 	 	 	 	 
101090	7	N	 	 	 	 	 	 	 	 	 	 
101091	1	Y	 	 	 	 	40	1	1	0	 	 
101091	2	N	 	 	 	 	 	 	 	 	 	 
101091	3	N	 	 	 	 	 	 	 	 	 	 
101091	4	N	 	 	 	 	 	 	 	 	 	 
101091	5	N	 	 	 	 	 	 	 	 	 	 
101091	6	N	 	 	 	 	 	 	 	 	 	 
101091	7	N	 	 	 	 	 	 	 	 	 	 
101092	1	N	 	 	 	 	 	 	 	 	 	 
101092	2	N	 	 	 	 	 	 	 	 	 	 
101092	3	N	 	 	 	 	 	 	 	 	 	 
101092	4	N	 	 	 	 	 	 	 	 	 	 
101092	5	N	 	 	 	 	 	 	 	 	 	 
101092	6	N	 	 	 	 	 	 	 	 	 	 
101092	7	Y	 	 	 	 	70	1	1	0	 	 
101093	1	Y	 	 	 	 	150	1	1	0	 	 
101093	2	N	 	 	 	 	 	 	 	 	 	 
101093	3	N	 	 	 	 	 	 	 	 	 	 
101093	4	N	 	 	 	 	 	 	 	 	 	 
101093	5	N	 	 	 	 	 	 	 	 	 	 
101093	6	N	 	 	 	 	 	 	 	 	 	 
101093	7	N	 	 	 	 	 	 	 	 	 	 
101094	1	Y	 	 	 	 	45	1	1	0	 	 
101094	2	N	 	 	 	 	 	 	 	 	 	 
101094	3	N	 	 	 	 	 	 	 	 	 	 
101094	4	Y	 	 	 	 	0	 	 	20	1	8
101094	5	N	 	 	 	 	 	 	 	 	 	 
101094	6	N	 	 	 	 	 	 	 	 	 	 
101094	7	N	 	 	 	 	 	 	 	 	 	 
101095	1	N	 	 	 	 	 	 	 	 	 	 
101095	2	N	 	 	 	 	 	 	 	 	 	 
101095	3	N	 	 	 	 	 	 	 	 	 	 
101095	4	N	 	 	 	 	 	 	 	 	 	 
101095	5	N	 	 	 	 	 	 	 	 	 	 
101095	6	N	 	 	 	 	 	 	 	 	 	 
101095	7	Y	 	 	 	 	110	1	2	0	 	 
101096	1	Y	 	 	 	 	20	1	1	0	 	 
101096	2	N	 	 	 	 	 	 	 	 	 	 
101096	3	N	 	 	 	 	 	 	 	 	 	 
101096	4	N	 	 	 	 	 	 	 	 	 	 
101096	5	N	 	 	 	 	 	 	 	 	 	 
101096	6	N	 	 	 	 	 	 	 	 	 	 
101096	7	N	 	 	 	 	 	 	 	 	 	 
101097	1	N	 	 	 	 	 	 	 	 	 	 
101097	2	N	 	 	 	 	 	 	 	 	 	 
101097	3	N	 	 	 	 	 	 	 	 	 	 
101097	4	Y	 	 	 	 	0	 	 	50	1	8
101097	5	N	 	 	 	 	 	 	 	 	 	 
101097	6	N	 	 	 	 	 	 	 	 	 	 
101097	7	Y	 	 	 	 	-77	 	 	0	 	 
101098	1	N	 	 	 	 	 	 	 	 	 	 
101098	2	N	 	 	 	 	 	 	 	 	 	 
101098	3	N	 	 	 	 	 	 	 	 	 	 
101098	4	N	 	 	 	 	 	 	 	 	 	 
101098	5	N	 	 	 	 	 	 	 	 	 	 
101098	6	N	 	 	 	 	 	 	 	 	 	 
101098	7	N	 	 	 	 	 	 	 	 	 	 
101099	1	Y	 	 	 	 	400	1	1	0	 	 
101099	2	N	 	 	 	 	 	 	 	 	 	 
101099	3	N	 	 	 	 	 	 	 	 	 	 
101099	4	N	 	 	 	 	 	 	 	 	 	 
101099	5	N	 	 	 	 	 	 	 	 	 	 
101099	6	N	 	 	 	 	 	 	 	 	 	 
101099	7	N	 	 	 	 	 	 	 	 	 	 
101101	1	N	 	 	 	 	 	 	 	 	 	 
101101	2	N	 	 	 	 	 	 	 	 	 	 
101101	3	Y	 	 	 	 	120	1	1	0	 	 
101101	4	N	 	 	 	 	 	 	 	 	 	 
101101	5	N	 	 	 	 	 	 	 	 	 	 
101101	6	N	 	 	 	 	 	 	 	 	 	 
101101	7	N	 	 	 	 	 	 	 	 	 	 
101102	1	N	 	 	 	 	 	 	 	 	 	 
101102	2	N	 	 	 	 	 	 	 	 	 	 
101102	3	Y	 	 	 	 	35	1	1	0	 	 
101102	4	N	 	 	 	 	 	 	 	 	 	 
101102	5	N	 	 	 	 	 	 	 	 	 	 
101102	6	N	 	 	 	 	 	 	 	 	 	 
101102	7	N	 	 	 	 	 	 	 	 	 	 
101103	1	N	 	 	 	 	 	 	 	 	 	 
101103	2	N	 	 	 	 	 	 	 	 	 	 
101103	3	N	 	 	 	 	 	 	 	 	 	 
101103	4	N	 	 	 	 	 	 	 	 	 	 
101103	5	N	 	 	 	 	 	 	 	 	 	 
101103	6	N	 	 	 	 	 	 	 	 	 	 
101103	7	Y	 	 	 	 	70	1	3	0	 	 
101104	1	Y	10000	1	5	0	500	1	1	140	1	8
101104	2	N	 	 	 	 	 	 	 	 	 	 
101104	3	N	 	 	 	 	 	 	 	 	 	 
101104	4	N	 	 	 	 	 	 	 	 	 	 
101104	5	N	 	 	 	 	 	 	 	 	 	 
101104	6	N	 	 	 	 	 	 	 	 	 	 
101104	7	N	 	 	 	 	 	 	 	 	 	 
101105	1	Y	 	 	 	 	360	1	1	0	 	 
101105	2	N	 	 	 	 	 	 	 	 	 	 
101105	3	N	 	 	 	 	 	 	 	 	 	 
101105	4	Y	 	 	 	 	0	 	 	130	1	88
101105	5	N	 	 	 	 	 	 	 	 	 	 
101105	6	N	 	 	 	 	 	 	 	 	 	 
101105	7	N	 	 	 	 	 	 	 	 	 	 
111003	1	Y	2	2	5	4	300	1	1	0	 	 
111003	2	N	 	 	 	 	 	 	 	 	 	 
111003	3	N	 	 	 	 	 	 	 	 	 	 
111003	4	N	 	 	 	 	 	 	 	 	 	 
111003	5	N	 	 	 	 	 	 	 	 	 	 
111003	6	N	 	 	 	 	 	 	 	 	 	 
111003	7	N	 	 	 	 	 	 	 	 	 	 
111004	1	N	 	 	 	 	 	 	 	 	 	 
111004	2	N	 	 	 	 	 	 	 	 	 	 
111004	3	N	 	 	 	 	 	 	 	 	 	 
111004	4	Y	 	 	 	 	45	1	1	0	 	 
111004	5	N	 	 	 	 	 	 	 	 	 	 
111004	6	N	 	 	 	 	 	 	 	 	 	 
111004	7	N	 	 	 	 	 	 	 	 	 	 
111005	1	Y	40000	1	5	3	120	1	1	0	 	 
111005	2	N	 	 	 	 	 	 	 	 	 	 
111005	3	N	 	 	 	 	 	 	 	 	 	 
111005	4	N	 	 	 	 	 	 	 	 	 	 
111005	5	N	 	 	 	 	 	 	 	 	 	 
111005	6	N	 	 	 	 	 	 	 	 	 	 
111005	7	N	 	 	 	 	 	 	 	 	 	 
111006	1	Y	 	 	 	 	90	1	1	0	 	 
111006	2	N	 	 	 	 	 	 	 	 	 	 
111006	3	N	 	 	 	 	 	 	 	 	 	 
111006	4	N	 	 	 	 	 	 	 	 	 	 
111006	5	N	 	 	 	 	 	 	 	 	 	 
111006	6	N	 	 	 	 	 	 	 	 	 	 
111006	7	N	 	 	 	 	 	 	 	 	 	 
111008	1	Y	10000	1	5	2	250	1	1	0	 	 
111008	2	N	 	 	 	 	 	 	 	 	 	 
111008	3	N	 	 	 	 	 	 	 	 	 	 
111008	4	N	 	 	 	 	 	 	 	 	 	 
111008	5	N	 	 	 	 	 	 	 	 	 	 
111008	6	N	 	 	 	 	 	 	 	 	 	 
111008	7	N	 	 	 	 	 	 	 	 	 	 
111010	1	Y	2500	1	5	4	300	1	1	0	 	 
111010	2	N	 	 	 	 	 	 	 	 	 	 
111010	3	N	 	 	 	 	 	 	 	 	 	 
111010	4	N	 	 	 	 	 	 	 	 	 	 
111010	5	N	 	 	 	 	 	 	 	 	 	 
111010	6	N	 	 	 	 	 	 	 	 	 	 
111010	7	N	 	 	 	 	 	 	 	 	 	 
111011	1	Y	2500	1	5	0	40	1	1	0	 	 
111011	2	N	 	 	 	 	 	 	 	 	 	 
111011	3	N	 	 	 	 	 	 	 	 	 	 
111011	4	N	 	 	 	 	 	 	 	 	 	 
111011	5	N	 	 	 	 	 	 	 	 	 	 
111011	6	N	 	 	 	 	 	 	 	 	 	 
111011	7	N	 	 	 	 	 	 	 	 	 	 
111012	1	N	 	 	 	 	 	 	 	 	 	 
111012	2	N	 	 	 	 	 	 	 	 	 	 
111012	3	N	 	 	 	 	 	 	 	 	 	 
111012	4	Y	 	 	 	 	120	1	1	4	1	20
111012	5	N	 	 	 	 	 	 	 	 	 	 
111012	6	N	 	 	 	 	 	 	 	 	 	 
111012	7	N	 	 	 	 	 	 	 	 	 	 
111013	1	Y	.5	2	5	4	115	1	1	0	 	 
111013	2	N	 	 	 	 	 	 	 	 	 	 
111013	3	N	 	 	 	 	 	 	 	 	 	 
111013	4	N	 	 	 	 	 	 	 	 	 	 
111013	5	N	 	 	 	 	 	 	 	 	 	 
111013	6	N	 	 	 	 	 	 	 	 	 	 
111013	7	N	 	 	 	 	 	 	 	 	 	 
111014	1	Y	1	2	5	4	225	1	1	0	 	 
111014	2	N	 	 	 	 	 	 	 	 	 	 
111014	3	N	 	 	 	 	 	 	 	 	 	 
111014	4	N	 	 	 	 	 	 	 	 	 	 
111014	5	N	 	 	 	 	 	 	 	 	 	 
111014	6	N	 	 	 	 	 	 	 	 	 	 
111014	7	N	 	 	 	 	 	 	 	 	 	 
111017	1	Y	1	3	5	2	300	1	1	0	 	 
111017	2	N	 	 	 	 	 	 	 	 	 	 
111017	3	N	 	 	 	 	 	 	 	 	 	 
111017	4	N	 	 	 	 	 	 	 	 	 	 
111017	5	N	 	 	 	 	 	 	 	 	 	 
111017	6	N	 	 	 	 	 	 	 	 	 	 
111017	7	N	 	 	 	 	 	 	 	 	 	 
111018	1	Y	 	 	 	 	72	1	1	0	 	 
111018	2	N	 	 	 	 	 	 	 	 	 	 
111018	3	N	 	 	 	 	 	 	 	 	 	 
111018	4	N	 	 	 	 	 	 	 	 	 	 
111018	5	N	 	 	 	 	 	 	 	 	 	 
111018	6	N	 	 	 	 	 	 	 	 	 	 
111018	7	N	 	 	 	 	 	 	 	 	 	 
111019	1	Y	 	 	 	 	-77	 	 	0	 	 
111019	2	N	 	 	 	 	 	 	 	 	 	 
111019	3	N	 	 	 	 	 	 	 	 	 	 
111019	4	N	 	 	 	 	 	 	 	 	 	 
111019	5	N	 	 	 	 	 	 	 	 	 	 
111019	6	N	 	 	 	 	 	 	 	 	 	 
111019	7	N	 	 	 	 	 	 	 	 	 	 
111020	1	Y	6	2	5	2	300	1	1	0	 	 
111020	2	N	 	 	 	 	 	 	 	 	 	 
111020	3	N	 	 	 	 	 	 	 	 	 	 
111020	4	N	 	 	 	 	 	 	 	 	 	 
111020	5	N	 	 	 	 	 	 	 	 	 	 
111020	6	N	 	 	 	 	 	 	 	 	 	 
111020	7	N	 	 	 	 	 	 	 	 	 	 
111021	1	Y	2500	1	5	4	220	1	1	0	 	 
111021	2	N	 	 	 	 	 	 	 	 	 	 
111021	3	N	 	 	 	 	 	 	 	 	 	 
111021	4	N	 	 	 	 	 	 	 	 	 	 
111021	5	N	 	 	 	 	 	 	 	 	 	 
111021	6	N	 	 	 	 	 	 	 	 	 	 
111021	7	N	 	 	 	 	 	 	 	 	 	 
111022	1	Y	 	 	 	 	160	1	1	0	 	 
111022	2	N	 	 	 	 	 	 	 	 	 	 
111022	3	N	 	 	 	 	 	 	 	 	 	 
111022	4	N	 	 	 	 	 	 	 	 	 	 
111022	5	N	 	 	 	 	 	 	 	 	 	 
111022	6	N	 	 	 	 	 	 	 	 	 	 
111022	7	N	 	 	 	 	 	 	 	 	 	 
111024	1	Y	0	 	 	 	-77	 	 	0	 	 
111024	2	N	 	 	 	 	 	 	 	 	 	 
111024	3	N	 	 	 	 	 	 	 	 	 	 
111024	4	N	 	 	 	 	 	 	 	 	 	 
111024	5	N	 	 	 	 	 	 	 	 	 	 
111024	6	N	 	 	 	 	 	 	 	 	 	 
111024	7	Y	-77	 	 	 	0	 	 	0	 	 
111025	1	Y	2500	1	5	0	90	1	1	0	 	 
111025	2	N	 	 	 	 	 	 	 	 	 	 
111025	3	N	 	 	 	 	 	 	 	 	 	 
111025	4	N	 	 	 	 	 	 	 	 	 	 
111025	5	N	 	 	 	 	 	 	 	 	 	 
111025	6	N	 	 	 	 	 	 	 	 	 	 
111025	7	N	 	 	 	 	 	 	 	 	 	 
111028	1	Y	3	2	5	2	50	1	1	0	 	 
111028	2	N	 	 	 	 	 	 	 	 	 	 
111028	3	N	 	 	 	 	 	 	 	 	 	 
111028	4	N	 	 	 	 	 	 	 	 	 	 
111028	5	N	 	 	 	 	 	 	 	 	 	 
111028	6	N	 	 	 	 	 	 	 	 	 	 
111028	7	N	 	 	 	 	 	 	 	 	 	 
111030	1	Y	10000	1	5	0	500	1	1	0	 	 
111030	2	N	 	 	 	 	 	 	 	 	 	 
111030	3	N	 	 	 	 	 	 	 	 	 	 
111030	4	N	 	 	 	 	 	 	 	 	 	 
111030	5	N	 	 	 	 	 	 	 	 	 	 
111030	6	N	 	 	 	 	 	 	 	 	 	 
111030	7	N	 	 	 	 	 	 	 	 	 	 
111032	1	N	 	 	 	 	 	 	 	 	 	 
111032	2	N	 	 	 	 	 	 	 	 	 	 
111032	3	N	 	 	 	 	 	 	 	 	 	 
111032	4	Y	 	 	 	 	20	1	1	0	 	 
111032	5	N	 	 	 	 	 	 	 	 	 	 
111032	6	N	 	 	 	 	 	 	 	 	 	 
111032	7	N	 	 	 	 	 	 	 	 	 	 
111033	1	Y	500	1	5	0	50	1	1	0	 	 
111033	2	N	 	 	 	 	 	 	 	 	 	 
111033	3	N	 	 	 	 	 	 	 	 	 	 
111033	4	N	 	 	 	 	 	 	 	 	 	 
111033	5	N	 	 	 	 	 	 	 	 	 	 
111033	6	N	 	 	 	 	 	 	 	 	 	 
111033	7	N	 	 	 	 	 	 	 	 	 	 
111034	1	Y	0	 	 	 	150	1	1	0	 	 
111034	2	N	 	 	 	 	 	 	 	 	 	 
111034	3	N	 	 	 	 	 	 	 	 	 	 
111034	4	N	 	 	 	 	 	 	 	 	 	 
111034	5	N	 	 	 	 	 	 	 	 	 	 
111034	6	N	 	 	 	 	 	 	 	 	 	 
111034	7	Y	1	2	5	1	0	 	 	0	 	 
111035	1	Y	2	2	5	4	200	1	1	0	 	 
111035	2	N	 	 	 	 	 	 	 	 	 	 
111035	3	N	 	 	 	 	 	 	 	 	 	 
111035	4	N	 	 	 	 	 	 	 	 	 	 
111035	5	N	 	 	 	 	 	 	 	 	 	 
111035	6	N	 	 	 	 	 	 	 	 	 	 
111035	7	N	 	 	 	 	 	 	 	 	 	 
111036	1	Y	250	1	20	2	60	1	3	0	 	 
111036	2	N	 	 	 	 	 	 	 	 	 	 
111036	3	N	 	 	 	 	 	 	 	 	 	 
111036	4	N	 	 	 	 	 	 	 	 	 	 
111036	5	N	 	 	 	 	 	 	 	 	 	 
111036	6	N	 	 	 	 	 	 	 	 	 	 
111036	7	N	 	 	 	 	 	 	 	 	 	 
111037	1	Y	2500	1	5	1	400	1	1	0	 	 
111037	2	N	 	 	 	 	 	 	 	 	 	 
111037	3	N	 	 	 	 	 	 	 	 	 	 
111037	4	N	 	 	 	 	 	 	 	 	 	 
111037	5	N	 	 	 	 	 	 	 	 	 	 
111037	6	N	 	 	 	 	 	 	 	 	 	 
111037	7	N	 	 	 	 	 	 	 	 	 	 
111038	1	Y	0	 	 	 	160	1	1	0	 	 
111038	2	N	 	 	 	 	 	 	 	 	 	 
111038	3	N	 	 	 	 	 	 	 	 	 	 
111038	4	N	 	 	 	 	 	 	 	 	 	 
111038	5	N	 	 	 	 	 	 	 	 	 	 
111038	6	N	 	 	 	 	 	 	 	 	 	 
111038	7	Y	400	1	5	3	0	 	 	0	 	 
111039	1	Y	1	3	5	2	250	1	1	0	 	 
111039	2	N	 	 	 	 	 	 	 	 	 	 
111039	3	N	 	 	 	 	 	 	 	 	 	 
111039	4	N	 	 	 	 	 	 	 	 	 	 
111039	5	N	 	 	 	 	 	 	 	 	 	 
111039	6	N	 	 	 	 	 	 	 	 	 	 
111039	7	N	 	 	 	 	 	 	 	 	 	 
111040	1	N	 	 	 	 	 	 	 	 	 	 
111040	2	N	 	 	 	 	 	 	 	 	 	 
111040	3	N	 	 	 	 	 	 	 	 	 	 
111040	4	N	 	 	 	 	 	 	 	 	 	 
111040	5	N	 	 	 	 	 	 	 	 	 	 
111040	6	N	 	 	 	 	 	 	 	 	 	 
111040	7	Y	 	 	 	 	40	1	1	0	 	 
111041	1	Y	40000	1	5	2	150	1	1	0	 	 
111041	2	N	 	 	 	 	 	 	 	 	 	 
111041	3	N	 	 	 	 	 	 	 	 	 	 
111041	4	N	 	 	 	 	 	 	 	 	 	 
111041	5	N	 	 	 	 	 	 	 	 	 	 
111041	6	N	 	 	 	 	 	 	 	 	 	 
111041	7	N	 	 	 	 	 	 	 	 	 	 
111042	1	Y	 	 	 	 	80	1	1	0	 	 
111042	2	N	 	 	 	 	 	 	 	 	 	 
111042	3	N	 	 	 	 	 	 	 	 	 	 
111042	4	N	 	 	 	 	 	 	 	 	 	 
111042	5	N	 	 	 	 	 	 	 	 	 	 
111042	6	N	 	 	 	 	 	 	 	 	 	 
111042	7	N	 	 	 	 	 	 	 	 	 	 
111044	1	Y	4000	1	11	77	200	1	1	0	 	 
111044	2	N	 	 	 	 	 	 	 	 	 	 
111044	3	N	 	 	 	 	 	 	 	 	 	 
111044	4	N	 	 	 	 	 	 	 	 	 	 
111044	5	N	 	 	 	 	 	 	 	 	 	 
111044	6	N	 	 	 	 	 	 	 	 	 	 
111044	7	N	 	 	 	 	 	 	 	 	 	 
111045	1	Y	4	2	5	2	160	1	1	0	 	 
111045	2	N	 	 	 	 	 	 	 	 	 	 
111045	3	N	 	 	 	 	 	 	 	 	 	 
111045	4	N	 	 	 	 	 	 	 	 	 	 
111045	5	N	 	 	 	 	 	 	 	 	 	 
111045	6	N	 	 	 	 	 	 	 	 	 	 
111045	7	N	 	 	 	 	 	 	 	 	 	 
111046	1	Y	20000	1	5	0	160	1	1	0	 	 
111046	2	N	 	 	 	 	 	 	 	 	 	 
111046	3	N	 	 	 	 	 	 	 	 	 	 
111046	4	N	 	 	 	 	 	 	 	 	 	 
111046	5	N	 	 	 	 	 	 	 	 	 	 
111046	6	N	 	 	 	 	 	 	 	 	 	 
111046	7	N	 	 	 	 	 	 	 	 	 	 
111048	1	Y	23	2	5	4	400	1	1	0	 	 
111048	2	N	 	 	 	 	 	 	 	 	 	 
111048	3	Y	0	 	 	 	200	1	1	0	 	 
111048	4	N	 	 	 	 	 	 	 	 	 	 
111048	5	N	 	 	 	 	 	 	 	 	 	 
111048	6	N	 	 	 	 	 	 	 	 	 	 
111048	7	N	 	 	 	 	 	 	 	 	 	 
111049	1	Y	 	 	 	 	200	1	1	32	1	8
111049	2	N	 	 	 	 	 	 	 	 	 	 
111049	3	N	 	 	 	 	 	 	 	 	 	 
111049	4	N	 	 	 	 	 	 	 	 	 	 
111049	5	N	 	 	 	 	 	 	 	 	 	 
111049	6	N	 	 	 	 	 	 	 	 	 	 
111049	7	N	 	 	 	 	 	 	 	 	 	 
111050	1	Y	20000	1	5	0	100	1	1	0	 	 
111050	2	N	 	 	 	 	 	 	 	 	 	 
111050	3	Y	0	 	 	 	50	1	1	0	 	 
111050	4	N	 	 	 	 	 	 	 	 	 	 
111050	5	N	 	 	 	 	 	 	 	 	 	 
111050	6	N	 	 	 	 	 	 	 	 	 	 
111050	7	N	 	 	 	 	 	 	 	 	 	 
111051	1	Y	5	2	5	4	1000	1	1	0	 	 
111051	2	N	 	 	 	 	 	 	 	 	 	 
111051	3	N	 	 	 	 	 	 	 	 	 	 
111051	4	N	 	 	 	 	 	 	 	 	 	 
111051	5	N	 	 	 	 	 	 	 	 	 	 
111051	6	N	 	 	 	 	 	 	 	 	 	 
111051	7	N	 	 	 	 	 	 	 	 	 	 
111052	1	Y	3	2	5	1	380	1	1	0	 	 
111052	2	N	 	 	 	 	 	 	 	 	 	 
111052	3	Y	0	 	 	 	180	1	1	0	 	 
111052	4	N	 	 	 	 	 	 	 	 	 	 
111052	5	N	 	 	 	 	 	 	 	 	 	 
111052	6	N	 	 	 	 	 	 	 	 	 	 
111052	7	N	 	 	 	 	 	 	 	 	 	 
111054	1	Y	80000	1	5	3	100	1	1	0	 	 
111054	2	N	 	 	 	 	 	 	 	 	 	 
111054	3	N	 	 	 	 	 	 	 	 	 	 
111054	4	N	 	 	 	 	 	 	 	 	 	 
111054	5	N	 	 	 	 	 	 	 	 	 	 
111054	6	N	 	 	 	 	 	 	 	 	 	 
111054	7	N	 	 	 	 	 	 	 	 	 	 
111056	1	Y	10000	1	5	0	500	1	1	60	1	8
111056	2	N	 	 	 	 	 	 	 	 	 	 
111056	3	N	 	 	 	 	 	 	 	 	 	 
111056	4	N	 	 	 	 	 	 	 	 	 	 
111056	5	N	 	 	 	 	 	 	 	 	 	 
111056	6	N	 	 	 	 	 	 	 	 	 	 
111056	7	N	 	 	 	 	 	 	 	 	 	 
111057	1	Y	10500	1	5	2	75	1	1	0	 	 
111057	2	N	 	 	 	 	 	 	 	 	 	 
111057	3	N	 	 	 	 	 	 	 	 	 	 
111057	4	N	 	 	 	 	 	 	 	 	 	 
111057	5	N	 	 	 	 	 	 	 	 	 	 
111057	6	N	 	 	 	 	 	 	 	 	 	 
111057	7	N	 	 	 	 	 	 	 	 	 	 
111058	1	Y	 	 	 	 	100	1	1	0	 	 
111058	2	N	 	 	 	 	 	 	 	 	 	 
111058	3	N	 	 	 	 	 	 	 	 	 	 
111058	4	N	 	 	 	 	 	 	 	 	 	 
111058	5	N	 	 	 	 	 	 	 	 	 	 
111058	6	N	 	 	 	 	 	 	 	 	 	 
111058	7	N	 	 	 	 	 	 	 	 	 	 
111059	1	Y	10000	1	5	2	250	1	2	0	 	 
111059	2	N	 	 	 	 	 	 	 	 	 	 
111059	3	N	 	 	 	 	 	 	 	 	 	 
111059	4	N	 	 	 	 	 	 	 	 	 	 
111059	5	N	 	 	 	 	 	 	 	 	 	 
111059	6	N	 	 	 	 	 	 	 	 	 	 
111059	7	N	 	 	 	 	 	 	 	 	 	 
111062	1	Y	 	 	 	 	125	1	1	10	1	8
111062	2	N	 	 	 	 	 	 	 	 	 	 
111062	3	N	 	 	 	 	 	 	 	 	 	 
111062	4	Y	 	 	 	 	25	1	1	0	 	 
111062	5	N	 	 	 	 	 	 	 	 	 	 
111062	6	N	 	 	 	 	 	 	 	 	 	 
111062	7	N	 	 	 	 	 	 	 	 	 	 
111063	1	Y	 	 	 	 	70	1	1	0	 	 
111063	2	N	 	 	 	 	 	 	 	 	 	 
111063	3	N	 	 	 	 	 	 	 	 	 	 
111063	4	N	 	 	 	 	 	 	 	 	 	 
111063	5	N	 	 	 	 	 	 	 	 	 	 
111063	6	N	 	 	 	 	 	 	 	 	 	 
111063	7	N	 	 	 	 	 	 	 	 	 	 
111064	1	Y	 	 	 	 	200	1	1	0	 	 
111064	2	N	 	 	 	 	 	 	 	 	 	 
111064	3	N	 	 	 	 	 	 	 	 	 	 
111064	4	N	 	 	 	 	 	 	 	 	 	 
111064	5	N	 	 	 	 	 	 	 	 	 	 
111064	6	N	 	 	 	 	 	 	 	 	 	 
111064	7	N	 	 	 	 	 	 	 	 	 	 
111065	1	Y	 	 	 	 	250	1	2	0	 	 
111065	2	N	 	 	 	 	 	 	 	 	 	 
111065	3	N	 	 	 	 	 	 	 	 	 	 
111065	4	N	 	 	 	 	 	 	 	 	 	 
111065	5	N	 	 	 	 	 	 	 	 	 	 
111065	6	N	 	 	 	 	 	 	 	 	 	 
111065	7	N	 	 	 	 	 	 	 	 	 	 
111066	1	Y	2500	1	5	2	300	1	1	0	 	 
111066	2	N	 	 	 	 	 	 	 	 	 	 
111066	3	N	 	 	 	 	 	 	 	 	 	 
111066	4	Y	1250	1	5	3	0	 	 	0	 	 
111066	5	N	 	 	 	 	 	 	 	 	 	 
111066	6	N	 	 	 	 	 	 	 	 	 	 
111066	7	N	 	 	 	 	 	 	 	 	 	 
111068	1	Y	0	 	 	 	200	1	3	0	 	 
111068	2	N	 	 	 	 	 	 	 	 	 	 
111068	3	N	 	 	 	 	 	 	 	 	 	 
111068	4	N	 	 	 	 	 	 	 	 	 	 
111068	5	N	 	 	 	 	 	 	 	 	 	 
111068	6	N	 	 	 	 	 	 	 	 	 	 
111068	7	Y	-77	 	 	 	0	 	 	0	 	 
111070	1	N	 	 	 	 	 	 	 	 	 	 
111070	2	N	 	 	 	 	 	 	 	 	 	 
111070	3	Y	1	2	5	77	350	1	1	0	 	 
111070	4	N	 	 	 	 	 	 	 	 	 	 
111070	5	N	 	 	 	 	 	 	 	 	 	 
111070	6	N	 	 	 	 	 	 	 	 	 	 
111070	7	N	 	 	 	 	 	 	 	 	 	 
111071	1	Y	 	 	 	 	90	1	1	0	 	 
111071	2	N	 	 	 	 	 	 	 	 	 	 
111071	3	N	 	 	 	 	 	 	 	 	 	 
111071	4	N	 	 	 	 	 	 	 	 	 	 
111071	5	N	 	 	 	 	 	 	 	 	 	 
111071	6	N	 	 	 	 	 	 	 	 	 	 
111071	7	N	 	 	 	 	 	 	 	 	 	 
111072	1	Y	8	2	5	1	450	1	1	2	1	8
111072	2	N	 	 	 	 	 	 	 	 	 	 
111072	3	N	 	 	 	 	 	 	 	 	 	 
111072	4	N	 	 	 	 	 	 	 	 	 	 
111072	5	N	 	 	 	 	 	 	 	 	 	 
111072	6	N	 	 	 	 	 	 	 	 	 	 
111072	7	N	 	 	 	 	 	 	 	 	 	 
111074	1	Y	70000	1	5	3	180	1	1	0	 	 
