CHILDCODE	NONFODR5	BGHTR5	SPYRR5	SPNMR5
101057	27	0	 	 
101057	28	0	 	 
101057	29	0	 	 
101057	30	1	1000	 
101057	31	0	 	 
101058	1	1	160	 
101058	2	1	200	 
101058	3	1	130	0
101058	4	1	320	2
101058	5	1	60	 
101058	6	1	75	 
101058	7	1	148	0
101058	8	1	290	4
101058	9	1	110	4
101058	10	1	135	0
101058	11	1	360	2
101058	12	1	40	2
101058	13	0	 	 
101058	15	1	438	0
101058	16	0	 	 
101058	17	0	 	 
101058	18	0	 	 
101058	19	0	 	 
101058	20	0	 	 
101058	21	0	 	 
101058	22	0	 	 
101058	23	0	 	 
101058	24	0	 	 
101058	25	0	 	 
101058	26	0	 	 
101058	27	0	 	 
101058	28	0	 	 
101058	29	0	 	 
101058	30	0	 	 
101058	31	0	 	 
101059	1	0	 	 
101059	2	0	 	 
101059	3	0	 	 
101059	4	0	 	 
101059	5	1	120	 
101059	6	1	100	 
101059	7	1	100	0
101059	8	1	150	4
101059	9	1	200	4
101059	10	1	200	0
101059	11	0	 	 
101059	12	1	50	2
101059	13	0	 	 
101059	15	1	450	2
101059	16	0	 	 
101059	17	0	 	 
101059	18	0	 	 
101059	19	0	 	 
101059	20	0	 	 
101059	21	0	 	 
101059	22	0	 	 
101059	23	0	 	 
101059	24	0	 	 
101059	25	0	 	 
101059	26	0	 	 
101059	27	0	 	 
101059	28	0	 	 
101059	29	0	 	 
101059	30	1	500	 
101059	31	1	600	 
101060	1	1	300	 
101060	2	1	300	 
101060	3	1	300	0
101060	4	1	900	1
101060	5	1	120	 
101060	6	1	120	 
101060	7	1	150	0
101060	8	1	350	1
101060	9	1	400	2
101060	10	0	 	 
101060	11	1	2200	0
101060	12	1	35	4
101060	13	0	 	 
101060	15	1	650	1
101060	16	0	 	 
101060	17	1	40	0
101060	18	1	100	1
101060	19	0	 	 
101060	20	0	 	 
101060	21	0	 	 
101060	22	0	 	 
101060	23	0	 	 
101060	24	0	 	 
101060	25	1	60	0
101060	26	0	 	 
101060	27	0	 	 
101060	28	0	 	 
101060	29	0	 	 
101060	30	0	 	 
101060	31	0	 	 
101061	1	1	170	 
101061	2	1	120	 
101061	3	0	 	 
101061	4	1	350	1
101061	5	1	140	 
101061	6	1	130	 
101061	7	1	150	1
101061	8	0	 	 
101061	9	1	514	1
101061	10	0	 	 
101061	11	1	150	1
101061	12	0	 	 
101061	13	0	 	 
101061	15	1	450	1
101061	16	0	 	 
101061	17	0	 	 
101061	18	1	30	1
101061	19	0	 	 
101061	20	0	 	 
101061	21	0	 	 
101061	22	0	 	 
101061	23	0	 	 
101061	24	0	 	 
101061	25	1	5000	1
101061	26	0	 	 
101061	27	0	 	 
101061	28	0	 	 
101061	29	0	 	 
101061	30	0	 	 
101061	31	0	 	 
101062	1	1	600	 
101062	2	1	600	 
101062	3	1	600	2
101062	4	1	300	0
101062	5	1	250	 
101062	6	1	200	 
101062	7	1	300	2
101062	8	1	200	0
101062	9	1	150	0
101062	10	1	230	2
101062	11	1	70	1
101062	12	1	30	1
101062	13	0	 	 
101062	15	1	500	1
101062	16	0	 	 
101062	17	0	 	 
101062	18	1	120	1
101062	19	0	 	 
101062	20	1	600	1
101062	21	0	 	 
101062	22	0	 	 
101062	23	0	 	 
101062	24	0	 	 
101062	25	0	 	 
101062	26	1	800	0
101062	27	0	 	 
101062	28	0	 	 
101062	29	1	1700	0
101062	30	0	 	 
101062	31	0	 	 
101063	1	1	1000	 
101063	2	1	200	 
101063	3	1	300	4
101063	4	0	 	 
101063	5	0	 	 
101063	6	0	 	 
101063	7	0	 	 
101063	8	0	 	 
101063	9	1	380	4
101063	10	0	 	 
101063	11	1	187	4
101063	12	0	 	 
101063	13	0	 	 
101063	15	1	200	4
101063	16	0	 	 
101063	17	0	 	 
101063	18	1	4560	0
101063	19	0	 	 
101063	20	0	 	 
101063	21	0	 	 
101063	22	1	960	4
101063	23	0	 	 
101063	24	0	 	 
101063	25	0	 	 
101063	26	1	2760	0
101063	27	0	 	 
101063	28	0	 	 
101063	29	1	2400	0
101063	30	0	 	 
101063	31	0	 	 
101064	1	1	300	 
101064	2	1	300	 
101064	3	1	300	4
101064	4	1	300	0
101064	5	1	300	 
101064	6	1	300	 
101064	7	1	300	4
101064	8	1	300	0
101064	9	1	250	0
101064	10	1	250	4
101064	11	0	 	 
101064	12	1	50	2
101064	13	0	 	 
101064	15	1	300	2
101064	16	0	 	 
101064	17	0	 	 
101064	18	0	 	 
101064	19	0	 	 
101064	20	1	400	1
101064	21	0	 	 
101064	22	1	300	1
101064	23	1	2400	0
101064	24	0	 	 
101064	25	1	4500	0
101064	26	1	8880	0
101064	27	0	 	 
101064	28	0	 	 
101064	29	0	 	 
101064	30	0	 	 
101064	31	0	 	 
101065	1	1	400	 
101065	2	1	300	 
101065	3	0	 	 
101065	4	1	200	4
101065	5	1	300	 
101065	6	1	200	 
101065	7	0	 	 
101065	8	1	15	4
101065	9	0	 	 
101065	10	0	 	 
101065	11	0	 	 
101065	12	1	20	4
101065	13	0	 	 
101065	15	1	100	3
101065	16	0	 	 
101065	17	1	40	0
101065	18	1	120	0
101065	19	0	 	 
101065	20	0	 	 
101065	21	0	 	 
101065	22	1	500	1
101065	23	0	 	 
101065	24	0	 	 
101065	25	0	 	 
101065	26	1	10800	0
101065	27	0	 	 
101065	28	0	 	 
101065	29	1	120	0
101065	30	0	 	 
101065	31	0	 	 
101066	1	1	100	 
101066	2	1	100	 
101066	3	0	 	 
101066	4	1	400	1
101066	5	1	60	 
101066	6	1	50	 
101066	7	0	 	 
101066	8	1	360	1
101066	9	1	345	0
101066	10	0	 	 
101066	11	0	 	 
101066	12	1	32	1
101066	13	0	 	 
101066	15	1	240	1
101066	16	0	 	 
101066	17	0	 	 
101066	18	1	190	0
101066	19	0	 	 
101066	20	0	 	 
101066	21	0	 	 
101066	22	0	 	 
101066	23	0	 	 
101066	24	0	 	 
101066	25	0	 	 
101066	26	1	450	0
101066	27	0	 	 
101066	28	0	 	 
101066	29	0	 	 
101066	30	0	 	 
101066	31	0	 	 
101067	1	1	140	 
101067	2	1	165	 
101067	3	1	210	1
101067	4	1	188	0
101067	5	1	55	 
101067	6	1	60	 
101067	7	1	85	3
101067	8	1	75	0
101067	9	1	90	0
101067	10	1	125	3
101067	11	1	12	1
101067	12	0	 	 
101067	13	0	 	 
101067	15	1	450	1
101067	16	0	 	 
101067	17	0	 	 
101067	18	0	 	 
101067	19	0	 	 
101067	20	0	 	 
101067	21	0	 	 
101067	22	0	 	 
101067	23	0	 	 
101067	24	0	 	 
101067	25	0	 	 
101067	26	1	2016	0
101067	27	0	 	 
101067	28	0	 	 
101067	29	0	 	 
101067	30	0	 	 
101067	31	0	 	 
101069	1	0	 	 
101069	2	0	 	 
101069	3	0	 	 
101069	4	0	 	 
101069	5	0	 	 
101069	6	0	 	 
101069	7	0	 	 
101069	8	0	 	 
101069	9	0	 	 
101069	10	0	 	 
101069	11	0	 	 
101069	12	1	190	0
101069	13	0	 	 
101069	15	1	400	1
101069	16	0	 	 
101069	17	0	 	 
101069	18	1	100	1
101069	19	0	 	 
101069	20	0	 	 
101069	21	0	 	 
101069	22	0	 	 
101069	23	0	 	 
101069	24	0	 	 
101069	25	0	 	 
101069	26	1	100	0
101069	27	0	 	 
101069	28	0	 	 
101069	29	0	 	 
101069	30	0	 	 
101069	31	0	 	 
101070	1	1	250	 
101070	2	1	280	 
101070	3	1	250	0
101070	4	1	200	1
101070	5	1	130	 
101070	6	1	100	 
101070	7	1	400	0
101070	8	1	200	3
101070	9	1	90	4
101070	10	1	80	0
101070	11	1	6600	1
101070	12	0	 	 
101070	13	0	 	 
101070	15	1	600	1
101070	16	0	 	 
101070	17	0	 	 
101070	18	0	 	 
101070	19	1	20	4
101070	20	1	200	1
101070	21	0	 	 
101070	22	0	 	 
101070	23	0	 	 
101070	24	0	 	 
101070	25	0	 	 
101070	26	0	 	 
101070	27	0	 	 
101070	28	0	 	 
101070	29	0	 	 
101070	30	0	 	 
101070	31	0	 	 
101071	1	0	 	 
101071	2	1	15	 
101071	3	0	 	 
101071	4	1	300	3
101071	5	0	 	 
101071	6	1	50	 
101071	7	0	 	 
101071	8	1	110	3
101071	9	1	150	3
101071	10	0	 	 
101071	11	0	 	 
101071	12	1	18	2
101071	13	0	 	 
101071	15	1	100	3
101071	16	0	 	 
101071	17	0	 	 
101071	18	0	 	 
101071	19	0	 	 
101071	20	0	 	 
101071	21	0	 	 
101071	22	0	 	 
101071	23	0	 	 
101071	24	0	 	 
101071	25	0	 	 
101071	26	0	 	 
101071	27	0	 	 
101071	28	0	 	 
101071	29	0	 	 
101071	30	0	 	 
101071	31	0	 	 
101072	1	1	200	 
101072	2	1	250	 
101072	3	0	 	 
101072	4	1	400	2
101072	5	1	70	 
101072	6	1	69	 
101072	7	0	 	 
101072	8	1	110	2
101072	9	1	120	2
101072	10	0	 	 
101072	11	1	3360	2
101072	12	0	 	 
101072	13	0	 	 
101072	15	1	400	2
101072	16	0	 	 
101072	17	0	 	 
101072	18	0	 	 
101072	19	0	 	 
101072	20	1	80	2
101072	21	0	 	 
101072	22	0	 	 
101072	23	0	 	 
101072	24	0	 	 
101072	25	0	 	 
101072	26	1	700	0
101072	27	0	 	 
101072	28	0	 	 
101072	29	0	 	 
101072	30	0	 	 
101072	31	0	 	 
101073	1	1	100	 
101073	2	1	220	 
101073	3	0	 	 
101073	4	1	90	4
101073	5	1	50	 
101073	6	1	135	 
101073	7	0	 	 
101073	8	1	124	4
101073	9	1	70	3
101073	10	0	 	 
101073	11	1	12	4
101073	12	0	 	 
101073	13	0	 	 
101073	15	1	250	4
101073	16	0	 	 
101073	17	0	 	 
101073	18	0	 	 
101073	19	0	 	 
101073	20	0	 	 
101073	21	0	 	 
101073	22	0	 	 
101073	23	0	 	 
101073	24	0	 	 
101073	25	0	 	 
101073	26	0	 	 
101073	27	0	 	 
101073	28	0	 	 
101073	29	0	 	 
101073	30	0	 	 
101073	31	0	 	 
101074	1	1	600	 
101074	2	1	500	 
101074	3	0	 	 
101074	4	1	700	3
101074	5	1	150	 
101074	6	1	120	 
101074	7	0	 	 
101074	8	1	330	3
101074	9	1	240	3
101074	10	0	 	 
101074	11	1	110	1
101074	12	1	140	1
101074	13	0	 	 
101074	15	1	500	1
101074	16	0	 	 
101074	17	1	500	0
101074	18	1	300	0
101074	19	0	 	 
101074	20	1	100	0
101074	21	0	 	 
101074	22	0	 	 
101074	23	0	 	 
101074	24	0	 	 
101074	25	0	 	 
101074	26	0	 	 
101074	27	0	 	 
101074	28	0	 	 
101074	29	1	200	4
101074	30	0	 	 
101074	31	0	 	 
101075	1	1	250	 
101075	2	1	100	 
101075	3	1	100	0
101075	4	1	120	4
101075	5	1	200	 
101075	6	1	180	 
101075	7	1	80	0
101075	8	1	280	4
101075	9	1	160	4
101075	10	0	 	 
101075	11	1	2080	4
101075	12	0	 	 
101075	13	0	 	 
101075	15	1	150	2
101075	16	0	 	 
101075	17	0	 	 
101075	18	0	 	 
101075	19	0	 	 
101075	20	1	200	1
101075	21	0	 	 
101075	22	1	800	1
101075	23	0	 	 
101075	24	0	 	 
101075	25	0	 	 
101075	26	1	3240	0
101075	27	0	 	 
101075	28	0	 	 
101075	29	1	9870	1
101075	30	0	 	 
101075	31	0	 	 
101076	1	0	 	 
101076	2	0	 	 
101076	3	0	 	 
101076	4	0	 	 
101076	5	1	240	 
101076	6	1	100	 
101076	7	0	 	 
101076	8	1	80	4
101076	9	1	200	4
101076	10	0	 	 
101076	11	0	 	 
101076	12	1	20	4
101076	13	0	 	 
101076	15	1	300	4
101076	16	0	 	 
101076	17	0	 	 
101076	18	0	 	 
101076	19	0	 	 
101076	20	0	 	 
101076	21	0	 	 
101076	22	0	 	 
101076	23	0	 	 
101076	24	0	 	 
101076	25	0	 	 
101076	26	0	 	 
101076	27	0	 	 
101076	28	0	 	 
101076	29	1	50	4
101076	30	1	580	 
101076	31	1	120	 
101077	1	0	 	 
101077	2	0	 	 
101077	3	1	250	4
101077	4	1	150	0
101077	5	0	 	 
101077	6	0	 	 
101077	7	1	100	4
101077	8	1	80	0
101077	9	0	 	 
101077	10	0	 	 
101077	11	0	 	 
101077	12	1	90	2
101077	13	0	 	 
101077	15	1	250	1
101077	16	0	 	 
101077	17	0	 	 
101077	18	0	 	 
101077	19	0	 	 
101077	20	0	 	 
101077	21	0	 	 
101077	22	0	 	 
101077	23	0	 	 
101077	24	0	 	 
101077	25	0	 	 
101077	26	0	 	 
101077	27	0	 	 
101077	28	0	 	 
101077	29	0	 	 
101077	30	1	300	 
101077	31	0	 	 
101078	1	0	 	 
101078	2	0	 	 
101078	3	0	 	 
101078	4	0	 	 
101078	5	1	100	 
101078	6	0	 	 
101078	7	0	 	 
101078	8	0	 	 
101078	9	1	93	4
101078	10	1	70	0
101078	11	1	150	1
101078	12	1	22	1
101078	13	0	 	 
101078	15	1	300	0
101078	16	0	 	 
101078	17	0	 	 
101078	18	1	22	1
101078	19	0	 	 
101078	20	0	 	 
101078	21	1	56	0
101078	22	1	50	1
101078	23	0	 	 
101078	24	0	 	 
101078	25	0	 	 
101078	26	0	 	 
101078	27	0	 	 
101078	28	0	 	 
101078	29	1	100	0
101078	30	1	200	 
101078	31	0	 	 
101079	1	0	 	 
101079	2	0	 	 
101079	3	1	300	0
101079	4	1	500	2
101079	5	1	200	 
101079	6	1	300	 
101079	7	1	300	0
101079	8	1	300	2
101079	9	1	300	2
101079	10	0	 	 
101079	11	0	 	 
101079	12	1	14	2
101079	13	0	 	 
101079	15	1	500	1
101079	16	0	 	 
101079	17	0	 	 
101079	18	1	60	1
101079	19	0	 	 
101079	20	1	100	1
101079	21	0	 	 
101079	22	0	 	 
101079	23	0	 	 
101079	24	0	 	 
101079	25	0	 	 
101079	26	1	10000	0
101079	27	0	 	 
101079	28	0	 	 
101079	29	1	3180	0
101079	30	1	600	 
101079	31	0	 	 
101080	1	1	600	 
101080	2	1	300	 
101080	3	0	 	 
101080	4	1	400	4
101080	5	1	150	 
101080	6	1	100	 
101080	7	0	 	 
101080	8	0	 	 
101080	9	0	 	 
101080	10	0	 	 
101080	11	0	 	 
101080	12	1	7	4
101080	13	0	 	 
101080	15	1	150	4
101080	16	0	 	 
101080	17	1	1000	0
101080	18	1	150	0
101080	19	0	 	 
101080	20	0	 	 
101080	21	0	 	 
101080	22	0	 	 
101080	23	0	 	 
101080	24	0	 	 
101080	25	0	 	 
101080	26	0	 	 
101080	27	0	 	 
101080	28	0	 	 
101080	29	0	 	 
101080	30	0	 	 
101080	31	0	 	 
101081	1	1	100	 
101081	2	1	150	 
101081	3	1	150	2
101081	4	0	 	 
101081	5	1	120	 
101081	6	1	50	 
101081	7	1	110	2
101081	8	0	 	 
101081	9	0	 	 
101081	10	1	85	3
101081	11	1	15	2
101081	12	1	20	2
101081	13	0	 	 
101081	15	1	315	3
101081	16	0	 	 
101081	17	1	30	4
101081	18	1	50	4
101081	19	0	 	 
101081	20	1	40	2
101081	21	0	 	 
101081	22	0	 	 
101081	23	0	 	 
101081	24	0	 	 
101081	25	0	 	 
101081	26	0	 	 
101081	27	0	 	 
101081	28	0	 	 
101081	29	0	 	 
101081	30	0	 	 
101081	31	0	 	 
101082	1	1	400	 
101082	2	1	400	 
101082	3	1	400	1
101082	4	1	300	0
101082	5	1	200	 
101082	6	1	120	 
101082	7	1	250	1
101082	8	1	200	0
101082	9	1	120	4
101082	10	1	120	2
101082	11	1	35	1
101082	12	1	20	1
101082	13	0	 	 
101082	15	1	200	2
101082	16	0	 	 
101082	17	0	 	 
101082	18	0	 	 
101082	19	0	 	 
101082	20	0	 	 
101082	21	1	50	1
101082	22	0	 	 
101082	23	0	 	 
101082	24	0	 	 
101082	25	0	 	 
101082	26	0	 	 
101082	27	0	 	 
101082	28	0	 	 
101082	29	1	120	0
101082	30	0	 	 
101082	31	0	 	 
101083	1	1	250	 
101083	2	1	100	 
101083	3	1	400	4
101083	4	0	 	 
101083	5	1	300	 
101083	6	1	60	 
101083	7	1	300	4
101083	8	0	 	 
101083	9	0	 	 
101083	10	1	180	4
101083	11	1	20	4
101083	12	1	10	4
101083	13	0	 	 
101083	15	1	100	4
101083	16	0	 	 
101083	17	1	240	0
101083	18	1	200	1
101083	19	0	 	 
101083	20	0	 	 
101083	21	0	 	 
101083	22	0	 	 
101083	23	0	 	 
101083	24	0	 	 
101083	25	0	 	 
101083	26	0	 	 
101083	27	0	 	 
101083	28	0	 	 
101083	29	1	140	0
101083	30	0	 	 
101083	31	0	 	 
101084	1	1	300	 
101084	2	1	200	 
101084	3	1	200	4
101084	4	1	150	0
101084	5	1	90	 
101084	6	1	90	 
101084	7	1	90	4
101084	8	1	70	0
101084	9	0	 	 
101084	10	1	160	4
101084	11	1	130	2
101084	12	0	 	 
101084	13	0	 	 
101084	15	1	300	2
101084	16	0	 	 
101084	17	0	 	 
101084	18	1	200	1
101084	19	0	 	 
101084	20	0	 	 
101084	21	0	 	 
101084	22	0	 	 
101084	23	0	 	 
101084	24	0	 	 
101084	25	0	 	 
101084	26	0	 	 
101084	27	0	 	 
101084	28	0	 	 
101084	29	0	 	 
101084	30	0	 	 
101084	31	0	 	 
101085	1	1	800	 
101085	2	1	1600	 
101085	3	1	800	4
101085	4	0	 	 
101085	5	1	300	 
101085	6	1	600	 
101085	7	1	300	4
101085	8	0	 	 
101085	9	0	 	 
101085	10	1	150	4
101085	11	0	 	 
101085	12	1	25	4
101085	13	0	 	 
101085	15	1	600	2
101085	16	0	 	 
101085	17	1	3000	1
101085	18	1	2000	1
101085	19	0	 	 
101085	20	0	 	 
101085	21	1	500	1
101085	22	0	 	 
101085	23	0	 	 
101085	24	0	 	 
101085	25	1	3000	1
101085	26	0	 	 
101085	27	0	 	 
101085	28	0	 	 
101085	29	1	4000	0
101085	30	0	 	 
101085	31	0	 	 
101086	1	1	300	 
101086	2	1	300	 
101086	3	1	300	4
101086	4	0	 	 
101086	5	1	120	 
101086	6	1	95	 
101086	7	1	185	4
101086	8	0	 	 
101086	9	0	 	 
101086	10	1	350	4
101086	11	0	 	 
101086	12	1	30	4
101086	13	0	 	 
101086	15	1	400	4
101086	16	0	 	 
101086	17	0	 	 
101086	18	1	300	1
101086	19	0	 	 
101086	20	0	 	 
101086	21	0	 	 
101086	22	0	 	 
101086	23	0	 	 
101086	24	0	 	 
101086	25	0	 	 
101086	26	1	3000	0
101086	27	0	 	 
101086	28	0	 	 
101086	29	0	 	 
101086	30	0	 	 
101086	31	0	 	 
101087	1	0	 	 
101087	2	0	 	 
101087	3	0	 	 
101087	4	0	 	 
101087	5	1	160	 
101087	6	1	80	 
101087	7	1	95	1
101087	8	1	100	0
101087	9	1	100	0
101087	10	1	340	2
101087	11	1	115	1
101087	12	0	 	 
101087	13	0	 	 
101087	15	1	300	1
101087	16	0	 	 
101087	17	0	 	 
101087	18	1	15	1
101087	19	0	 	 
101087	20	0	 	 
101087	21	0	 	 
101087	22	0	 	 
101087	23	0	 	 
101087	24	1	500	0
101087	25	0	 	 
101087	26	1	2000	0
101087	27	0	 	 
101087	28	0	 	 
101087	29	0	 	 
101087	30	1	340	 
101087	31	1	150	 
101088	1	0	 	 
101088	2	0	 	 
101088	3	0	 	 
101088	4	0	 	 
101088	5	0	 	 
101088	6	1	50	 
101088	7	0	 	 
101088	8	0	 	 
101088	9	0	 	 
101088	10	1	200	2
101088	11	1	15	2
101088	12	0	 	 
101088	13	0	 	 
101088	15	1	300	2
101088	16	0	 	 
101088	17	0	 	 
101088	18	0	 	 
101088	19	0	 	 
101088	20	0	 	 
101088	21	0	 	 
101088	22	0	 	 
101088	23	0	 	 
101088	24	0	 	 
101088	25	0	 	 
101088	26	0	 	 
101088	27	0	 	 
101088	28	0	 	 
101088	29	0	 	 
101088	30	0	 	 
101088	31	0	 	 
101089	1	0	 	 
101089	2	0	 	 
101089	3	1	120	0
101089	4	0	 	 
101089	5	0	 	 
101089	6	0	 	 
101089	7	1	90	0
101089	8	1	240	2
101089	9	1	166	2
101089	10	0	 	 
101089	11	1	29	2
101089	12	0	 	 
101089	13	0	 	 
101089	15	1	320	1
101089	16	0	 	 
101089	17	0	 	 
101089	18	1	100	1
101089	19	0	 	 
101089	20	0	 	 
101089	21	0	 	 
101089	22	0	 	 
101089	23	0	 	 
101089	24	0	 	 
101089	25	0	 	 
101089	26	1	2400	0
101089	27	0	 	 
101089	28	0	 	 
101089	29	1	1070	0
101089	30	0	 	 
101089	31	1	240	 
101090	1	0	 	 
101090	2	0	 	 
101090	3	1	200	4
101090	4	1	300	0
101090	5	1	60	 
101090	6	1	60	 
101090	7	1	200	4
101090	8	1	100	0
101090	9	1	100	0
101090	10	0	 	 
101090	11	0	 	 
101090	12	1	45	1
101090	13	0	 	 
101090	15	1	200	1
101090	16	0	 	 
101090	17	0	 	 
101090	18	0	 	 
101090	19	0	 	 
101090	20	0	 	 
101090	21	0	 	 
101090	22	0	 	 
101090	23	0	 	 
101090	24	0	 	 
101090	25	0	 	 
101090	26	0	 	 
101090	27	0	 	 
101090	28	0	 	 
101090	29	0	 	 
101090	30	1	500	 
101090	31	0	 	 
101091	1	1	200	 
101091	2	1	240	 
101091	3	1	400	2
101091	4	0	 	 
101091	5	1	100	 
101091	6	1	90	 
101091	7	0	 	 
101091	8	0	 	 
101091	9	0	 	 
101091	10	1	660	1
101091	11	0	 	 
101091	12	0	 	 
101091	13	1	1280	0
101091	15	1	600	2
101091	16	0	 	 
101091	17	1	200	1
101091	18	1	75	1
101091	19	0	 	 
101091	20	0	 	 
101091	21	0	 	 
101091	22	0	 	 
101091	23	0	 	 
101091	24	0	 	 
101091	25	1	2000	1
101091	26	1	300	0
101091	27	0	 	 
101091	28	0	 	 
101091	29	0	 	 
101091	30	0	 	 
101091	31	0	 	 
101092	1	1	1000	 
101092	2	1	1000	 
101092	3	0	 	 
101092	4	1	1000	3
101092	5	1	800	 
101092	6	1	500	 
101092	7	0	 	 
101092	8	1	800	3
101092	9	1	200	3
101092	10	0	 	 
101092	11	0	 	 
101092	12	1	20	2
101092	13	0	 	 
101092	15	1	150	3
101092	16	0	 	 
101092	17	0	 	 
101092	18	0	 	 
101092	19	1	100	1
101092	20	1	150	1
101092	21	0	 	 
101092	22	1	400	1
101092	23	1	36	0
101092	24	0	 	 
101092	25	0	 	 
101092	26	0	 	 
101092	27	0	 	 
101092	28	0	 	 
101092	29	0	 	 
101092	30	0	 	 
101092	31	0	 	 
101093	1	0	 	 
101093	2	1	120	 
101093	3	1	300	4
101093	4	0	 	 
101093	5	0	 	 
101093	6	1	150	 
101093	7	1	400	4
101093	8	0	 	 
101093	9	0	 	 
101093	10	1	260	4
101093	11	1	1925	4
101093	12	0	 	 
101093	13	0	 	 
101093	15	1	150	4
101093	16	0	 	 
101093	17	0	 	 
101093	18	1	80	2
101093	19	1	50	4
101093	20	1	250	4
101093	21	0	 	 
101093	22	1	300	1
101093	23	0	 	 
101093	24	0	 	 
101093	25	1	400	0
101093	26	1	2500	0
101093	27	0	 	 
101093	28	0	 	 
101093	29	0	 	 
101093	30	0	 	 
101093	31	0	 	 
101094	1	0	 	 
101094	2	0	 	 
101094	3	1	200	4
101094	4	0	 	 
101094	5	0	 	 
101094	6	0	 	 
101094	7	1	40	4
101094	8	0	 	 
101094	9	0	 	 
101094	10	1	150	4
101094	11	1	40	4
101094	12	0	 	 
101094	13	0	 	 
101094	15	1	200	4
101094	16	0	 	 
101094	17	0	 	 
101094	18	1	537	1
101094	19	0	 	 
101094	20	0	 	 
101094	21	0	 	 
101094	22	1	720	4
101094	23	0	 	 
101094	24	0	 	 
101094	25	0	 	 
101094	26	0	 	 
101094	27	0	 	 
101094	28	0	 	 
101094	29	1	332	0
101094	30	1	300	 
101094	31	0	 	 
101095	1	1	600	 
101095	2	1	100	 
101095	3	1	200	4
101095	4	1	300	0
101095	5	1	200	 
101095	6	1	150	 
101095	7	1	100	4
101095	8	1	300	2
101095	9	1	250	0
101095	10	1	250	4
101095	11	1	2970	2
101095	12	1	100	0
101095	13	0	 	 
101095	15	1	400	1
101095	16	0	 	 
101095	17	0	 	 
101095	18	0	 	 
101095	19	0	 	 
101095	20	0	 	 
101095	21	0	 	 
101095	22	0	 	 
101095	23	0	 	 
101095	24	0	 	 
101095	25	0	 	 
101095	26	1	8040	0
101095	27	0	 	 
101095	28	0	 	 
101095	29	1	240	0
101095	30	0	 	 
101095	31	0	 	 
101096	1	0	 	 
101096	2	0	 	 
101096	3	0	 	 
101096	4	1	300	4
101096	5	1	150	 
101096	6	1	100	 
101096	7	0	 	 
101096	8	1	150	4
101096	9	0	 	 
101096	10	0	 	 
101096	11	1	69	4
101096	12	1	10	0
101096	13	0	 	 
101096	15	1	100	4
101096	16	0	 	 
101096	17	0	 	 
101096	18	0	 	 
101096	19	1	250	4
101096	20	0	 	 
101096	21	0	 	 
101096	22	0	 	 
101096	23	0	 	 
101096	24	0	 	 
101096	25	0	 	 
101096	26	1	1400	0
101096	27	0	 	 
101096	28	0	 	 
101096	29	1	140	4
101096	30	1	300	 
101096	31	0	 	 
101097	1	0	 	 
101097	2	1	-77	 
101097	3	0	 	 
101097	4	1	1000	2
101097	5	0	 	 
101097	6	1	-77	 
101097	7	0	 	 
101097	8	1	-77	 
101097	9	0	 	 
101097	10	0	 	 
101097	11	1	1750	4
101097	12	0	 	 
101097	13	0	 	 
101097	15	1	200	4
101097	16	0	 	 
101097	17	1	500	4
101097	18	1	-77	 
101097	19	0	 	 
101097	20	0	 	 
101097	21	0	 	 
101097	22	0	 	 
101097	23	0	 	 
101097	24	0	 	 
101097	25	0	 	 
101097	26	1	60000	0
101097	27	0	 	 
101097	28	0	 	 
101097	29	0	 	 
101097	30	0	 	 
101097	31	0	 	 
101098	1	 	 	 
101098	2	 	 	 
101098	3	 	 	 
101098	4	 	 	 
101098	5	 	 	 
101098	6	 	 	 
101098	7	 	 	 
101098	8	 	 	 
101098	9	 	 	 
101098	10	 	 	 
101098	11	 	 	 
101098	12	 	 	 
101098	13	 	 	 
101098	15	 	 	 
101098	16	 	 	 
101098	17	 	 	 
101098	18	 	 	 
101098	19	 	 	 
101098	20	 	 	 
101098	21	 	 	 
101098	22	 	 	 
101098	23	 	 	 
101098	24	 	 	 
101098	25	 	 	 
101098	26	 	 	 
101098	27	 	 	 
101098	28	 	 	 
101098	29	 	 	 
101098	30	 	 	 
101098	31	 	 	 
101099	1	 	 	 
101099	2	 	 	 
101099	3	 	 	 
101099	4	 	 	 
101099	5	 	 	 
101099	6	 	 	 
101099	7	 	 	 
101099	8	 	 	 
101099	9	 	 	 
101099	10	 	 	 
101099	11	 	 	 
101099	12	 	 	 
101099	13	 	 	 
101099	15	 	 	 
101099	16	 	 	 
101099	17	 	 	 
101099	18	 	 	 
101099	19	 	 	 
101099	20	 	 	 
101099	21	 	 	 
101099	22	 	 	 
101099	23	 	 	 
101099	24	 	 	 
101099	25	 	 	 
101099	26	 	 	 
101099	27	 	 	 
101099	28	 	 	 
101099	29	 	 	 
101099	30	 	 	 
101099	31	 	 	 
101101	1	0	 	 
101101	2	0	 	 
101101	3	0	 	 
101101	4	0	 	 
101101	5	1	320	 
101101	6	1	300	 
101101	7	1	200	2
101101	8	1	100	0
101101	9	1	60	0
101101	10	1	40	2
101101	11	0	 	 
101101	12	1	20	1
101101	13	1	192	1
101101	15	1	500	1
101101	16	0	 	 
101101	17	1	300	3
101101	18	1	50	1
101101	19	1	30	1
101101	20	1	100	2
101101	21	1	100	1
101101	22	0	 	 
101101	23	0	 	 
101101	24	0	 	 
101101	25	0	 	 
101101	26	0	 	 
101101	27	0	 	 
101101	28	0	 	 
101101	29	1	1080	4
101101	30	1	700	 
101101	31	1	500	 
