CHILDCODE	ACTIDR4	ACTR4	ACTOWNR4	ACTMTHR4	ACTWEKR4	ACTHRSR4	PYMRECR4	ERNCSHR4	ERNKNDR4	HWPAIDR4	PDPCPRR4	PRFACTR4	MTHPRFR4
181037	1	88	 	 	 	 	 	 	 	 	 	 	 
181037	2	88	 	 	 	 	 	 	 	 	 	 	 
181037	3	88	 	 	 	 	 	 	 	 	 	 	 
181039	1	12	1	0	10	8	1	1000	 	4	 	0	 
181039	2	88	 	 	 	 	 	 	 	 	 	 	 
181039	3	88	 	 	 	 	 	 	 	 	 	 	 
181042	1	88	 	 	 	 	 	 	 	 	 	 	 
181042	2	88	 	 	 	 	 	 	 	 	 	 	 
181042	3	88	 	 	 	 	 	 	 	 	 	 	 
181043	1	20	4	5	22	8	0	 	 	 	 	1	1
181043	2	19	2	6	28	8	0	 	 	 	 	1	12
181043	3	88	 	 	 	 	 	 	 	 	 	 	 
181044	1	11	2	12	30	1	0	 	 	 	 	1	12
181044	2	88	 	 	 	 	 	 	 	 	 	 	 
181044	3	88	 	 	 	 	 	 	 	 	 	 	 
181045	1	9	2	3	10	3	1	50	 	2	 	0	 
181045	2	88	 	 	 	 	 	 	 	 	 	 	 
181045	3	88	 	 	 	 	 	 	 	 	 	 	 
181046	1	11	2	12	30	3	0	 	 	 	 	1	12
181046	2	88	 	 	 	 	 	 	 	 	 	 	 
181046	3	88	 	 	 	 	 	 	 	 	 	 	 
181047	1	88	 	 	 	 	 	 	 	 	 	 	 
181047	2	88	 	 	 	 	 	 	 	 	 	 	 
181047	3	88	 	 	 	 	 	 	 	 	 	 	 
181049	1	13	4	12	5	8	1	80	 	2	 	1	5
181049	2	9	6	12	2	1	1	50	 	1	 	1	12
181049	3	1	2	0	1	8	0	 	 	 	 	0	 
181050	1	13	2	12	10	1	3	400	 	4	 	1	12
181050	2	88	 	 	 	 	 	 	 	 	 	 	 
181050	3	88	 	 	 	 	 	 	 	 	 	 	 
181056	1	20	3	2	16	8	1	1200	 	4	 	0	 
181056	2	88	 	 	 	 	 	 	 	 	 	 	 
181056	3	88	 	 	 	 	 	 	 	 	 	 	 
181058	1	8	2	12	28	2	0	 	 	 	 	1	12
181058	2	88	 	 	 	 	 	 	 	 	 	 	 
181058	3	88	 	 	 	 	 	 	 	 	 	 	 
181059	1	19	2	12	20	1	0	 	 	 	 	0	 
181059	2	88	 	 	 	 	 	 	 	 	 	 	 
181059	3	88	 	 	 	 	 	 	 	 	 	 	 
181069	1	13	3	12	30	4	1	1000	 	4	 	1	12
181069	2	88	 	 	 	 	 	 	 	 	 	 	 
181069	3	88	 	 	 	 	 	 	 	 	 	 	 
181073	1	20	7	1	6	5	1	80	 	2	 	0	 
181073	2	88	 	 	 	 	 	 	 	 	 	 	 
181073	3	88	 	 	 	 	 	 	 	 	 	 	 
181078	1	19	2	3	30	10	0	 	 	 	 	1	2
181078	2	88	 	 	 	 	 	 	 	 	 	 	 
181078	3	88	 	 	 	 	 	 	 	 	 	 	 
191001	1	12	1	2	17	8	1	1600	 	4	 	0	 
191001	2	88	 	 	 	 	 	 	 	 	 	 	 
191001	3	88	 	 	 	 	 	 	 	 	 	 	 
191003	1	10	2	12	30	4	0	 	 	 	 	1	12
191003	2	88	 	 	 	 	 	 	 	 	 	 	 
191003	3	88	 	 	 	 	 	 	 	 	 	 	 
191004	1	88	 	 	 	 	 	 	 	 	 	 	 
191004	2	88	 	 	 	 	 	 	 	 	 	 	 
191004	3	88	 	 	 	 	 	 	 	 	 	 	 
191005	1	13	3	5	22	8	1	100	 	2	 	1	2
191005	2	13	1	5	26	8	1	170	 	2	 	0	 
191005	3	2	2	1	5	5	0	 	 	 	 	0	 
191006	1	88	 	 	 	 	 	 	 	 	 	 	 
191006	2	88	 	 	 	 	 	 	 	 	 	 	 
191006	3	88	 	 	 	 	 	 	 	 	 	 	 
191007	1	13	1	12	26	11	1	4000	 	4	 	1	12
191007	2	88	 	 	 	 	 	 	 	 	 	 	 
191007	3	88	 	 	 	 	 	 	 	 	 	 	 
191008	1	13	1	5	30	14	1	1300	 	4	 	0	 
191008	2	11	2	7	20	3	0	 	 	 	 	1	-77
191008	3	20	6	12	4	5	0	 	 	 	 	1	12
191009	1	13	3	8	10	9	1	170	 	2	 	1	4
191009	2	88	 	 	 	 	 	 	 	 	 	 	 
191009	3	88	 	 	 	 	 	 	 	 	 	 	 
191011	1	4	2	2	25	1	0	 	 	 	 	1	2
191011	2	12	3	1	22	6	1	30	 	2	 	0	 
191011	3	88	 	 	 	 	 	 	 	 	 	 	 
191012	1	10	2	12	30	5	0	 	 	 	 	0	 
191012	2	88	 	 	 	 	 	 	 	 	 	 	 
191012	3	88	 	 	 	 	 	 	 	 	 	 	 
191013	1	88	 	 	 	 	 	 	 	 	 	 	 
191013	2	88	 	 	 	 	 	 	 	 	 	 	 
191013	3	88	 	 	 	 	 	 	 	 	 	 	 
191014	1	12	1	1	15	4	1	60	 	2	 	1	3
191014	2	88	 	 	 	 	 	 	 	 	 	 	 
191014	3	88	 	 	 	 	 	 	 	 	 	 	 
191015	1	12	3	12	29	10	1	3500	 	4	 	1	-77
191015	2	88	 	 	 	 	 	 	 	 	 	 	 
191015	3	88	 	 	 	 	 	 	 	 	 	 	 
191016	1	9	3	2	8	2	1	200	 	4	 	0	 
191016	2	88	 	 	 	 	 	 	 	 	 	 	 
191016	3	88	 	 	 	 	 	 	 	 	 	 	 
191017	1	13	1	12	26	8	1	2500	 	4	 	1	0
191017	2	88	 	 	 	 	 	 	 	 	 	 	 
191017	3	88	 	 	 	 	 	 	 	 	 	 	 
191018	1	13	3	3	30	14	1	3000	 	4	 	0	 
191018	2	13	3	3	30	8	1	3000	 	4	 	1	0
191018	3	13	3	3	30	14	1	3000	 	4	 	0	 
191020	1	13	4	6	22	8	1	3000	 	4	 	0	 
191020	2	12	3	3	15	8	1	2700	 	4	 	1	12
191020	3	88	 	 	 	 	 	 	 	 	 	 	 
191021	1	88	 	 	 	 	 	 	 	 	 	 	 
191021	2	88	 	 	 	 	 	 	 	 	 	 	 
191021	3	88	 	 	 	 	 	 	 	 	 	 	 
191022	1	12	1	1	26	8	1	3000	 	4	 	0	 
191022	2	12	3	1	9	8	1	100	 	2	 	0	 
191022	3	88	 	 	 	 	 	 	 	 	 	 	 
191023	1	12	3	12	4	3	1	100	 	2	 	1	12
191023	2	88	 	 	 	 	 	 	 	 	 	 	 
191023	3	88	 	 	 	 	 	 	 	 	 	 	 
191024	1	88	 	 	 	 	 	 	 	 	 	 	 
191024	2	88	 	 	 	 	 	 	 	 	 	 	 
191024	3	88	 	 	 	 	 	 	 	 	 	 	 
191025	1	12	1	3	26	12	1	3000	 	4	 	0	 
191025	2	88	 	 	 	 	 	 	 	 	 	 	 
191025	3	88	 	 	 	 	 	 	 	 	 	 	 
191026	1	88	 	 	 	 	 	 	 	 	 	 	 
191026	2	88	 	 	 	 	 	 	 	 	 	 	 
191026	3	88	 	 	 	 	 	 	 	 	 	 	 
191027	1	13	1	4	26	9	0	 	 	 	 	1	12
191027	2	9	2	12	7	3	0	 	 	 	 	1	12
191027	3	88	 	 	 	 	 	 	 	 	 	 	 
191028	1	13	1	12	26	8	1	3000	 	4	 	1	12
191028	2	88	 	 	 	 	 	 	 	 	 	 	 
191028	3	88	 	 	 	 	 	 	 	 	 	 	 
191029	1	13	1	8	26	8	1	3000	 	4	 	1	8
191029	2	88	 	 	 	 	 	 	 	 	 	 	 
191029	3	88	 	 	 	 	 	 	 	 	 	 	 
191030	1	13	1	7	30	9	1	295	 	4	 	1	3
191030	2	88	 	 	 	 	 	 	 	 	 	 	 
191030	3	88	 	 	 	 	 	 	 	 	 	 	 
191033	1	12	1	2	30	9	1	3500	 	4	 	0	 
191033	2	88	 	 	 	 	 	 	 	 	 	 	 
191033	3	88	 	 	 	 	 	 	 	 	 	 	 
191035	1	13	1	2	30	10	1	2700	 	4	 	0	 
191035	2	13	1	1	30	8	1	2100	 	4	 	0	 
191035	3	88	 	 	 	 	 	 	 	 	 	 	 
191036	1	88	 	 	 	 	 	 	 	 	 	 	 
191036	2	88	 	 	 	 	 	 	 	 	 	 	 
191036	3	88	 	 	 	 	 	 	 	 	 	 	 
191037	1	88	 	 	 	 	 	 	 	 	 	 	 
191037	2	88	 	 	 	 	 	 	 	 	 	 	 
191037	3	88	 	 	 	 	 	 	 	 	 	 	 
191038	1	9	6	10	30	7	1	100	 	4	 	1	12
191038	2	88	 	 	 	 	 	 	 	 	 	 	 
191038	3	88	 	 	 	 	 	 	 	 	 	 	 
191039	1	13	1	8	26	10	1	2800	 	4	 	1	12
191039	2	10	2	0	16	1	1	40	 	2	 	0	 
191039	3	88	 	 	 	 	 	 	 	 	 	 	 
191040	1	88	 	 	 	 	 	 	 	 	 	 	 
191040	2	88	 	 	 	 	 	 	 	 	 	 	 
191040	3	88	 	 	 	 	 	 	 	 	 	 	 
191041	1	13	1	12	26	8	1	3000	 	4	 	1	12
191041	2	88	 	 	 	 	 	 	 	 	 	 	 
191041	3	88	 	 	 	 	 	 	 	 	 	 	 
191043	1	13	1	12	26	9	1	2800	 	4	 	1	2
191043	2	88	 	 	 	 	 	 	 	 	 	 	 
191043	3	88	 	 	 	 	 	 	 	 	 	 	 
191044	1	13	1	6	30	10	1	2360	 	4	 	1	2
191044	2	88	 	 	 	 	 	 	 	 	 	 	 
191044	3	88	 	 	 	 	 	 	 	 	 	 	 
191045	1	88	 	 	 	 	 	 	 	 	 	 	 
191045	2	88	 	 	 	 	 	 	 	 	 	 	 
191045	3	88	 	 	 	 	 	 	 	 	 	 	 
191046	1	13	1	8	26	10	1	3000	 	4	 	1	12
191046	2	88	 	 	 	 	 	 	 	 	 	 	 
191046	3	88	 	 	 	 	 	 	 	 	 	 	 
191047	1	9	3	12	12	2	1	1500	 	4	 	1	12
191047	2	88	 	 	 	 	 	 	 	 	 	 	 
191047	3	88	 	 	 	 	 	 	 	 	 	 	 
191048	1	13	1	8	26	8	1	2000	 	4	 	0	 
191048	2	19	2	12	20	1	0	 	 	 	 	1	12
191048	3	12	3	1	30	14	1	2500	 	4	 	1	2
191050	1	13	3	12	26	8	1	3000	 	4	 	1	12
191050	2	88	 	 	 	 	 	 	 	 	 	 	 
191050	3	88	 	 	 	 	 	 	 	 	 	 	 
191052	1	13	1	3	30	10	1	2700	 	4	 	1	12
191052	2	88	 	 	 	 	 	 	 	 	 	 	 
191052	3	88	 	 	 	 	 	 	 	 	 	 	 
191055	1	13	1	12	26	8	1	3500	 	4	 	1	12
191055	2	88	 	 	 	 	 	 	 	 	 	 	 
191055	3	88	 	 	 	 	 	 	 	 	 	 	 
191057	1	10	6	2	15	2	1	600	 	4	 	1	12
191057	2	13	3	1	30	5	1	900	 	4	 	1	12
191057	3	88	 	 	 	 	 	 	 	 	 	 	 
201002	1	13	1	8	30	8	1	3500	 	4	 	0	 
201002	2	88	 	 	 	 	 	 	 	 	 	 	 
201002	3	88	 	 	 	 	 	 	 	 	 	 	 
201003	1	88	 	 	 	 	 	 	 	 	 	 	 
201003	2	88	 	 	 	 	 	 	 	 	 	 	 
201003	3	88	 	 	 	 	 	 	 	 	 	 	 
201005	1	88	 	 	 	 	 	 	 	 	 	 	 
201005	2	88	 	 	 	 	 	 	 	 	 	 	 
201005	3	88	 	 	 	 	 	 	 	 	 	 	 
201006	1	9	3	3	4	2	1	1000	 	4	 	1	9
201006	2	88	 	 	 	 	 	 	 	 	 	 	 
201006	3	88	 	 	 	 	 	 	 	 	 	 	 
201007	1	88	 	 	 	 	 	 	 	 	 	 	 
201007	2	88	 	 	 	 	 	 	 	 	 	 	 
201007	3	88	 	 	 	 	 	 	 	 	 	 	 
201008	1	9	2	4	25	8	1	3000	 	4	 	0	 
201008	2	88	 	 	 	 	 	 	 	 	 	 	 
201008	3	88	 	 	 	 	 	 	 	 	 	 	 
201010	1	12	3	10	26	10	1	80	 	2	 	1	12
201010	2	88	 	 	 	 	 	 	 	 	 	 	 
201010	3	88	 	 	 	 	 	 	 	 	 	 	 
201011	1	88	 	 	 	 	 	 	 	 	 	 	 
201011	2	88	 	 	 	 	 	 	 	 	 	 	 
201011	3	88	 	 	 	 	 	 	 	 	 	 	 
201013	1	10	2	11	30	5	0	 	 	 	 	1	0
201013	2	12	1	1	24	7	1	3500	 	4	 	0	 
201013	3	88	 	 	 	 	 	 	 	 	 	 	 
201014	1	12	3	4	20	9	1	160	 	2	 	1	-77
201014	2	88	 	 	 	 	 	 	 	 	 	 	 
201014	3	88	 	 	 	 	 	 	 	 	 	 	 
201015	1	11	2	3	4	4	0	 	 	 	 	1	4
201015	2	88	 	 	 	 	 	 	 	 	 	 	 
201015	3	88	 	 	 	 	 	 	 	 	 	 	 
201016	1	12	3	2	30	5	1	800	 	4	 	0	 
201016	2	9	6	2	20	2	1	600	 	4	 	1	9
201016	3	10	6	3	30	7	1	1200	 	7	 	0	 
201017	1	12	1	9	26	14	1	2500	 	4	 	1	-77
201017	2	88	 	 	 	 	 	 	 	 	 	 	 
201017	3	88	 	 	 	 	 	 	 	 	 	 	 
201023	1	88	 	 	 	 	 	 	 	 	 	 	 
201023	2	88	 	 	 	 	 	 	 	 	 	 	 
201023	3	88	 	 	 	 	 	 	 	 	 	 	 
201024	1	13	1	12	27	10	1	2500	 	4	 	1	-77
201024	2	88	 	 	 	 	 	 	 	 	 	 	 
201024	3	88	 	 	 	 	 	 	 	 	 	 	 
201030	1	11	2	12	30	1	0	 	 	 	 	1	12
201030	2	88	 	 	 	 	 	 	 	 	 	 	 
201030	3	88	 	 	 	 	 	 	 	 	 	 	 
201031	1	13	6	12	26	9	1	2700	 	4	 	1	12
201031	2	88	 	 	 	 	 	 	 	 	 	 	 
201031	3	88	 	 	 	 	 	 	 	 	 	 	 
201032	1	13	1	12	26	10	1	4500	 	4	 	1	12
201032	2	88	 	 	 	 	 	 	 	 	 	 	 
201032	3	88	 	 	 	 	 	 	 	 	 	 	 
201034	1	13	1	12	26	8	1	2800	 	4	 	1	12
201034	2	88	 	 	 	 	 	 	 	 	 	 	 
201034	3	88	 	 	 	 	 	 	 	 	 	 	 
201037	1	12	3	3	26	4	1	200	 	4	 	0	 
201037	2	88	 	 	 	 	 	 	 	 	 	 	 
201037	3	88	 	 	 	 	 	 	 	 	 	 	 
201039	1	9	3	12	12	15	1	800	 	4	 	0	 
201039	2	12	1	1	4	1	1	200	 	7	 	1	3
201039	3	88	 	 	 	 	 	 	 	 	 	 	 
201042	1	88	 	 	 	 	 	 	 	 	 	 	 
201042	2	88	 	 	 	 	 	 	 	 	 	 	 
201042	3	88	 	 	 	 	 	 	 	 	 	 	 
201044	1	19	2	12	30	5	0	 	 	 	 	1	12
201044	2	88	 	 	 	 	 	 	 	 	 	 	 
201044	3	88	 	 	 	 	 	 	 	 	 	 	 
201045	1	13	1	12	27	10	1	140	 	4	 	1	4
201045	2	13	1	12	26	11	1	1800	 	4	 	0	 
201045	3	88	 	 	 	 	 	 	 	 	 	 	 
201046	1	13	3	3	30	8	1	60	 	2	 	0	 
201046	2	12	3	2	7	12	1	80	 	2	 	0	 
201046	3	13	3	1	20	12	1	120	 	2	 	0	 
201049	1	9	3	5	12	2	1	600	 	4	 	1	5
201049	2	88	 	 	 	 	 	 	 	 	 	 	 
201049	3	88	 	 	 	 	 	 	 	 	 	 	 
201050	1	88	 	 	 	 	 	 	 	 	 	 	 
201050	2	88	 	 	 	 	 	 	 	 	 	 	 
201050	3	88	 	 	 	 	 	 	 	 	 	 	 
201051	1	9	6	9	12	2	1	700	 	4	 	0	 
201051	2	88	 	 	 	 	 	 	 	 	 	 	 
201051	3	88	 	 	 	 	 	 	 	 	 	 	 
201052	1	9	3	6	12	2	1	500	 	4	 	1	6
201052	2	88	 	 	 	 	 	 	 	 	 	 	 
201052	3	88	 	 	 	 	 	 	 	 	 	 	 
201056	1	88	 	 	 	 	 	 	 	 	 	 	 
201056	2	88	 	 	 	 	 	 	 	 	 	 	 
201056	3	88	 	 	 	 	 	 	 	 	 	 	 
201059	1	19	2	12	30	2	0	 	 	 	 	1	5
201059	2	88	 	 	 	 	 	 	 	 	 	 	 
201059	3	88	 	 	 	 	 	 	 	 	 	 	 
201064	1	11	2	12	4	1	1	300	 	4	 	1	12
201064	2	88	 	 	 	 	 	 	 	 	 	 	 
201064	3	88	 	 	 	 	 	 	 	 	 	 	 
201065	1	19	2	12	30	2	0	 	 	 	 	1	-77
201065	2	12	3	2	28	6	1	850	 	4	 	0	 
201065	3	88	 	 	 	 	 	 	 	 	 	 	 
201068	1	9	1	8	10	6	1	2000	 	2	 	0	 
201068	2	88	 	 	 	 	 	 	 	 	 	 	 
201068	3	88	 	 	 	 	 	 	 	 	 	 	 
201073	1	88	 	 	 	 	 	 	 	 	 	 	 
201073	2	88	 	 	 	 	 	 	 	 	 	 	 
201073	3	88	 	 	 	 	 	 	 	 	 	 	 
201074	1	19	2	12	30	2	0	 	 	 	 	1	12
201074	2	88	 	 	 	 	 	 	 	 	 	 	 
201074	3	88	 	 	 	 	 	 	 	 	 	 	 
201082	1	12	3	2	30	7	1	1500	 	4	 	0	 
201082	2	88	 	 	 	 	 	 	 	 	 	 	 
201082	3	88	 	 	 	 	 	 	 	 	 	 	 
201084	1	12	1	5	30	8	1	2500	 	4	 	0	 
201084	2	12	1	3	30	10	1	2000	 	4	 	0	 
201084	3	12	1	1	30	8	1	1000	 	4	 	0	 
201086	1	13	1	4	28	6	1	2500	 	4	 	1	12
201086	2	9	2	12	30	4	0	 	 	 	 	1	12
201086	3	88	 	 	 	 	 	 	 	 	 	 	 
201104	1	88	 	 	 	 	 	 	 	 	 	 	 
201104	2	88	 	 	 	 	 	 	 	 	 	 	 
201104	3	88	 	 	 	 	 	 	 	 	 	 	 
