CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	TYSCR4	SMESCHR4	DEPTR4
181016	10	1	3	4	1	 
181016	11	1	4	4	1	 
181016	12	1	5	4	1	 
181016	13	1	6	4	0	15
181017	9	1	2	4	1	 
181017	10	1	2	4	1	 
181017	11	1	2	4	1	 
181017	12	1	3	4	1	 
181017	13	1	4	4	1	 
181018	9	1	2	4	1	 
181018	10	1	3	4	1	 
181018	11	1	4	4	1	 
181018	12	1	5	4	1	 
181018	13	1	6	4	1	 
181019	9	1	2	4	1	 
181019	10	1	3	4	1	 
181019	11	1	4	4	1	 
181019	12	1	5	4	1	 
181019	13	1	6	4	1	 
181020	9	1	2	4	1	 
181020	10	1	3	4	1	 
181020	11	1	4	4	1	 
181020	12	1	5	4	1	 
181020	13	1	6	4	1	 
181021	9	1	2	4	1	 
181021	10	1	3	4	1	 
181021	11	1	3	4	1	 
181021	12	1	4	4	0	11
181021	13	1	5	4	1	 
181022	9	1	1	4	1	 
181022	10	1	2	4	1	 
181022	11	1	2	4	1	 
181022	12	1	3	4	1	 
181022	13	1	4	4	1	 
181023	9	1	2	4	1	 
181023	10	1	3	4	1	 
181023	11	1	4	4	1	 
181023	12	1	5	4	1	 
181023	13	1	6	4	0	3
181024	9	1	2	4	1	 
181024	10	1	3	4	1	 
181024	11	1	3	4	1	 
181024	12	1	4	4	1	 
181024	13	1	5	4	1	 
181025	9	1	1	4	1	 
181025	10	1	2	4	1	 
181025	11	1	2	4	1	 
181025	12	1	3	4	0	3
181025	13	1	4	4	1	 
181027	9	 	 	 	 	 
181027	10	 	 	 	 	 
181027	11	 	 	 	 	 
181027	12	 	 	 	 	 
181027	13	 	 	 	 	 
181029	9	1	3	4	1	 
181029	10	1	4	4	1	 
181029	11	1	5	4	1	 
181029	12	1	6	4	1	 
181029	13	1	7	4	0	3
181030	9	1	2	4	1	 
181030	10	1	3	4	1	 
181030	11	1	4	4	1	 
181030	12	1	5	4	1	 
181030	13	1	6	4	1	 
181031	9	1	2	4	1	 
181031	10	1	3	4	1	 
181031	11	1	4	4	1	 
181031	12	1	5	4	1	 
181031	13	1	6	4	1	 
181032	9	1	2	4	1	 
181032	10	1	3	4	1	 
181032	11	1	4	4	1	 
181032	12	1	5	4	1	 
181032	13	1	6	4	1	 
181033	9	1	2	4	1	 
181033	10	1	3	4	1	 
181033	11	1	4	4	1	 
181033	12	1	5	4	1	 
181033	13	1	6	4	1	 
181034	9	1	2	4	1	 
181034	10	1	2	4	1	 
181034	11	1	3	4	1	 
181034	12	1	3	4	1	 
181034	13	1	4	4	1	 
181036	9	1	3	4	1	 
181036	10	1	4	4	1	 
181036	11	1	5	4	1	 
181036	12	1	6	4	1	 
181036	13	1	7	4	0	3
181037	9	1	2	4	1	 
181037	10	1	3	4	1	 
181037	11	1	4	4	1	 
181037	12	1	5	4	1	 
181037	13	1	6	4	1	 
181038	9	1	2	4	1	 
181038	10	1	3	4	1	 
181038	11	1	4	4	1	 
181038	12	1	5	4	1	 
181038	13	1	6	4	1	 
181039	9	1	2	4	1	 
181039	10	1	2	4	1	 
181039	11	1	3	4	1	 
181039	12	1	4	4	1	 
181039	13	1	5	4	1	 
181040	9	1	2	4	1	 
181040	10	1	2	4	1	 
181040	11	1	3	4	1	 
181040	12	1	4	4	1	 
181040	13	1	5	4	1	 
181041	9	1	2	4	1	 
181041	10	1	3	4	1	 
181041	11	1	3	4	1	 
181041	12	1	4	4	1	 
181041	13	1	5	4	1	 
181042	9	1	2	4	1	 
181042	10	1	3	4	1	 
181042	11	1	4	4	1	 
181042	12	1	5	4	1	 
181042	13	1	6	4	1	 
181043	9	1	2	4	1	 
181043	10	1	3	4	1	 
181043	11	1	4	4	0	3
181043	12	1	4	4	1	 
181043	13	1	5	4	1	 
181044	9	1	2	4	1	 
181044	10	1	3	4	1	 
181044	11	1	4	4	1	 
181044	12	1	5	4	1	 
181044	13	1	6	4	1	 
181045	9	1	1	4	0	3
181045	10	1	2	4	1	 
181045	11	1	3	4	1	 
181045	12	1	3	4	1	 
181045	13	1	4	4	1	 
181046	9	1	2	4	1	 
181046	10	1	3	4	1	 
181046	11	1	4	4	1	 
181046	12	1	5	4	0	3
181046	13	1	6	4	1	 
181047	9	1	2	4	1	 
181047	10	1	3	4	1	 
181047	11	1	3	4	1	 
181047	12	1	4	4	1	 
181047	13	1	5	4	1	 
181048	9	1	2	4	1	 
181048	10	1	3	4	1	 
181048	11	1	4	4	1	 
181048	12	1	5	4	1	 
181048	13	1	6	4	1	 
181049	9	1	1	4	1	 
181049	10	1	2	4	1	 
181049	11	1	2	4	1	 
181049	12	1	3	4	0	3
181049	13	1	4	4	0	3
181050	9	1	3	4	1	 
181050	10	1	4	4	1	 
181050	11	1	5	4	1	 
181050	12	1	6	4	1	 
181050	13	1	7	4	0	3
181051	9	1	2	4	1	 
181051	10	1	3	4	1	 
181051	11	1	4	4	1	 
181051	12	1	5	4	1	 
181051	13	1	6	4	1	 
181052	9	1	4	4	1	 
181052	10	1	5	4	1	 
181052	11	1	6	4	1	 
181052	12	1	7	4	0	3
181052	13	1	8	4	1	 
181053	9	1	1	4	1	 
181053	10	1	1	4	1	 
181053	11	1	2	4	1	 
181053	12	1	3	4	1	 
181053	13	1	4	4	1	 
181054	9	1	2	4	1	 
181054	10	1	3	4	1	 
181054	11	1	4	4	1	 
181054	12	1	5	4	1	 
181054	13	1	6	4	1	 
181055	9	1	2	4	1	 
181055	10	1	3	4	1	 
181055	11	1	4	4	1	 
181055	12	1	5	4	1	 
181055	13	1	6	4	1	 
181056	9	1	3	4	1	 
181056	10	1	4	4	1	 
181056	11	1	5	4	1	 
181056	12	1	6	4	1	 
181056	13	1	7	4	0	3
181057	9	1	2	4	1	 
181057	10	1	3	4	1	 
181057	11	1	4	4	1	 
181057	12	1	5	4	1	 
181057	13	1	6	4	1	 
181058	9	1	2	4	1	 
181058	10	1	3	4	1	 
181058	11	1	4	4	1	 
181058	12	1	5	4	1	 
181058	13	1	6	4	1	 
181059	9	1	2	4	1	 
181059	10	1	3	4	0	3
181059	11	1	4	4	1	 
181059	12	1	5	4	1	 
181059	13	1	6	4	1	 
181060	9	1	3	4	1	 
181060	10	1	4	4	1	 
181060	11	1	5	4	1	 
181060	12	1	6	4	1	 
181060	13	1	7	4	0	3
181061	9	1	3	4	1	 
181061	10	1	4	4	1	 
181061	11	1	5	4	1	 
181061	12	1	6	4	1	 
181061	13	1	7	4	0	3
181062	9	1	2	4	1	 
181062	10	1	3	4	1	 
181062	11	1	4	4	1	 
181062	12	1	4	4	1	 
181062	13	1	5	4	0	3
181063	9	1	2	4	1	 
181063	10	1	3	4	1	 
181063	11	1	4	4	1	 
181063	12	1	5	4	1	 
181063	13	1	6	4	1	 
181064	9	1	2	4	0	3
181064	10	1	3	4	1	 
181064	11	1	4	4	1	 
181064	12	1	5	4	1	 
181064	13	1	6	4	1	 
181065	9	1	3	4	1	 
181065	10	1	4	4	1	 
181065	11	1	5	4	0	3
181065	12	1	6	4	1	 
181065	13	1	7	4	0	3
181066	9	1	2	4	1	 
181066	10	1	3	4	1	 
181066	11	1	4	4	1	 
181066	12	1	5	4	0	3
181066	13	1	6	4	0	15
181067	9	1	3	4	1	 
181067	10	1	4	4	1	 
181067	11	1	5	4	1	 
181067	12	1	6	4	1	 
181067	13	1	7	4	0	8
181068	9	1	1	4	1	 
181068	10	1	2	4	1	 
181068	11	1	3	4	1	 
181068	12	1	3	4	1	 
181068	13	1	4	4	1	 
181069	9	1	3	4	1	 
181069	10	1	4	4	1	 
181069	11	1	5	4	0	3
181069	12	1	5	4	1	 
181069	13	1	6	4	1	 
181070	9	1	2	4	1	 
181070	10	1	2	4	0	3
181070	11	1	2	4	1	 
181070	12	1	3	4	1	 
181070	13	1	4	4	1	 
181071	9	1	3	4	1	 
181071	10	1	4	4	1	 
181071	11	1	5	4	1	 
181071	12	1	6	4	1	 
181071	13	1	7	4	1	 
181072	9	1	2	4	1	 
181072	10	1	3	4	1	 
181072	11	1	3	4	1	 
181072	12	1	4	4	1	 
181072	13	1	5	4	0	3
181073	9	1	2	4	1	 
181073	10	1	3	4	1	 
181073	11	1	4	4	1	 
181073	12	1	5	4	1	 
181073	13	1	6	4	1	 
181074	9	1	3	4	1	 
181074	10	1	4	4	1	 
181074	11	1	5	4	1	 
181074	12	1	6	4	1	 
181074	13	1	7	4	0	3
181075	9	1	3	4	1	 
181075	10	1	4	4	1	 
181075	11	1	5	4	1	 
181075	12	1	6	4	1	 
181075	13	1	7	4	1	 
181076	9	1	3	4	1	 
181076	10	1	4	4	1	 
181076	11	1	5	4	1	 
181076	12	1	6	4	1	 
181076	13	1	7	4	1	 
181077	9	1	2	4	1	 
181077	10	1	3	4	1	 
181077	11	1	4	4	1	 
181077	12	1	5	4	1	 
181077	13	1	6	4	1	 
181078	9	0	 	 	 	 
181078	10	0	 	 	 	 
181078	11	0	 	 	 	 
181078	12	0	 	 	 	 
181078	13	0	 	 	 	 
181080	9	1	1	4	0	3
181080	10	1	2	4	0	3
181080	11	1	3	4	1	 
181080	12	1	4	4	1	 
181080	13	1	5	4	1	 
181081	9	1	3	4	1	 
181081	10	1	4	4	0	3
181081	11	1	5	4	1	 
181081	12	1	6	4	1	 
181081	13	1	7	4	0	3
181082	9	1	3	4	1	 
181082	10	1	3	4	1	 
181082	11	1	4	4	1	 
181082	12	1	4	4	1	 
181082	13	1	5	4	1	 
181083	9	1	3	4	1	 
181083	10	1	4	4	1	 
181083	11	1	5	4	1	 
181083	12	1	6	4	1	 
181083	13	1	7	4	0	3
181084	9	1	2	4	1	 
181084	10	1	3	4	1	 
181084	11	1	4	4	1	 
181084	12	1	5	4	1	 
181084	13	1	6	4	1	 
181086	9	1	1	4	1	 
181086	10	1	2	4	1	 
181086	11	1	3	4	1	 
181086	12	1	4	4	1	 
181086	13	1	5	4	1	 
181087	9	1	2	4	1	 
181087	10	1	3	4	1	 
181087	11	1	4	4	1	 
181087	12	1	5	4	1	 
181087	13	1	6	4	1	 
181088	9	0	 	 	 	 
181088	10	1	1	4	0	3
181088	11	1	2	4	1	 
181088	12	1	2	4	1	 
181088	13	1	3	4	1	 
181089	9	1	1	4	1	 
181089	10	1	2	4	1	 
181089	11	1	3	4	1	 
181089	12	1	4	4	1	 
181089	13	1	5	4	1	 
181090	9	1	1	4	1	 
181090	10	1	2	4	1	 
181090	11	1	3	4	1	 
181090	12	1	4	4	1	 
181090	13	1	5	4	1	 
181091	9	1	2	4	1	 
181091	10	1	3	4	1	 
181091	11	1	4	4	1	 
181091	12	1	5	4	1	 
181091	13	1	6	4	1	 
181092	9	1	2	4	1	 
181092	10	1	2	4	1	 
181092	11	1	2	4	1	 
181092	12	0	 	 	 	 
181092	13	1	3	4	1	 
181093	9	1	2	4	1	 
181093	10	1	3	4	1	 
181093	11	1	3	4	1	 
181093	12	1	3	4	1	 
181093	13	1	3	4	1	 
181094	9	1	2	4	1	 
181094	10	1	3	4	1	 
181094	11	1	4	4	1	 
181094	12	1	5	4	1	 
181094	13	1	6	4	1	 
181095	9	1	2	4	1	 
181095	10	1	3	4	1	 
181095	11	1	4	4	1	 
181095	12	1	5	4	1	 
181095	13	1	6	4	1	 
181096	9	1	2	4	1	 
181096	10	1	3	4	1	 
181096	11	1	4	4	1	 
181096	12	1	5	4	0	3
181096	13	1	6	4	1	 
181097	9	1	3	4	1	 
181097	10	1	4	4	1	 
181097	11	1	5	4	1	 
181097	12	1	6	4	1	 
181097	13	1	7	4	3	3
181098	9	1	2	4	1	 
181098	10	1	3	4	1	 
181098	11	1	4	4	1	 
181098	12	1	5	4	1	 
181098	13	1	6	4	1	 
181099	9	1	2	4	1	 
181099	10	1	3	4	1	 
181099	11	1	4	4	1	 
181099	12	1	5	4	1	 
181099	13	1	6	4	1	 
181100	9	1	2	4	1	 
181100	10	1	3	4	1	 
181100	11	1	4	4	1	 
181100	12	1	5	4	1	 
181100	13	1	6	4	1	 
181101	9	1	3	4	1	 
181101	10	1	4	4	1	 
181101	11	1	5	4	1	 
181101	12	1	6	4	1	 
181101	13	1	7	4	0	3
181102	9	1	2	4	1	 
181102	10	1	3	4	1	 
181102	11	1	4	4	1	 
181102	12	1	5	4	1	 
181102	13	1	6	4	1	 
181103	9	1	2	4	1	 
181103	10	1	3	4	1	 
181103	11	1	4	4	1	 
181103	12	1	5	4	1	 
181103	13	1	6	4	0	8
181104	9	1	2	4	1	 
181104	10	1	3	4	1	 
181104	11	1	4	4	1	 
181104	12	1	5	4	1	 
181104	13	1	6	4	1	 
181105	9	1	2	4	1	 
181105	10	1	3	4	1	 
181105	11	1	3	4	1	 
181105	12	1	4	4	1	 
181105	13	1	5	4	0	3
191001	9	1	3	4	1	 
191001	10	1	4	4	1	 
191001	11	1	5	4	0	4
191001	12	1	6	4	1	 
191001	13	1	7	4	0	4
191002	9	1	2	4	1	 
191002	10	1	3	4	1	 
191002	11	1	4	4	1	 
191002	12	1	5	4	1	 
191002	13	1	6	4	1	 
191003	9	1	2	4	1	 
191003	10	1	3	4	1	 
191003	11	1	4	4	1	 
191003	12	1	5	4	1	 
191003	13	1	6	4	1	 
191004	9	1	2	4	1	 
191004	10	1	3	4	1	 
191004	11	1	4	4	1	 
191004	12	1	5	4	1	 
191004	13	1	6	4	1	 
191005	9	1	3	4	1	 
191005	10	1	4	4	1	 
191005	11	1	5	4	1	 
191005	12	1	6	4	1	 
191005	13	1	7	4	1	 
191006	9	1	2	4	1	 
191006	10	1	3	4	1	 
191006	11	1	4	4	1	 
191006	12	1	4	4	1	 
191006	13	1	5	4	1	 
191007	9	1	3	4	1	 
191007	10	1	4	4	1	 
191007	11	1	5	4	1	 
191007	12	1	6	4	1	 
191007	13	1	7	4	0	4
191009	9	1	2	1	1	 
191009	10	1	3	1	1	 
191009	11	1	4	4	0	4
191009	12	1	5	4	1	 
191009	13	1	6	4	1	 
191010	9	1	3	1	1	 
191010	10	1	4	1	1	 
191010	11	1	5	1	1	 
191010	12	1	6	1	1	 
191010	13	1	7	1	0	4
191011	9	1	2	1	1	 
191011	10	1	3	1	1	 
191011	11	1	4	1	1	 
191011	12	1	5	1	1	 
191011	13	1	6	1	1	 
191012	9	1	3	4	1	 
191012	10	1	4	4	1	 
191012	11	1	5	4	1	 
191012	12	1	6	4	1	 
191012	13	1	7	4	1	 
191013	9	1	2	4	1	 
191013	10	1	3	4	1	 
191013	11	1	4	4	1	 
191013	12	1	5	4	1	 
191013	13	1	6	4	1	 
191014	9	1	2	4	1	 
191014	10	1	3	4	1	 
191014	11	1	4	4	1	 
191014	12	1	5	4	1	 
191014	13	1	6	4	1	 
191015	9	1	3	3	0	4
191015	10	1	4	4	1	 
191015	11	1	5	4	1	 
191015	12	1	6	4	1	 
191015	13	1	7	4	1	 
191016	9	1	3	4	1	 
191016	10	1	4	4	1	 
191016	11	1	5	4	1	 
191016	12	1	6	4	1	 
191016	13	1	7	4	0	4
191017	9	1	2	1	0	4
191017	10	1	3	1	1	 
191017	11	1	4	1	1	 
191017	12	1	5	1	1	 
191017	13	1	6	1	1	 
191019	9	1	2	4	1	 
191019	10	1	3	4	1	 
191019	11	1	4	4	1	 
191019	12	1	5	4	1	 
191019	13	1	6	4	1	 
191020	9	1	2	7	1	 
191020	10	1	3	7	1	 
191020	11	1	4	7	1	 
191020	12	1	5	7	1	 
191020	13	1	6	7	1	 
191021	9	1	2	4	1	 
191021	10	1	3	4	1	 
191021	11	1	4	4	1	 
191021	12	1	5	1	0	4
191021	13	1	6	1	1	 
191022	9	1	3	4	1	 
191022	10	1	4	4	1	 
191022	11	1	5	4	1	 
191022	12	1	6	4	1	 
191022	13	1	7	4	1	 
191023	9	1	3	4	1	 
191023	10	1	4	4	1	 
191023	11	1	5	4	1	 
191023	12	1	6	4	1	 
191023	13	1	7	4	0	4
191024	9	1	3	1	1	 
191024	10	1	4	1	1	 
191024	11	1	5	1	0	4
191024	12	1	6	1	1	 
191024	13	1	7	1	0	4
191025	9	1	3	4	1	 
191025	10	1	4	4	1	 
191025	11	1	5	4	1	 
191025	12	1	6	4	1	 
191025	13	1	7	4	0	4
191026	9	1	0	4	 	 
191026	10	1	1	7	0	4
191026	11	1	2	4	1	 
191026	12	1	3	4	1	 
191026	13	1	4	4	1	 
191027	9	1	2	4	1	 
191027	10	1	3	4	1	 
191027	11	1	4	4	1	 
191027	12	1	5	4	1	 
191027	13	1	6	4	1	 
191028	9	1	2	4	1	 
191028	10	1	3	4	1	 
191028	11	1	4	4	1	 
191028	12	1	5	4	1	 
191028	13	1	6	4	1	 
191029	9	1	2	1	1	 
191029	10	1	3	1	1	 
191029	11	1	4	1	1	 
191029	12	1	5	1	1	 
191029	13	1	6	1	1	 
191030	9	1	2	4	1	 
191030	10	1	3	4	1	 
191030	11	1	4	4	1	 
191030	12	1	5	4	1	 
191030	13	1	6	4	1	 
191031	9	1	3	1	1	 
191031	10	1	4	1	1	 
191031	11	1	5	1	1	 
191031	12	1	6	1	1	 
191031	13	1	7	1	1	 
191032	9	1	2	1	1	 
191032	10	1	3	1	1	 
191032	11	1	4	1	1	 
191032	12	1	5	4	0	4
191032	13	1	6	4	1	 
191033	9	1	3	4	1	 
191033	10	1	4	4	1	 
191033	11	1	5	4	1	 
191033	12	1	6	4	1	 
191033	13	1	7	4	1	 
191034	9	1	2	4	1	 
191034	10	1	3	4	1	 
191034	11	1	4	1	0	4
191034	12	1	5	1	1	 
191034	13	1	6	1	1	 
191035	9	1	3	4	0	4
191035	10	1	4	4	1	 
191035	11	1	5	4	1	 
191035	12	1	6	4	1	 
191035	13	1	7	4	0	4
191036	9	1	2	1	0	4
191036	10	1	3	1	0	21
191036	11	1	4	1	1	 
191036	12	1	5	4	0	21
191036	13	1	6	4	1	 
191037	9	1	2	4	1	 
191037	10	1	3	4	1	 
191037	11	1	4	4	1	 
191037	12	1	5	4	1	 
191037	13	1	6	4	1	 
191038	9	1	2	1	1	 
191038	10	1	3	1	1	 
191038	11	1	4	1	1	 
191038	12	1	5	1	1	 
191038	13	1	6	1	1	 
191039	9	1	3	4	1	 
191039	10	1	4	4	1	 
191039	11	1	5	4	1	 
191039	12	1	6	4	1	 
191039	13	1	7	4	1	 
191041	9	1	3	1	1	 
191041	10	1	4	1	1	 
191041	11	1	5	1	1	 
191041	12	1	6	1	1	 
191041	13	1	7	4	0	4
191042	9	1	2	4	1	 
191042	10	1	3	4	0	4
191042	11	1	4	4	1	 
191042	12	1	5	4	1	 
191042	13	1	6	4	1	 
191043	9	1	2	4	1	 
191043	10	1	3	4	1	 
191043	11	1	4	4	1	 
191043	12	1	5	4	1	 
191043	13	1	6	4	1	 
191044	9	1	2	4	1	 
191044	10	1	3	4	1	 
191044	11	1	4	4	1	 
191044	12	1	5	4	1	 
191044	13	1	6	4	1	 
191045	9	1	3	1	1	 
191045	10	1	4	1	1	 
191045	11	1	5	1	1	 
191045	12	1	6	1	1	 
191045	13	1	7	1	1	 
191047	9	1	2	7	1	 
191047	10	1	3	7	1	 
191047	11	1	4	7	1	 
191047	12	1	5	7	1	 
191047	13	1	6	7	1	 
191048	9	1	2	4	1	 
191048	10	1	3	4	1	 
191048	11	1	4	1	0	4
191048	12	1	5	1	1	 
191048	13	1	6	1	1	 
191050	9	1	2	4	0	4
191050	10	1	3	4	1	 
191050	11	1	4	4	1	 
191050	12	1	5	7	0	4
191050	13	1	6	7	1	 
191051	9	1	3	4	1	 
191051	10	1	4	4	1	 
191051	11	1	5	4	1	 
191051	12	1	6	4	1	 
191051	13	1	7	4	1	 
191052	9	1	2	1	1	 
191052	10	1	3	1	1	 
191052	11	1	4	1	1	 
191052	12	1	5	1	1	 
191052	13	1	6	1	1	 
191053	9	1	2	4	1	 
191053	10	1	3	4	1	 
191053	11	1	4	4	1	 
191053	12	1	5	4	1	 
191053	13	1	6	4	1	 
191054	9	1	2	4	1	 
191054	10	1	3	4	1	 
191054	11	1	4	4	1	 
191054	12	1	5	4	1	 
191054	13	1	6	4	1	 
191055	9	1	4	4	1	 
191055	10	1	5	4	1	 
191055	11	1	6	4	1	 
191055	12	1	7	4	0	4
191055	13	1	8	4	1	 
191056	9	1	3	4	1	 
191056	10	1	4	4	0	4
191056	11	1	5	4	0	4
191056	12	1	6	4	0	4
191056	13	1	7	4	1	 
191057	9	1	2	4	1	 
191057	10	1	3	4	1	 
191057	11	1	4	4	1	 
191057	12	1	5	4	1	 
191057	13	1	6	4	1	 
191058	9	1	3	1	1	 
191058	10	1	4	1	1	 
191058	11	1	5	1	1	 
191058	12	1	6	1	1	 
191058	13	1	7	4	0	4
191059	9	1	3	4	1	 
191059	10	1	4	4	1	 
191059	11	1	4	4	1	 
191059	12	1	5	4	0	5
191059	13	1	6	4	1	 
191060	9	1	3	7	1	 
191060	10	1	4	7	1	 
191060	11	1	5	7	1	 
191060	12	1	6	7	1	 
191060	13	1	7	7	1	 
191061	9	1	3	4	1	 
191061	10	1	4	4	1	 
191061	11	1	5	4	0	4
191061	12	1	6	4	1	 
191061	13	1	7	1	0	4
191062	9	1	2	4	1	 
191062	10	1	3	4	1	 
191062	11	1	4	1	0	4
191062	12	1	5	1	1	 
191062	13	1	6	1	1	 
191063	9	1	3	1	1	 
191063	10	1	4	1	1	 
191063	11	1	5	1	1	 
191063	12	1	6	1	1	 
191063	13	1	7	1	0	11
191064	9	1	2	4	1	 
191064	10	1	3	1	0	15
191064	11	1	4	1	0	15
191064	12	1	5	1	1	 
191064	13	1	6	1	1	 
191065	9	1	3	4	1	 
191065	10	1	4	4	1	 
191065	11	1	5	4	1	 
191065	12	1	6	4	1	 
191065	13	1	7	1	1	 
191066	9	1	3	4	1	 
191066	10	1	4	4	1	 
191066	11	1	5	4	1	 
191066	12	1	6	4	1	 
191066	13	1	7	4	0	4
191067	9	1	3	1	1	 
191067	10	1	4	1	1	 
191067	11	1	5	1	1	 
191067	12	1	6	1	1	 
191067	13	1	7	1	1	 
191068	9	1	2	4	1	 
191068	10	1	3	4	1	 
191068	11	1	4	4	1	 
191068	12	1	4	4	1	 
191068	13	1	4	4	0	4
191069	9	1	1	4	3	4
191069	10	1	2	4	1	 
191069	11	1	3	4	1	 
191069	12	1	4	4	1	 
191069	13	1	4	4	1	 
191070	9	1	2	4	1	 
191070	10	1	3	4	1	 
191070	11	1	4	4	1	 
191070	12	1	5	4	1	 
191070	13	1	6	4	1	 
191071	9	1	2	4	1	 
191071	10	1	3	4	1	 
191071	11	1	4	4	1	 
191071	12	1	5	4	1	 
191071	13	1	6	4	1	 
191072	9	1	3	4	1	 
191072	10	1	4	4	1	 
191072	11	1	5	4	1	 
191072	12	1	6	4	1	 
191072	13	1	7	4	0	4
191073	9	1	3	1	0	4
191073	10	1	4	1	1	 
191073	11	1	5	1	1	 
191073	12	1	6	1	1	 
191073	13	1	7	4	0	4
191074	9	1	3	4	1	 
191074	10	1	4	4	1	 
191074	11	1	5	4	1	 
191074	12	1	6	4	1	 
191074	13	1	7	4	0	4
191075	9	1	2	4	1	 
191075	10	1	3	4	1	 
191075	11	1	4	4	1	 
191075	12	1	5	4	1	 
191075	13	1	6	4	1	 
191076	9	1	3	4	1	 
191076	10	1	4	4	1	 
191076	11	1	5	4	1	 
191076	12	1	6	4	1	 
191076	13	1	7	4	0	4
191077	9	1	3	4	1	 
191077	10	1	4	4	1	 
191077	11	1	5	4	1	 
191077	12	1	6	4	1	 
191077	13	1	7	1	0	4
191078	9	1	2	4	1	 
191078	10	1	3	4	1	 
191078	11	1	4	4	1	 
191078	12	1	5	4	1	 
191078	13	1	6	4	1	 
191079	9	1	2	4	0	4
191079	10	1	3	4	1	 
191079	11	1	4	4	1	 
191079	12	1	5	4	1	 
191079	13	1	6	4	1	 
191080	9	1	2	4	1	 
191080	10	1	3	1	0	4
191080	11	1	4	1	1	 
191080	12	1	5	1	1	 
191080	13	1	6	1	1	 
191081	9	1	2	4	1	 
191081	10	1	3	4	1	 
191081	11	1	4	4	1	 
191081	12	1	5	4	1	 
191081	13	1	6	4	1	 
191082	9	1	3	1	1	 
191082	10	1	4	7	0	4
191082	11	1	5	7	1	 
191082	12	1	6	7	1	 
191082	13	1	7	7	1	 
191083	9	1	2	1	1	 
191083	10	1	3	1	1	 
191083	11	1	4	1	1	 
191083	12	1	5	1	1	 
191083	13	1	6	1	1	 
191084	9	1	3	4	1	 
191084	10	1	4	4	1	 
191084	11	1	5	4	1	 
191084	12	1	6	4	1	 
191084	13	1	7	4	0	4
191085	9	1	2	4	1	 
191085	10	1	3	4	0	18
191085	11	1	4	4	1	 
191085	12	1	5	4	1	 
191085	13	1	6	4	0	4
191086	9	1	2	1	0	15
191086	10	1	3	1	0	7
191086	11	1	4	1	1	 
191086	12	1	5	4	0	4
191086	13	1	6	4	1	 
191087	9	1	2	4	1	 
191087	10	1	3	4	0	4
191087	11	1	4	4	1	 
191087	12	1	5	4	1	 
191087	13	1	6	4	1	 
191088	9	1	1	4	0	4
191088	10	1	2	4	1	 
191088	11	1	3	4	1	 
191088	12	1	4	4	1	 
191088	13	1	5	4	1	 
191089	9	0	 	 	 	 
191089	10	0	 	 	 	 
191089	11	0	 	 	 	 
191089	12	0	 	 	 	 
191089	13	0	 	 	 	 
191090	9	1	2	1	1	 
191090	10	1	3	1	0	8
191090	11	1	4	1	1	 
191090	12	1	5	1	0	15
191090	13	1	6	1	1	 
191091	9	1	2	4	1	 
191091	10	1	3	4	1	 
191091	11	1	4	4	1	 
191091	12	1	5	4	1	 
191091	13	1	6	4	1	 
191092	9	1	3	4	1	 
191092	10	1	4	4	1	 
191092	11	1	5	4	1	 
191092	12	1	6	4	1	 
191092	13	1	7	4	1	 
191093	9	1	2	4	1	 
191093	10	1	3	4	0	4
191093	11	1	4	4	0	23
191093	12	1	5	4	1	 
191093	13	1	6	4	0	23
191094	9	1	2	4	1	 
191094	10	1	3	4	1	 
191094	11	1	4	4	1	 
191094	12	1	5	4	1	 
191094	13	1	6	4	1	 
191096	9	1	2	4	1	 
191096	10	1	3	4	1	 
191096	11	1	4	1	0	4
191096	12	1	5	1	1	 
191096	13	1	6	4	0	4
191097	9	1	2	4	1	 
191097	10	1	3	4	1	 
191097	11	1	4	4	1	 
191097	12	1	5	4	1	 
191097	13	1	6	4	1	 
191098	9	1	2	1	1	 
191098	10	1	3	1	1	 
191098	11	1	4	1	1	 
191098	12	1	5	4	0	4
191098	13	1	6	4	1	 
191099	9	1	2	4	1	 
191099	10	1	3	4	1	 
191099	11	1	4	4	1	 
191099	12	1	5	4	1	 
191099	13	1	6	1	0	4
191100	9	1	3	4	0	4
191100	10	1	4	4	0	4
191100	11	1	5	4	1	 
191100	12	1	5	4	1	 
191100	13	1	5	4	1	 
191101	9	1	3	1	1	 
191101	10	1	4	1	1	 
191101	11	1	5	1	1	 
191101	12	1	6	1	1	 
191101	13	1	7	4	0	4
191102	9	1	2	4	0	4
191102	10	1	2	4	1	 
191102	11	1	3	4	1	 
191102	12	1	4	4	1	 
191102	13	1	5	4	1	 
191103	9	1	3	4	1	 
191103	10	1	4	4	1	 
191103	11	1	5	4	1	 
191103	12	1	6	4	1	 
191103	13	1	7	4	0	11
191104	9	1	3	4	1	 
191104	10	1	4	4	1	 
191104	11	1	5	4	1	 
191104	12	1	6	4	1	 
191104	13	1	7	4	0	4
201001	9	1	2	4	1	 
201001	10	1	3	4	1	 
201001	11	1	4	4	1	 
201001	12	1	5	4	1	 
201001	13	1	6	4	0	21
201002	9	1	3	4	1	 
201002	10	1	4	4	1	 
201002	11	1	5	4	0	21
201002	12	1	6	4	1	 
201002	13	1	7	4	0	21
201003	9	1	2	4	1	 
201003	10	1	3	4	1	 
201003	11	1	4	4	1	 
201003	12	1	5	4	1	 
201003	13	1	6	4	1	 
