CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	SAMESCR4	TYSCR4	PROVR4	SITER4	SCHNMER4
10100	6	1	50	1	3	1	1	725
10100	7	1	1	0	3	1	1	91
10100	8	1	2	1	3	1	1	91
10100	9	1	3	1	3	1	1	91
10100	10	1	4	1	3	1	1	91
10100	11	1	5	1	3	1	1	91
10100	12	1	6	0	3	1	1	141
10104	5	1	50	1	3	1	1	724
10104	6	1	50	1	3	1	1	724
10104	7	1	1	0	3	1	1	92
10104	8	1	2	1	3	1	1	92
10104	9	1	3	1	3	1	1	92
10104	10	1	4	1	3	1	1	92
10104	11	1	5	1	3	1	1	92
10104	12	1	6	0	3	1	1	141
10109	5	0	 	 	 	 	 	 
10109	6	1	50	0	3	1	1	725
10109	7	1	1	77	3	1	1	91
10109	8	1	2	1	3	1	1	91
10109	9	1	3	1	3	1	1	91
10109	10	1	4	1	3	1	1	91
10109	11	1	5	1	3	1	1	91
10109	12	1	6	0	3	1	1	141
10118	5	1	50	1	3	1	1	724
10118	6	1	50	1	3	1	1	724
10118	7	1	1	0	3	1	1	92
10118	8	1	2	1	3	1	1	92
10118	9	1	3	1	3	1	1	92
10118	10	1	4	1	3	1	1	92
10118	11	1	5	1	3	1	1	92
10118	12	1	6	0	3	1	1	141
10121	5	1	50	77	1	1	1	725
10121	6	1	50	1	1	1	1	725
10121	7	1	1	0	77	1	1	92
10121	8	1	2	1	77	1	1	92
10121	9	1	3	1	77	1	1	92
10121	10	1	4	0	3	1	1	92
10121	11	1	5	1	3	1	1	92
10121	12	1	6	0	3	1	1	141
10122	5	1	50	0	3	1	1	725
10122	6	1	50	1	3	1	1	725
10122	7	1	1	0	3	1	1	91
10122	8	1	2	1	3	1	1	91
10122	9	1	3	1	3	1	1	91
10122	10	1	4	1	3	1	1	91
10122	11	1	5	1	3	1	1	91
10122	12	1	6	0	3	1	1	141
10124	5	0	 	 	 	 	 	 
10124	6	1	50	0	3	1	1	725
10124	7	1	1	0	3	1	1	91
10124	8	1	2	1	3	1	1	91
10124	9	1	3	1	3	1	1	91
10124	10	1	4	1	3	1	1	91
10124	11	1	5	1	3	1	1	91
10124	12	1	6	0	3	1	1	141
10140	5	1	50	1	3	1	1	725
10140	6	1	50	1	3	1	1	725
10140	7	1	1	0	3	1	1	92
10140	8	1	2	1	3	1	1	92
10140	9	1	3	1	3	1	1	92
10140	10	1	4	1	3	1	1	92
10140	11	1	5	1	3	1	1	92
10140	12	1	6	0	3	1	1	141
20001	5	0	 	 	 	 	 	 
20001	6	1	50	0	3	1	2	745
20001	7	1	1	0	3	1	98	567
20001	8	1	2	1	3	1	98	567
20001	9	1	3	1	3	1	98	567
20001	10	1	4	1	3	1	98	567
20001	11	1	5	1	3	1	98	567
20001	12	1	6	0	3	1	98	415
20002	5	88	 	 	 	 	 	 
20002	6	88	 	 	 	 	 	 
20002	7	88	 	 	 	 	 	 
20002	8	1	1	0	3	1	2	85
20002	9	1	2	1	3	1	2	85
20002	10	1	3	1	3	1	2	85
20002	11	1	4	1	3	1	2	85
20002	12	1	5	1	3	1	2	85
20003	5	0	 	 	 	 	 	 
20003	6	1	50	0	3	1	98	751
20003	7	1	1	0	3	1	98	565
20003	8	1	2	1	3	1	98	565
20003	9	1	3	1	3	1	98	565
20003	10	1	4	1	3	1	98	565
20003	11	1	5	1	3	1	98	565
20003	12	1	6	0	3	1	2	136
20004	5	0	 	 	 	 	 	 
20004	6	1	50	0	3	1	2	734
20004	7	1	1	0	3	1	2	88
20004	8	1	2	1	3	1	2	88
20004	9	1	3	1	3	1	2	88
20004	10	1	4	1	3	1	2	88
20004	11	1	5	1	3	1	2	88
20004	12	1	6	0	3	1	2	136
20005	5	0	 	 	 	 	 	 
20005	6	1	50	0	3	1	2	734
20005	7	1	1	0	3	1	2	88
20005	8	1	2	1	3	1	2	88
20005	9	1	3	1	3	1	2	88
20005	10	1	4	1	3	1	2	88
20005	11	1	5	1	3	1	2	88
20005	12	1	6	0	3	1	2	136
20007	5	1	50	0	3	1	2	739
20007	6	1	50	1	3	1	2	739
20007	7	1	1	0	3	1	2	88
20007	8	1	2	1	3	1	2	88
20007	9	1	3	1	3	1	2	88
20007	10	1	4	1	3	1	2	88
20007	11	1	5	1	3	1	2	88
20007	12	1	6	0	3	1	2	136
20008	5	1	50	0	3	1	2	739
20008	6	1	50	1	3	1	2	739
20008	7	1	1	0	3	1	2	88
20008	8	1	2	1	3	1	2	88
20008	9	1	3	1	3	1	2	88
20008	10	1	4	1	3	1	2	88
20008	11	1	5	1	3	1	2	88
20008	12	1	6	0	3	1	2	136
20009	5	0	 	 	 	 	 	 
20009	6	1	50	0	3	1	2	740
20009	7	1	1	0	3	1	2	88
20009	8	1	2	1	3	1	2	88
20009	9	1	3	1	3	1	2	88
20009	10	1	4	1	3	1	2	88
20009	11	1	5	1	3	1	2	88
20009	12	1	6	0	3	1	2	136
20010	5	0	 	 	 	 	 	 
20010	6	1	50	0	3	1	2	734
20010	7	1	1	0	3	1	2	88
20010	8	1	2	1	3	1	2	88
20010	9	1	3	1	3	1	2	88
20010	10	1	4	1	3	1	2	88
20010	11	1	5	1	3	1	2	88
20010	12	1	6	0	3	1	2	136
20012	5	0	 	 	 	 	 	 
20012	6	0	 	 	 	 	 	 
20012	7	1	1	0	3	1	2	88
20012	8	1	2	1	3	1	2	88
20012	9	1	3	1	3	1	2	88
20012	10	1	4	1	3	1	2	88
20012	11	1	5	1	3	1	2	88
20012	12	1	6	0	3	1	2	136
20013	5	1	50	1	3	1	2	749
20013	6	1	50	1	3	1	2	749
20013	7	1	1	0	3	1	2	88
20013	8	1	2	1	3	1	2	88
20013	9	1	3	1	3	1	2	88
20013	10	1	4	1	3	1	2	88
20013	11	1	5	1	3	1	2	88
20013	12	1	6	0	3	1	2	136
20016	5	0	 	 	 	 	 	 
20016	6	1	50	0	3	1	2	742
20016	7	1	50	1	3	1	2	742
20016	8	1	1	0	3	1	2	88
20016	9	1	2	1	3	1	2	88
20016	10	1	3	1	3	1	2	88
20016	11	1	4	1	3	1	2	88
20016	12	1	5	1	3	1	2	88
20017	5	0	 	 	 	 	 	 
20017	6	0	 	 	 	 	 	 
20017	7	0	 	 	 	 	 	 
20017	8	0	 	 	 	 	 	 
20017	9	0	 	 	 	 	 	 
20017	10	0	 	 	 	 	 	 
20017	11	0	 	 	 	 	 	 
20017	12	0	 	 	 	 	 	 
20018	5	0	 	 	 	 	 	 
20018	6	1	50	0	3	1	2	734
20018	7	1	1	0	3	1	2	88
20018	8	1	2	1	3	1	2	88
20018	9	1	3	1	3	1	2	88
20018	10	1	4	1	3	1	2	88
20018	11	1	5	1	3	1	2	88
20018	12	1	6	0	3	1	2	136
20019	5	0	 	 	 	 	 	 
20019	6	1	50	0	3	1	2	742
20019	7	1	1	0	3	1	2	88
20019	8	1	2	1	3	1	2	88
20019	9	1	3	1	3	1	2	88
20019	10	1	4	1	3	1	2	88
20019	11	1	5	1	3	1	2	88
20019	12	1	6	0	3	1	2	136
20020	5	0	 	 	 	 	 	 
20020	6	1	50	0	3	1	2	88
20020	7	1	1	1	3	1	2	88
20020	8	1	2	1	3	1	2	88
20020	9	1	3	1	3	1	2	88
20020	10	1	4	1	3	1	2	88
20020	11	1	5	1	3	1	2	88
20020	12	1	6	0	3	1	2	88
20021	5	0	 	 	 	 	 	 
20021	6	1	50	0	3	1	2	734
20021	7	1	1	0	3	1	2	88
20021	8	1	2	1	3	1	2	88
20021	9	1	3	1	3	1	2	88
20021	10	1	4	1	3	1	2	88
20021	11	1	5	1	3	1	2	88
20021	12	1	6	0	3	1	2	136
20022	5	0	 	 	 	 	 	 
20022	6	1	50	0	3	1	2	88
20022	7	1	1	1	3	1	2	88
20022	8	1	2	1	3	1	2	88
20022	9	1	3	1	3	1	2	88
20022	10	1	4	1	3	1	2	88
20022	11	1	5	1	3	1	2	88
20022	12	1	6	0	3	1	2	136
20023	5	0	 	 	 	 	 	 
20023	6	1	50	0	1	1	2	738
20023	7	1	1	0	3	1	2	88
20023	8	1	2	1	3	1	2	88
20023	9	1	3	1	3	1	2	88
20023	10	1	4	1	3	1	2	88
20023	11	1	5	1	3	1	2	88
20023	12	1	6	0	3	1	2	136
20024	5	0	 	 	 	 	 	 
20024	6	1	50	0	3	1	2	739
20024	7	1	1	0	3	1	2	88
20024	8	1	2	1	3	1	2	88
20024	9	1	3	1	3	1	2	88
20024	10	1	4	1	3	1	2	88
20024	11	1	5	1	3	1	2	88
20024	12	1	6	0	3	1	2	136
20025	5	0	 	 	 	 	 	 
20025	6	1	50	0	3	1	2	739
20025	7	1	1	0	3	1	98	568
20025	8	1	2	1	3	1	98	568
20025	9	1	3	1	3	1	98	568
20025	10	1	4	1	3	1	98	568
20025	11	1	5	1	3	1	98	568
20025	12	1	5	0	3	1	2	88
20026	5	0	 	 	 	 	 	 
20026	6	1	50	0	1	1	2	88
20026	7	1	1	1	1	1	2	88
20026	8	1	2	1	1	1	2	88
20026	9	1	3	1	1	1	2	88
20026	10	1	4	1	1	1	2	88
20026	11	1	5	1	1	1	2	88
20026	12	1	6	0	3	1	2	136
20027	5	0	 	 	 	 	 	 
20027	6	1	50	0	3	1	2	734
20027	7	1	1	0	3	1	2	88
20027	8	1	2	1	3	1	2	88
20027	9	1	3	1	3	1	2	88
20027	10	1	4	1	3	1	2	88
20027	11	1	5	1	3	1	2	88
20027	12	1	6	0	3	1	2	136
20028	5	1	50	0	3	1	98	786
20028	6	1	50	1	3	1	98	786
20028	7	1	1	0	3	1	98	586
20028	8	1	2	1	3	1	98	586
20028	9	1	3	1	3	1	98	586
20028	10	1	4	1	3	1	98	586
20028	11	1	5	1	3	1	98	586
20028	12	1	6	0	3	1	2	136
20029	5	0	 	 	 	 	 	 
20029	6	1	50	0	3	1	2	734
20029	7	1	1	0	3	1	2	88
20029	8	1	2	1	3	1	2	88
20029	9	1	3	1	3	1	2	88
20029	10	1	4	1	3	1	2	88
20029	11	1	5	1	3	1	2	88
20029	12	1	6	0	3	1	2	136
20032	5	1	50	0	3	1	2	742
20032	6	1	50	1	3	1	2	742
20032	7	1	1	0	3	1	2	88
20032	8	1	2	1	3	1	2	88
20032	9	1	3	1	3	1	2	88
20032	10	1	4	1	3	1	2	88
20032	11	1	5	1	3	1	2	88
20032	12	0	 	 	 	 	 	 
20033	5	0	 	 	 	 	 	 
20033	6	1	50	0	3	1	2	734
20033	7	1	1	0	3	1	2	88
20033	8	1	2	1	3	1	2	88
20033	9	1	3	1	3	1	2	88
20033	10	1	4	1	3	1	2	88
20033	11	1	5	1	3	1	2	88
20033	12	1	6	0	3	1	2	136
20034	5	0	 	 	 	 	 	 
20034	6	1	50	0	1	1	2	748
20034	7	1	1	0	3	1	2	88
20034	8	1	2	1	3	1	2	88
20034	9	1	3	1	3	1	2	88
20034	10	1	4	1	3	1	2	88
20034	11	1	5	1	3	1	2	88
20034	12	1	6	0	3	1	2	136
20035	5	0	 	 	 	 	 	 
20035	6	1	50	0	3	1	2	88
20035	7	1	1	1	3	1	2	88
20035	8	1	2	1	3	1	2	88
20035	9	1	3	1	3	1	2	88
20035	10	1	4	1	3	1	2	88
20035	11	1	5	1	3	1	2	88
20035	12	1	6	0	3	1	2	136
20036	5	0	 	 	 	 	 	 
20036	6	0	 	 	 	 	 	 
20036	7	0	 	 	 	 	 	 
20036	8	1	1	0	3	1	2	88
20036	9	1	2	1	3	1	2	88
20036	10	1	3	1	3	1	2	88
20036	11	1	4	1	3	1	2	88
20036	12	1	5	1	3	1	2	88
20037	5	0	 	 	 	 	 	 
20037	6	1	50	0	3	1	2	734
20037	7	1	1	0	3	1	2	88
20037	8	1	2	1	3	1	2	88
20037	9	1	3	1	3	1	2	88
20037	10	1	4	1	3	1	2	88
20037	11	1	5	1	3	1	2	88
20037	12	1	6	0	3	1	2	136
20038	5	0	 	 	 	 	 	 
20038	6	1	50	0	3	1	2	88
20038	7	1	1	0	3	1	2	88
20038	8	1	2	1	3	1	2	88
20038	9	1	3	1	3	1	2	88
20038	10	1	4	1	3	1	2	88
20038	11	1	5	1	3	1	2	88
20038	12	1	6	0	3	1	2	136
20039	5	0	 	 	 	 	 	 
20039	6	1	50	0	3	1	2	88
20039	7	1	1	1	3	1	2	88
20039	8	1	2	1	3	1	2	88
20039	9	1	3	1	3	1	2	88
20039	10	1	4	1	3	1	2	88
20039	11	1	5	1	3	1	2	88
20039	12	1	6	0	3	1	2	88
20041	5	0	 	 	 	 	 	 
20041	6	1	50	0	3	1	2	734
20041	7	1	1	0	3	1	2	85
20041	8	1	2	1	3	1	2	85
20041	9	1	3	1	3	1	2	85
20041	10	1	4	1	3	1	2	85
20041	11	1	5	1	3	1	2	85
20041	12	1	6	0	3	1	2	137
20043	5	1	50	0	3	1	2	746
20043	6	1	50	1	3	1	2	746
20043	7	1	1	0	3	1	2	85
20043	8	1	2	1	3	1	2	85
20043	9	1	3	1	3	1	2	85
20043	10	1	4	1	3	1	2	85
20043	11	1	5	1	3	1	2	85
20043	12	1	6	0	3	1	2	137
20044	5	0	 	 	 	 	 	 
20044	6	0	 	 	 	 	 	 
20044	7	1	50	0	3	1	2	734
20044	8	1	1	0	3	1	2	85
20044	9	1	2	1	3	1	2	85
20044	10	1	3	1	3	1	2	85
20044	11	1	4	1	3	1	2	85
20044	12	1	5	1	3	1	2	85
20046	5	0	 	 	 	 	 	 
20046	6	0	 	 	 	 	 	 
20046	7	1	50	0	3	1	2	734
20046	8	1	1	0	3	1	2	85
20046	9	1	2	1	3	1	2	85
20046	10	1	3	1	3	1	2	85
20046	11	1	4	1	3	1	2	85
20046	12	1	5	1	3	1	2	85
20047	5	88	 	 	 	 	 	 
20047	6	1	50	0	3	1	98	752
20047	7	1	50	1	3	1	98	752
20047	8	1	1	0	3	1	98	566
20047	9	1	2	1	3	1	98	566
20047	10	1	3	1	3	1	98	566
20047	11	1	4	1	3	1	98	566
20047	12	1	5	1	3	1	98	566
20048	5	1	50	0	3	1	98	752
20048	6	1	50	1	3	1	98	752
20048	7	1	1	0	3	1	98	566
20048	8	1	2	1	3	1	98	566
20048	9	1	3	1	3	1	98	566
20048	10	1	4	1	3	1	98	566
20048	11	1	5	1	3	1	98	566
20048	12	1	6	0	3	1	2	137
20050	5	1	50	0	3	1	2	734
20050	6	1	50	1	3	1	2	734
20050	7	1	1	0	3	1	2	85
20050	8	1	2	1	3	1	2	85
20050	9	1	3	1	3	1	2	85
20050	10	1	4	1	3	1	2	85
20050	11	1	5	1	3	1	2	85
20050	12	1	6	0	3	1	2	137
20052	5	1	50	0	3	1	2	734
20052	6	1	50	1	3	1	2	734
20052	7	1	1	0	3	1	2	85
20052	8	1	2	1	3	1	2	85
20052	9	1	3	1	3	1	2	85
20052	10	1	4	1	3	1	2	85
20052	11	1	5	1	3	1	2	85
20052	12	1	6	0	3	1	2	137
20053	5	0	 	 	 	 	 	 
20053	6	1	50	0	3	1	2	734
20053	7	1	1	0	3	1	2	85
20053	8	1	2	1	3	1	2	85
20053	9	1	3	1	3	1	2	85
20053	10	1	4	1	3	1	2	85
20053	11	1	5	1	3	1	2	85
20053	12	1	6	0	3	1	2	137
20054	5	0	 	 	 	 	 	 
20054	6	1	50	0	3	1	2	734
20054	7	1	1	0	3	1	2	88
20054	8	1	2	1	3	1	2	88
20054	9	1	3	1	3	1	2	88
20054	10	1	4	1	3	1	2	88
20054	11	1	5	1	3	1	2	88
20054	12	1	6	0	3	1	2	136
20055	5	0	 	 	 	 	 	 
20055	6	1	50	0	3	1	2	743
20055	7	1	1	0	3	1	2	90
20055	8	1	2	1	3	1	2	90
20055	9	1	3	1	3	1	2	90
20055	10	1	4	1	3	1	2	90
20055	11	1	5	1	3	1	2	90
20055	12	1	6	0	3	1	2	136
20056	5	0	 	 	 	 	 	 
20056	6	1	50	0	3	1	2	90
20056	7	1	1	1	3	1	2	90
20056	8	1	2	1	3	1	2	90
20056	9	1	3	1	3	1	2	90
20056	10	1	3	1	3	1	2	90
20056	11	1	4	1	3	1	2	90
20056	12	1	5	1	3	1	2	90
20057	5	0	 	 	 	 	 	 
20057	6	0	 	 	 	 	 	 
20057	7	1	50	0	3	1	2	734
20057	8	1	1	0	3	1	2	90
20057	9	1	2	1	3	1	2	90
20057	10	1	3	1	3	1	2	90
20057	11	1	4	1	3	1	2	90
20057	12	1	5	1	3	1	2	90
20060	5	0	 	 	 	 	 	 
20060	6	1	50	0	3	1	2	734
20060	7	1	1	0	3	1	2	88
20060	8	1	2	1	3	1	2	88
20060	9	1	3	1	3	1	2	88
20060	10	1	4	1	3	1	2	88
20060	11	1	5	1	3	1	2	88
20060	12	1	6	0	3	1	2	136
20061	5	0	 	 	 	 	 	 
20061	6	1	50	0	3	1	2	734
20061	7	1	1	0	3	1	2	88
20061	8	1	2	1	3	1	2	88
20061	9	1	3	1	3	1	2	88
20061	10	1	4	1	3	1	2	88
20061	11	1	5	1	3	1	2	88
20061	12	1	6	0	3	1	2	136
20062	5	1	50	0	7	1	98	787
20062	6	1	50	1	7	1	98	787
20062	7	1	1	0	3	1	98	584
20062	8	1	2	1	3	1	98	584
20062	9	1	3	1	3	1	98	584
20062	10	1	4	1	3	1	98	584
20062	11	1	5	1	3	1	98	584
20062	12	1	6	0	3	1	98	418
20063	5	0	 	 	 	 	 	 
20063	6	1	50	0	3	1	2	734
20063	7	1	1	0	3	1	2	89
20063	8	1	2	1	3	1	2	89
20063	9	1	3	1	3	1	2	89
20063	10	1	4	1	3	1	2	89
20063	11	1	5	1	3	1	2	89
20063	12	1	6	0	3	1	2	136
20064	5	0	 	 	 	 	 	 
20064	6	1	50	0	3	1	2	743
20064	7	1	1	0	3	1	2	90
20064	8	1	2	1	3	1	2	90
20064	9	1	3	1	3	1	2	90
20064	10	1	4	1	3	1	2	90
20064	11	1	5	1	3	1	2	90
20064	12	1	6	0	3	1	2	136
20065	5	0	 	 	 	 	 	 
20065	6	1	50	0	3	1	2	90
20065	7	1	1	0	3	1	2	90
20065	8	1	2	1	3	1	2	90
20065	9	1	3	1	3	1	2	90
20065	10	1	4	1	3	1	2	90
20065	11	1	5	1	3	1	2	90
20065	12	1	6	0	3	1	2	136
20066	5	0	 	 	 	 	 	 
20066	6	1	50	0	3	1	2	743
20066	7	1	1	0	3	1	2	90
20066	8	1	2	1	3	1	2	90
20066	9	1	3	1	3	1	2	90
20066	10	1	4	1	3	1	2	90
20066	11	1	5	1	3	1	2	90
20066	12	1	6	0	3	1	2	136
20067	5	0	 	 	 	 	 	 
20067	6	1	50	0	3	1	2	743
20067	7	1	1	0	3	1	2	90
20067	8	1	2	1	3	1	2	90
20067	9	1	3	1	3	1	2	90
20067	10	1	4	1	3	1	2	90
20067	11	1	5	1	3	1	2	90
20067	12	1	6	0	3	1	2	136
20068	5	88	 	 	 	 	 	 
20068	6	88	 	 	 	 	 	 
20068	7	1	50	0	3	1	2	750
20068	8	1	1	0	3	1	2	90
20068	9	1	2	1	3	1	2	90
20068	10	1	3	1	3	1	2	90
20068	11	1	4	1	3	1	2	90
20068	12	1	5	1	3	1	2	90
20069	5	0	 	 	 	 	 	 
20069	6	1	50	0	3	1	2	90
20069	7	1	1	0	3	1	2	88
20069	8	1	2	1	3	1	2	88
20069	9	1	3	1	3	1	2	88
20069	10	1	4	1	3	1	2	88
20069	11	1	5	1	3	1	2	88
20069	12	1	6	0	3	1	2	136
20070	5	0	 	 	 	 	 	 
20070	6	1	50	0	3	1	2	743
20070	7	1	1	0	3	1	2	90
20070	8	1	2	1	3	1	2	90
20070	9	1	3	1	3	1	2	90
20070	10	1	4	1	3	1	2	90
20070	11	1	5	1	3	1	2	90
20070	12	1	6	0	3	1	2	136
20073	5	0	 	 	 	 	 	 
20073	6	1	50	0	3	1	2	743
20073	7	1	1	0	3	1	2	90
20073	8	1	2	1	3	1	2	90
20073	9	1	3	1	3	1	2	90
20073	10	1	4	1	3	1	2	90
20073	11	1	5	1	3	1	2	90
20073	12	1	6	0	3	1	2	137
20075	5	88	 	 	 	 	 	 
20075	6	1	50	0	3	1	2	734
20075	7	1	1	0	3	1	2	88
20075	8	1	2	1	3	1	2	88
20075	9	1	3	1	3	1	2	88
20075	10	1	4	1	3	1	2	88
20075	11	1	5	1	3	1	2	88
20075	12	1	6	0	3	1	2	136
20077	5	0	 	 	 	 	 	 
20077	6	1	50	0	3	1	2	743
20077	7	1	1	0	3	1	2	90
20077	8	1	2	1	3	1	2	90
20077	9	1	3	1	3	1	2	90
20077	10	1	4	1	3	1	2	90
20077	11	1	5	1	3	1	2	90
20077	12	1	6	0	3	1	2	136
20078	5	88	 	 	 	 	 	 
20078	6	88	 	 	 	 	 	 
20078	7	1	50	0	3	1	2	744
20078	8	1	1	0	3	1	2	85
20078	9	1	2	1	3	1	2	85
20078	10	1	3	1	3	1	2	85
20078	11	1	4	1	3	1	2	85
20078	12	1	5	1	3	1	2	85
20079	5	0	 	 	 	 	 	 
20079	6	1	50	0	3	1	1	744
20079	7	1	1	0	3	1	2	85
20079	8	1	2	1	3	1	2	85
20079	9	1	3	1	3	1	2	85
20079	10	1	4	1	3	1	2	85
20079	11	1	5	1	3	1	2	85
20079	12	1	6	0	3	1	2	137
20080	5	0	 	 	 	 	 	 
20080	6	1	50	0	3	1	2	734
20080	7	1	1	0	3	1	2	85
20080	8	1	2	1	3	1	2	85
20080	9	1	3	1	3	1	2	85
20080	10	1	4	1	3	1	2	85
20080	11	1	5	1	3	1	2	85
20080	12	1	6	0	3	1	2	137
20081	5	0	 	 	 	 	 	 
20081	6	0	 	 	 	 	 	 
20081	7	1	50	0	3	1	2	734
20081	8	1	1	0	3	1	2	85
20081	9	1	2	1	3	1	2	85
20081	10	1	3	1	3	1	2	85
20081	11	1	4	1	3	1	2	85
20081	12	1	5	1	3	1	2	85
20083	5	0	 	 	 	 	 	 
20083	6	1	50	0	3	1	2	734
20083	7	1	1	0	3	1	2	85
20083	8	1	2	1	3	1	2	85
20083	9	1	3	1	3	1	2	85
20083	10	1	4	1	3	1	2	85
20083	11	1	5	1	3	1	2	85
20083	12	1	6	0	3	1	2	137
20084	5	0	 	 	 	 	 	 
20084	6	0	 	 	 	 	 	 
20084	7	1	50	0	3	1	2	737
20084	8	1	1	0	3	1	2	85
20084	9	1	2	1	3	1	2	85
20084	10	1	3	1	3	1	2	85
20084	11	1	4	1	3	1	2	85
20084	12	1	5	1	3	1	2	85
20086	5	0	 	 	 	 	 	 
20086	6	1	50	0	3	98	98	1039
20086	7	1	1	0	3	1	2	85
20086	8	1	2	1	3	1	2	85
20086	9	1	3	1	3	1	2	85
20086	10	1	4	1	3	1	2	85
20086	11	1	5	1	3	1	2	85
20086	12	1	6	0	3	1	2	136
20087	5	0	 	 	 	 	 	 
20087	6	1	50	0	3	1	2	734
20087	7	1	1	0	3	1	2	85
20087	8	1	2	1	3	1	2	85
20087	9	1	3	1	3	1	2	85
20087	10	1	4	1	3	1	2	85
20087	11	1	5	1	3	1	2	85
20087	12	1	6	0	3	1	2	136
20088	5	0	 	 	 	 	 	 
20088	6	1	50	0	3	1	2	736
20088	7	1	1	0	3	1	2	85
20088	8	1	2	1	3	1	2	85
20088	9	1	3	1	3	1	2	85
20088	10	1	4	1	3	1	2	85
20088	11	1	5	1	3	1	2	85
20088	12	1	6	0	3	1	2	136
20089	5	0	 	 	 	 	 	 
20089	6	1	50	0	3	1	2	734
20089	7	1	1	0	3	1	2	85
20089	8	1	2	1	3	1	2	85
20089	9	1	3	1	3	1	2	85
20089	10	1	4	1	3	1	2	85
20089	11	1	5	1	3	1	2	85
20089	12	1	6	0	3	1	2	136
20090	5	1	50	0	3	1	2	747
20090	6	1	50	1	3	1	2	747
20090	7	1	1	0	3	1	2	85
20090	8	1	2	1	3	1	2	85
20090	9	1	3	1	3	1	2	85
20090	10	1	4	1	3	1	2	85
20090	11	1	5	1	3	1	2	85
20090	12	1	6	0	3	1	2	137
20091	5	0	 	 	 	 	 	 
20091	6	1	50	0	3	1	2	747
20091	7	1	1	0	3	1	2	87
20091	8	1	2	1	3	1	2	87
20091	9	1	3	1	3	1	2	87
20091	10	1	4	1	3	1	2	87
20091	11	1	5	1	3	1	2	87
20091	12	1	6	0	3	1	2	137
20092	5	0	 	 	 	 	 	 
20092	6	1	50	0	3	1	2	734
20092	7	1	1	0	3	1	2	85
20092	8	1	2	1	3	1	2	85
20092	9	1	3	1	3	1	2	85
20092	10	1	4	1	3	1	2	85
20092	11	1	5	1	3	1	2	85
20092	12	1	6	0	3	1	2	137
20094	5	0	 	 	 	 	 	 
20094	6	1	50	0	3	1	2	747
20094	7	1	1	0	3	1	2	87
20094	8	1	1	1	3	1	2	87
20094	9	1	2	1	3	1	2	87
20094	10	1	3	1	3	1	2	87
20094	11	1	4	1	3	1	2	87
20094	12	1	5	1	3	1	2	87
20095	5	0	 	 	 	 	 	 
20095	6	0	 	 	 	 	 	 
20095	7	1	50	0	3	1	2	747
20095	8	1	1	0	3	1	2	87
20095	9	1	2	1	3	1	2	87
20095	10	1	3	1	3	1	2	87
20095	11	1	4	1	3	1	2	87
20095	12	1	5	1	3	1	2	87
20096	5	88	 	 	 	 	 	 
20096	6	1	50	0	3	1	2	747
20096	7	1	1	0	3	1	2	85
20096	8	1	2	1	3	1	2	85
20096	9	1	3	1	3	1	2	85
20096	10	1	4	1	3	1	2	85
20096	11	1	5	1	3	1	2	85
20096	12	1	6	0	3	1	2	137
20097	5	0	 	 	 	 	 	 
20097	6	1	50	0	3	1	2	734
20097	7	1	1	0	3	1	2	85
20097	8	1	2	1	3	1	2	85
20097	9	1	3	1	3	1	2	85
20097	10	1	4	1	3	1	2	85
20097	11	1	5	1	3	1	2	85
20097	12	1	6	0	3	1	2	137
20098	5	88	 	 	 	 	 	 
20098	6	88	 	 	 	 	 	 
20098	7	1	50	0	3	1	2	747
20098	8	1	1	0	3	1	2	85
20098	9	1	2	1	3	1	2	85
20098	10	1	3	1	3	1	2	85
20098	11	1	4	1	3	1	2	85
20098	12	1	5	1	3	1	2	85
20099	5	88	 	 	 	 	 	 
20099	6	1	50	0	3	1	2	747
20099	7	1	1	0	3	1	2	85
20099	8	1	2	1	3	1	2	85
20099	9	1	3	1	3	1	2	85
20099	10	1	4	1	3	1	2	85
20099	11	1	5	1	3	1	2	85
20099	12	1	6	0	3	1	2	137
20100	5	0	 	 	 	 	 	 
20100	6	0	 	 	 	 	 	 
20100	7	1	50	0	3	1	2	747
20100	8	1	1	0	3	1	2	87
20100	9	1	2	1	3	1	2	87
20100	10	1	3	1	3	1	2	87
20100	11	1	4	1	3	1	2	87
20100	12	1	5	1	3	1	2	87
20105	5	0	 	 	 	 	 	 
20105	6	1	50	0	3	1	2	88
20105	7	1	1	1	3	1	2	88
20105	8	1	2	1	3	1	2	88
20105	9	1	3	1	3	1	2	88
20105	10	1	4	1	3	1	2	88
20105	11	1	5	1	3	1	2	88
20105	12	1	6	0	3	1	2	136
20106	5	0	 	 	 	 	 	 
20106	6	1	50	0	3	1	2	747
20106	7	1	1	0	3	1	2	87
20106	8	1	2	1	3	1	2	87
20106	9	1	3	1	3	1	2	87
20106	10	1	4	1	3	1	2	87
20106	11	1	5	1	3	1	2	87
20106	12	1	6	0	3	1	2	137
20108	5	0	 	 	 	 	 	 
20108	6	0	 	 	 	 	 	 
20108	7	1	50	0	3	1	2	734
20108	8	1	1	0	3	1	2	88
20108	9	1	2	1	3	1	2	88
20108	10	1	3	1	3	1	2	88
20108	11	1	4	1	3	1	2	88
20108	12	1	5	1	3	1	2	88
20110	5	0	 	 	 	 	 	 
20110	6	1	50	0	3	1	2	734
20110	7	1	1	0	3	1	2	88
20110	8	1	2	1	3	1	2	88
20110	9	1	3	1	3	1	2	88
20110	10	1	4	1	3	1	2	88
